meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,rangeEntropy,percentile10Entropy,percentile25Entropy,percentile75Entropy,percentile90Entropy,kurtosisEntropy,skewnessEntropy,autoCorrEntropy,y_true,y_conformal
2.6440932000000004,2.6416500000000003,0.0428259406640414,0.0555500000000002,0.2229000000000001,2.59039,2.61395,2.66323,2.7063,-0.3100209992634042,0.2557271817297937,0.99823881817351,-1.0,-1.0
2.6996007500000005,2.7013,0.0236179773570367,0.0298250000000002,0.1321999999999996,2.66649,2.6849,2.71103,2.73091,-0.1930930466354987,-0.151370587751962,0.996930266077422,1.0,1.0
2.67819665,2.6789,0.0288896906140841,0.0362249999999999,0.1505,2.64099,2.659675,2.69213,2.71551,0.0006673990315149,-0.1591874678822596,0.9980702605859963,1.0,1.0
2.6963785,2.69635,0.0255261097261216,0.0370249999999998,0.1246,2.66437,2.678075,2.71083,2.73081,-0.4569296098048516,-0.0998494629451304,0.9962709414235212,1.0,1.0
2.6709687000000004,2.67145,0.0299752532985127,0.04265,0.1635999999999997,2.63209,2.648275,2.6857,2.7097100000000003,0.0079786823085949,0.3389661361546461,0.9975896846054408,-1.0,-1.0
2.6422266,2.6443000000000003,0.0366954763212034,0.0523000000000002,0.1897999999999999,2.59259,2.6146,2.66343,2.6883,-0.4662594258254038,0.0840048755424091,0.9983588727759236,-1.0,-1.0
2.6653945,2.66325,0.03029930081289,0.0464749999999996,0.1469,2.62949,2.64205,2.68133,2.70621,-0.5744000604428892,0.1122899132057958,0.9981225290123624,-1.0,-1.0
2.6533653,2.6481,0.0401578841064864,0.0503999999999997,0.1788999999999996,2.6051,2.6238,2.6698,2.70941,-0.0295826736676314,0.5929305359350208,0.998362935179392,-1.0,-1.0
2.65170285,2.6516,0.0284406759216003,0.0377249999999995,0.1676000000000002,2.6161,2.6331,2.6677,2.6884200000000003,0.0013141457680667,0.0889227371332165,0.9961185818032888,-1.0,-1.0
2.6873487,2.6887,0.0270477375820973,0.0365000000000002,0.1564000000000001,2.6519,2.6702,2.70283,2.7202200000000003,0.0823498909359004,-0.3731806017452985,0.9933417882874136,1.0,1.0
2.6395415,2.6382,0.0280331521194103,0.0324999999999997,0.1781999999999999,2.60387,2.624,2.65133,2.6697,1.0806810433444287,0.3738325535118483,0.9956996247668872,-1.0,-1.0
