SafetyMargin,Eta,Tau,NumberOfCollisions,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,rangeEntropy,percentile10Entropy,percentile25Entropy,percentile75Entropy,percentile90Entropy,kurtosisEntropy,skewnessEntropy,autoCorrEntropy,adfStatEntropy
0.028910964727401733,0.04872487857937813,0.7992718815803528,56,2.6490689499999998,2.65135,0.028082247789261813,0.043524999999999814,0.12860000000000005,2.61177,2.6265,2.66513,2.6882,-0.8256821755233976,-0.020258496712975183,0.9977929247747407,0.9982920708101455
0.04816810414195061,0.20846053957939148,0.7019630074501038,15,2.6609061499999997,2.6618,0.029099255783911378,0.042224999999999735,0.16129999999999978,2.6264,2.6396,2.6763,2.70071,-0.3622625287134751,0.07294655402822045,0.9979178915064694,0.9984171000564974
0.09469626098871231,0.5172978639602661,0.6690971255302429,0,2.69973355,2.702,0.02059017774079427,0.030400000000000205,0.09759999999999991,2.67139,2.6849,2.71253,2.725,-0.42255151496756804,-0.3906651664159419,0.9963754242722385,0.9968738612028396
0.06995120644569397,0.9600173234939575,0.2944338023662567,0,2.7031705,2.70345,0.023217878450668136,0.03152500000000025,0.14060000000000006,2.67459,2.6883,2.7154,2.7322,0.2885306483258776,-0.178846820545077,0.9965987127940164,0.9970972614247284
0.058227695524692535,0.8701241612434387,0.6960659623146057,0,2.67168715,2.6750499999999997,0.03115833660318696,0.03662499999999991,0.18100000000000005,2.6317,2.656475,2.6904,2.7082,1.2395314854236261,-0.916731401057509,0.9975902447000213,0.9980892893446938
0.05193914845585823,0.3079349398612976,0.7131112217903137,11,2.6629346000000007,2.66255,0.03178839509695323,0.03952499999999981,0.18530000000000024,2.62109,2.643875,2.67763,2.6991,0.9580860547546433,0.45310488811451866,0.996157235456139,0.9966555632377581
0.08145837485790253,0.4257214069366455,0.4808014929294586,0,2.6978617,2.69785,0.025570222781782722,0.0369250000000001,0.1181000000000001,2.6645,2.678975,2.7117,2.7339300000000004,-0.6068046368279112,0.07909126290358216,0.9957589775947504,0.996257106147824
0.05612396076321602,0.7290137410163879,0.1708230972290039,0,2.6914744,2.69345,0.02827373382912133,0.03520000000000012,0.15149999999999997,2.65029,2.6742,2.7062,2.72731,-0.26670764004556036,-0.22549555880653507,0.9956612048716643,0.9961592845139211
0.028490597382187843,0.8637599945068359,0.8005293011665344,5,2.65587265,2.6571499999999997,0.03363284327822285,0.04400000000000004,0.17269999999999985,2.60709,2.6351,2.6741,2.696,-0.24664718277701203,-0.16503764627969703,0.9981246461128,0.9986239580918458
0.03807484731078148,0.6441435217857361,0.9169780015945435,5,2.654257,2.6548,0.03346816369327723,0.044524999999999704,0.16710000000000003,2.61027,2.631775,2.6714,2.6952,-0.15777553594441907,-0.08632489740495866,0.9979455005958879,0.9984447229573663
0.09581055492162704,0.2860538363456726,0.02899160049855709,0,2.7236324,2.7236,0.022317845331483056,0.029224999999999834,0.11319999999999997,2.6943,2.7087,2.73493,2.7545100000000002,-0.2734802501299263,0.12832215441936534,0.996935102070994,0.9974338189804842
0.03727111592888832,0.8588892817497253,0.05965651199221611,0,2.6894223499999996,2.69115,0.03099233978707481,0.036024999999999974,0.1762999999999999,2.6465899999999998,2.6728,2.7045,2.72492,0.317699080361058,-0.23258669360959053,0.9948664737454839,0.9953641558233954
0.04499754309654236,0.24851012229919434,0.6896826028823853,1,2.66008245,2.6619,0.02765356861234188,0.03299999999999992,0.15470000000000006,2.6231,2.6457,2.6752,2.6921,0.5728422986984882,-0.545537561897252,0.9974830020511584,0.9979819930476822
0.07801004499197006,0.03856167942285538,0.19576385617256165,0,2.7006687499999997,2.6999,0.03030716216404136,0.04420000000000002,0.16759999999999975,2.66289,2.6785,2.7183,2.73921,-0.35704138672015695,0.0012625356492369125,0.996438507707554,0.9969369761956519
0.03083496168255806,0.45805495977401733,0.44979506731033325,0,2.6727867,2.6746,0.031067134613768293,0.04372499999999979,0.17980000000000018,2.6349,2.649875,2.688,2.71173,0.01044893932796942,0.08020379203519994,0.9977188855311903,0.9982179945284542
0.060161422938108444,0.7285072207450867,0.08763899654150009,0,2.7040561000000003,2.7025,0.030431509702773543,0.04242499999999971,0.15200000000000014,2.6648899999999998,2.6816750000000003,2.7203,2.74271,-0.26171276872089333,0.3022128972244781,0.9972168970365067,0.9977157549139638
0.04640981927514076,0.9444966316223145,0.1392260491847992,0,2.6919460500000003,2.6908,0.028741959473868515,0.042524999999999924,0.15580000000000016,2.6563,2.6711,2.7092,2.7293,-0.3492014026296002,-0.03914180523942249,0.9958199046114302,0.9963180636432519
0.08597078174352646,0.3847731053829193,0.8970097899436951,21,2.68379105,2.6833,0.02441116209641606,0.03092499999999987,0.15070000000000006,2.65489,2.668475,2.6961,2.7118100000000003,0.8876932820481387,0.29035830305349586,0.9975144025592508,0.998013409263883
0.079789899289608,0.5468891859054565,0.0056667570024728775,0,2.6900326000000003,2.69,0.024722007144242955,0.03600000000000003,0.12550000000000017,2.65949,2.6713,2.7033,2.723,-0.4664240943753106,0.08193356133438744,0.9971689572786175,0.9976677911742048
0.005536604207009077,0.4076870381832123,0.644008219242096,107,2.6499298,2.647,0.029530156822475558,0.03562500000000002,0.17649999999999988,2.6168,2.630175,2.6618,2.6876300000000004,0.6031423315798534,0.5141486621792059,0.9968662563140271,0.9973649387834188
0.004609582480043173,0.25092363357543945,0.6805727481842041,146,2.6493384,2.6484,0.033959160994347315,0.04392499999999977,0.20540000000000003,2.60778,2.6271,2.6657,2.69121,0.2747011094707257,0.21656322132673145,0.9971489345845905,0.9976477584638221
0.09507142752408981,0.3745401203632355,0.7965430021286011,0,2.7032358000000003,2.7026,0.021690452700669948,0.02762500000000001,0.12119999999999997,2.6758,2.6893,2.7129,2.73101,0.11654409749378214,0.1375239208482635,0.997233394297106,0.9977322604273197
0.060906656086444855,0.11505456268787384,0.4968612790107727,0,2.6751810999999996,2.67435,0.032741367759914985,0.03919999999999968,0.1892999999999998,2.6351,2.6541,2.68863,2.71632,0.43589984060716347,0.1800194096299712,0.9980750264270902,0.998574313583882
0.010479611344635487,0.8348421454429626,0.43254169821739197,9,2.65879505,2.6609,0.03279605571555061,0.04864999999999986,0.15959999999999974,2.61279,2.6344,2.6781,2.70041,-0.5326255402959328,-0.18977201242215722,0.9972265288787783,0.9977253915745661
0.05495447665452957,0.9890115261077881,0.3045364320278168,0,2.6852278,2.68225,0.031013025121068082,0.04360000000000008,0.18260000000000032,2.64809,2.6637,2.70203,2.7284,-0.12848167302114355,0.04636426083122816,0.997244262338954,0.9977431339059067
0.06348337233066559,0.7838323712348938,0.25804683566093445,0,2.69355335,2.6943,0.020323890591555056,0.0286249999999999,0.10839999999999961,2.66669,2.6799,2.70503,2.71961,-0.28048226607837945,-0.254630874241083,0.9951557053356479,0.9956535321016988
0.09744831174612045,0.11348846554756165,0.8517575263977051,0,2.6909091999999997,2.68925,0.024218494077047813,0.032775,0.14040000000000008,2.66219,2.67495,2.70213,2.72251,0.004588178257851627,0.03050638580393403,0.9976015568207101,0.9981006071242722
0.08915732800960541,0.017490267753601074,0.42648375034332275,0,2.6980117,2.69815,0.02669667625585627,0.035724999999999785,0.13379999999999992,2.66419,2.679675,2.7125,2.7332,-0.2823254556632171,0.08124672876521823,0.9980032168829658,0.9985024681170244
0.02470618300139904,0.30096444487571716,0.4737371504306793,5,2.61446925,2.6077,0.04901786643089946,0.06622499999999976,0.24040000000000017,2.55549,2.577875,2.63416,2.68581,-0.17763393965415064,0.5857501825225143,0.9967573696655208,0.9972559976643528
0.022808311507105827,0.49460163712501526,0.1291745901107788,1,2.6571897000000004,2.6556,0.032288128064506934,0.03869999999999996,0.19289999999999985,2.61528,2.638075,2.67213,2.70081,0.1663305984798309,-0.08694617547485209,0.9965669389081304,0.9970654716439526
0.0044712177477777,0.6757314205169678,0.32711076736450195,39,2.64348935,2.64365,0.026665733096569836,0.03422500000000017,0.15189999999999992,2.6088,2.625375,2.656,2.6775300000000004,0.2105064015468785,0.22231443090879596,0.9950386655311462,0.9955364337480203
0.002611798234283924,0.8231103420257568,0.8233742117881775,143,2.63415635,2.63345,0.027796828770158297,0.03864999999999963,0.16990000000000016,2.6002899999999998,2.6154,2.6503,2.66921,0.10681234353352265,-0.05521250650778431,0.9954564888099939,0.9959544660430154
0.05611655116081238,0.8466624021530151,0.678754985332489,0,2.67376535,2.6735,0.02850892043514626,0.03465000000000007,0.15989999999999993,2.63679,2.656275,2.68583,2.71151,0.06387542485733677,0.07124848476639717,0.9964290084085992,0.9969274721446715
0.036323949694633484,0.4201829731464386,0.19393332302570343,0,2.67364615,2.6758,0.031051919991805656,0.04064999999999985,0.20230000000000015,2.63219,2.652675,2.6902,2.70881,0.46835785159282173,0.12080959402271735,0.9941550348153336,0.9946523609958314
0.09716559201478958,0.09310828149318695,0.6950694918632507,0,2.7090803500000002,2.7097,0.020770006713467862,0.028200000000000003,0.09599999999999964,2.67949,2.695,2.7199,2.7364100000000002,-0.49346924024452266,0.05931323991425624,0.9964527602649095,0.996951235882851
0.03334122523665428,0.9841918349266052,0.09594022482633591,0,2.6865924,2.6886,0.03130514913301005,0.042400000000000215,0.16320000000000023,2.643,2.6672,2.70533,2.7261,-0.14158310798440255,-0.3922185909054649,0.9973342432916776,0.9978331598716136
0.023047709837555885,0.08734963834285736,0.6119412779808044,44,2.65493915,2.6577,0.031935065715878834,0.03732500000000005,0.18710000000000004,2.61179,2.637575,2.6714,2.69254,0.5128305294760058,-0.43976461450095544,0.9969277660651136,0.997426479304766
0.045120593160390854,0.3651055693626404,0.8334213495254517,27,2.6522459000000005,2.6513,0.02705347746944928,0.03810000000000002,0.12939999999999996,2.61929,2.6313,2.666,2.6889,-0.492339003229715,0.2993700919619007,0.997608857416489,0.998107911372175
0.01578705757856369,0.9240351319313049,0.8046168088912964,39,2.6552019999999996,2.6543,0.02711547281535028,0.035025000000000084,0.16349999999999998,2.62079,2.6355,2.66803,2.6874,0.9429866106955198,0.5578959600252146,0.9968507911959158,0.9973494659288804
0.01869458146393299,0.300873339176178,0.774651288986206,70,2.6561698000000002,2.65815,0.03525635471741229,0.04542500000000027,0.1764000000000001,2.60817,2.634575,2.6738,2.70131,-0.1944096787925309,-0.1855922369516396,0.9977178263123546,0.9982169347797445
0.01813497394323349,0.8244694471359253,0.8624314069747925,36,2.6490721999999995,2.64655,0.03108944880759388,0.03949999999999987,0.16739999999999977,2.6117,2.6267,2.6617,2.69151,0.6337019544932212,0.6481171874862303,0.9954814555343983,0.9959794452570266
0.048910751938819885,0.03375471010804176,0.5423009395599365,1,2.66362325,2.6643,0.027971245850649914,0.03312500000000007,0.17819999999999991,2.6307,2.6466,2.6772,2.6953,0.8598861633067716,-0.17575361134838488,0.9975485478143301,0.9980475716001304
0.03962479159235954,0.553941011428833,0.4860256016254425,0,2.6533243,2.6522,0.031591306391315944,0.04104999999999981,0.17989999999999995,2.6147,2.63145,2.66713,2.69081,0.4491083952231736,0.41205381827975396,0.9981007671810237,0.9986000672146309
0.05670981481671333,0.3790985345840454,0.7718708515167236,11,2.6640605,2.6645,0.03014974228330982,0.04560000000000031,0.15380000000000038,2.62379,2.6409,2.6807,2.7036,-0.6034196033884855,0.04073689490041881,0.9980537879428212,0.9985530644750585
0.0031402723398059607,0.21864505112171173,0.869204044342041,291,2.6334459499999996,2.63195,0.033169021896907055,0.04800000000000004,0.15560000000000018,2.5918,2.6082,2.65033,2.68021,-0.5265046839155767,0.2659275957359463,0.997775578450555,0.9982747158084594
0.013369956985116005,0.15428757667541504,0.1954023391008377,40,2.6405727500000005,2.6391,0.030080867714171747,0.04289999999999994,0.15359999999999996,2.60219,2.6185,2.65523,2.68372,-0.47028932640772414,0.14798224060842563,0.9967166085388611,0.9972152161469344
0.0858856663107872,0.5458514094352722,0.7514240145683289,0,2.69187635,2.691,0.02449026001653514,0.03180000000000005,0.12700000000000022,2.65999,2.6765,2.7047,2.72321,-0.16767643759569717,0.05823613004245464,0.9975817044956314,0.9980807448680656
0.004336104728281498,0.25937145948410034,0.4045003652572632,87,2.6500464000000004,2.6504000000000003,0.0337924628732503,0.050225000000000186,0.18389999999999995,2.60879,2.623475,2.6692299999999998,2.69351,-0.4183266038350997,0.2020688145890029,0.9972990341623884,0.997797933128953
0.08090677112340927,0.2962491512298584,0.40157872438430786,0,2.6955175,2.6976500000000003,0.02828409347583903,0.04225000000000012,0.13649999999999984,2.65529,2.67585,2.7148,2.7296,-0.5746345725277004,-0.335795753491512,0.9978460986708808,0.9983452713065342
0.08724262565374374,0.9274805188179016,0.6576529145240784,0,2.7027198499999994,2.703,0.02181891108597081,0.03100000000000014,0.10440000000000005,2.67229,2.6875,2.71493,2.7319,-0.6142197675665519,-0.11897421467132868,0.997236382603334,0.9977352502284481
0.03865993022918701,0.18557527661323547,0.759119987487793,12,2.6712452000000004,2.672,0.030206297968470092,0.04172499999999957,0.15779999999999994,2.6315,2.6493,2.6875,2.71111,-0.31153833746636295,-0.03299474083892918,0.9979342610213776,0.9984334777602577
0.06843426078557968,0.10673820227384567,0.9975122809410095,3,2.6781759000000003,2.6782500000000002,0.023328140500048434,0.027924999999999756,0.14539999999999997,2.65009,2.665375,2.6908,2.7068,0.5312973432726222,-0.2847925803237746,0.9973031082116116,0.9978020092162199
0.05386209487915039,0.6426899433135986,0.3053188621997833,0,2.68411585,2.68705,0.030750860211992446,0.04002499999999998,0.16069999999999984,2.6457,2.6625,2.7002,2.7239,-0.138955259674308,-0.20126033660681308,0.9979640298207705,0.9984632614514961
0.07845476269721985,0.20220229029655457,0.42059633135795593,0,2.69823835,2.6972,0.025116507605109032,0.03399999999999981,0.1511,2.6691,2.6821,2.7107,2.7325,0.2463976936593797,-0.2645523106261827,0.9957719818310586,0.9962701168895034
0.006596423219889402,0.5689402222633362,0.7122250199317932,157,2.6259629,2.6272,0.03503508546571565,0.04954999999999954,0.16749999999999998,2.5785,2.6008750000000003,2.645,2.67491,-0.5252328247128935,-0.09469853495566483,0.9976907571630015,0.9981898520890458
0.08189872652292252,0.3108297884464264,0.5179929733276367,0,2.69305435,2.6971499999999997,0.025290048261668065,0.03392499999999998,0.12449999999999983,2.6585,2.6755,2.70683,2.72321,-0.3759847638645071,-0.28897843043761157,0.9968457026963663,0.997344374883808
0.06421955674886703,0.919109046459198,0.032365940511226654,0,2.6986516000000003,2.7,0.027538263152203337,0.03860000000000019,0.15729999999999977,2.66189,2.6795,2.7141,2.73131,-0.030620598520438413,-0.24434813021482954,0.9950665405694459,0.9955643227308115
0.06809630244970322,0.04818122088909149,0.8873330354690552,18,2.6806439999999996,2.679,0.0242726649546357,0.03299999999999992,0.12739999999999974,2.6496,2.6643,2.6939,2.71291,-0.22476843297738425,0.13839393126558072,0.9976328606680757,0.9981319266313913
0.04680674523115158,0.5006681084632874,0.39942291378974915,0,2.6790290499999996,2.6768,0.038171102565913655,0.0554749999999995,0.1985999999999999,2.62768,2.6521500000000002,2.70036,2.72981,-0.43098050126894405,0.13734176511126375,0.9977474889266038,0.9982466122327204
0.06994064152240753,0.5219157338142395,0.6761563420295715,0,2.68549395,2.6847,0.02316439225184853,0.030349999999999877,0.13210000000000033,2.6581,2.670275,2.69813,2.71531,0.271591462302307,-0.07047510585567983,0.9949615867522696,0.9954593164104748
0.03408488631248474,0.3554191291332245,0.479583203792572,2,2.6618903,2.6628,0.029620611335858686,0.035800000000000054,0.16880000000000006,2.62349,2.6449,2.6767,2.69521,0.48398108387609096,-0.15077484305099784,0.9965039691367427,0.9970024703719286
0.06392308324575424,0.2752256691455841,0.08801375329494476,0,2.69687755,2.6977,0.03248341101235368,0.04400000000000004,0.14769999999999994,2.65028,2.6762,2.7143,2.74081,-0.4370163545394852,-0.18875211050211413,0.9966040110948038,0.9971025623759917
0.0683787614107132,0.25704243779182434,0.5656574964523315,2,2.6885345500000004,2.6871,0.02544187102587976,0.036150000000000126,0.12950000000000017,2.6541,2.670575,2.70333,2.7225,-0.528560470554118,0.06049189494091126,0.9963879101767796,0.9968863533534563
0.03702423349022865,0.04604099318385124,0.5600804686546326,26,2.66573105,2.6645,0.029048606522473673,0.034025000000000194,0.16060000000000008,2.6287,2.649075,2.6792,2.7053,0.17108821689836784,0.19738069571552064,0.9974373993169796,0.9979363675007299
0.05089531093835831,0.6203737854957581,0.9000313878059387,2,2.6685724,2.66905,0.03104081020592085,0.04442499999999994,0.17000000000000037,2.6316,2.6454,2.68526,2.7085,-0.18434254350386858,-0.08930104785482906,0.9979543212586108,0.9984535480326271
0.020709311589598656,0.2026069462299347,0.9930710196495056,173,2.64017565,2.64,0.028680917734227054,0.037924999999999986,0.14860000000000007,2.6029,2.6197,2.6535,2.67231,0.45936347273199507,0.5586783196256607,0.9978546592172448,0.9983538361353123
0.09549014270305634,0.6562641859054565,0.9097386002540588,0,2.6937516500000003,2.69315,0.023931757087132154,0.033324999999999605,0.12410000000000032,2.6628,2.6775,2.70593,2.72741,-0.3242806276018526,-0.01207348652566075,0.9978195636377807,0.9983187229992804
0.050714969635009766,0.6475510597229004,0.6081786751747131,0,2.6824456,2.6797,0.026377287969766718,0.03169999999999984,0.1440999999999999,2.64999,2.6663,2.6923,2.71883,0.17507867199824334,0.4293386465381922,0.9977386556093218,0.9982377744965701
0.02559371292591095,0.4996943175792694,0.38783079385757446,2,2.6597962500000003,2.6594,0.027679815587129553,0.03202499999999997,0.19169999999999998,2.6244899999999998,2.6439,2.6724,2.6967,0.6769573576051386,-0.09788537939220679,0.9971011291968013,0.9975999291613822
0.015768567100167274,0.15305419266223907,0.8192526698112488,131,2.6482914,2.6475,0.039575533048084144,0.046825000000000117,0.21209999999999996,2.59925,2.623075,2.66683,2.7004200000000003,0.2710430302633524,0.22935324951454208,0.9978829695794091,0.9983821606597391
0.03290204703807831,0.20100359618663788,0.9907841086387634,52,2.65923555,2.659,0.029011226468343254,0.03614999999999968,0.1785000000000001,2.62549,2.640375,2.6718,2.69821,0.5072196985296866,-0.002830338178008472,0.9970977731817023,0.9975965714674362
0.0788581594824791,0.8858804702758789,0.9140233993530273,0,2.6810367999999998,2.6806,0.026428736174096565,0.03482499999999966,0.15989999999999993,2.6493,2.6634,2.6936,2.71761,0.05535901232427154,-0.09130298543632236,0.9955490102610344,0.9960470337779233
0.06575115770101547,0.6063543558120728,0.5793030858039856,0,2.68001975,2.68035,0.027856794591939325,0.04104999999999981,0.15379999999999994,2.64519,2.658275,2.6951,2.71771,-0.3646719416506925,0.09719675046657333,0.9976527700242115,0.998151845947185
0.060722120106220245,0.7193858027458191,0.7851577401161194,0,2.6839995,2.6830499999999997,0.02793932282196546,0.04004999999999992,0.14219999999999988,2.6488,2.665075,2.70013,2.7191,-0.36559317693706106,-0.09368362763515373,0.9977094819916552,0.9982085862847977
0.019068801775574684,0.22880348563194275,0.2583635449409485,26,2.6488316,2.64625,0.03766509354083698,0.061125000000000096,0.1974999999999998,2.6028,2.6188,2.6739,2.7017100000000003,-0.733032460389933,0.016710439751959825,0.9978888195498556,0.9983880135566341
0.09095024317502975,0.21468688547611237,0.47522664070129395,0,2.6895265000000004,2.6883,0.023401411234154235,0.029425000000000257,0.1323000000000003,2.6585,2.674375,2.70073,2.7213,-0.02267434814478353,0.09754085585494283,0.99749295731683,0.9979919532934769
0.09702358394861221,0.8369441032409668,0.8217340707778931,0,2.6978398500000003,2.7009,0.02816526862959947,0.0405000000000002,0.14209999999999967,2.6568899999999998,2.679,2.71573,2.7303200000000003,-0.41098921757501694,-0.3285347090227154,0.9971206142504994,0.9976194239624805
0.05671890452504158,0.7322672605514526,0.32461369037628174,0,2.68411545,2.6849,0.024180488752246095,0.029900000000000038,0.14170000000000016,2.65209,2.6694,2.6957,2.71511,0.24612795812586796,-0.08615143335932252,0.9959693376377667,0.9964675714234785
0.048807840794324875,0.6722785830497742,0.7225396633148193,0,2.6701404,2.6687,0.02369143173892199,0.03492499999999987,0.11050000000000004,2.64199,2.6513,2.6814,2.7052,-0.6631486354807041,0.278514476882696,0.9966073367012637,0.9971058896460865
0.027836939319968224,0.5434049367904663,0.6711556315422058,32,2.65194835,2.6492500000000003,0.03553650175914196,0.05142499999999961,0.1953999999999998,2.6075,2.627575,2.6721,2.6972,-0.2960656761857847,0.14248707422873944,0.9981781945149214,0.9986775332815621
0.05706675723195076,0.5163986086845398,0.5525401830673218,0,2.6845307000000003,2.68415,0.022350690761361272,0.02839999999999998,0.12349999999999994,2.657,2.6701,2.69563,2.7139100000000003,0.018299723395726275,0.05297373294925562,0.9962350852463059,0.9967334519722924
0.06759869307279587,0.5976815819740295,0.39755743741989136,0,2.692724,2.6921,0.024533296231856003,0.03512499999999985,0.14029999999999987,2.66128,2.6762,2.7074,2.7238100000000003,-0.20185411609957393,-0.18193365638664385,0.9960294981235411,0.9965277620045434
0.017421526834368706,0.4321112036705017,0.2590940296649933,8,2.6552387,2.6567499999999997,0.02985646567010234,0.04109999999999969,0.1661999999999999,2.61659,2.6354,2.6728,2.6924,0.10309913159636652,-0.4233998276583236,0.9961408150185209,0.9966391345858138
0.02282983623445034,0.147920623421669,0.12434141337871552,1,2.6624418999999997,2.6574,0.0345691660933555,0.04545000000000021,0.18630000000000013,2.62196,2.638375,2.6774,2.71372,-0.025651641901377253,0.45301884798967784,0.9961965403181036,0.9966948877619849
0.0333506278693676,0.08373992145061493,0.32826533913612366,1,2.6596453500000004,2.6588,0.027468347208696422,0.03504999999999958,0.16559999999999997,2.62609,2.640375,2.67113,2.6977100000000003,-0.0003202631845806714,0.23632531089757508,0.9950192147939536,0.9955169732805939
0.09543066471815109,0.008564796298742294,0.6945669651031494,0,2.69473675,2.6955,0.024319942319781518,0.027349999999999763,0.14670000000000005,2.6637,2.680975,2.70473,2.724,0.7555891076554011,0.061211005391093976,0.9955548241587295,0.9960528505840214
0.07547809183597565,0.1627049595117569,0.9910581707954407,0,2.69496715,2.6931,0.022070343809680443,0.02994999999999992,0.11640000000000006,2.66979,2.678875,2.70533,2.7269,-0.12289743919016471,0.33062201979946804,0.9973478984277839,0.9978468218387034
