Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
468,kurtosisEntropy <= -0.36 AND percentile25Entropy <= 2.66,0.1422,0.9513590844062947,-1.0,-1.0,1.0
469,percentile10Entropy > 2.66,0.2458,0.6367548411593469,1.0,1.0,1.0
470,percentile10Entropy > 2.66,0.2563,0.6502811914184545,1.0,1.0,1.0
471,percentile10Entropy <= 2.62,0.2593,0.5570544358038406,-1.0,-1.0,-1.0
472,percentile25Entropy <= 2.63,0.2492,0.5342371717865111,-1.0,-1.0,-1.0
473,meanEntropy > 2.68,0.5007,0.5954761514505819,1.0,1.0,1.0
474,percentile10Entropy > 2.66,0.253,0.6479917255645579,1.0,1.0,1.0
475,medianEntropy > 2.69,0.2488,0.6145733461169702,1.0,1.0,1.0
477,skewnessEntropy > 0.20,0.2494,0.5262471470492338,-1.0,-1.0,-1.0
478,percentile10Entropy <= 2.62,0.244,0.5542674974641356,-1.0,-1.0,-1.0
479,skewnessEntropy > 0.20,0.2531,0.5195818121473614,-1.0,-1.0,-1.0
480,percentile25Entropy > 2.66,0.4917,0.6079600076908287,1.0,1.0,1.0
481,percentile10Entropy <= 2.64 AND medianEntropy <= 2.68,0.4692,0.9028290282902829,-1.0,-1.0,-1.0
482,percentile10Entropy <= 2.62,0.244,0.5594047895838177,-1.0,-1.0,-1.0
483,percentile10Entropy <= 2.62,0.2453,0.5502555366269165,-1.0,-1.0,-1.0
484,percentile10Entropy > 2.66,0.2501,0.6357249020402649,1.0,1.0,1.0
485,percentile10Entropy > 2.66,0.247,0.6294214876033057,1.0,1.0,1.0
486,percentile10Entropy <= 2.62,0.2537,0.5504927867447508,-1.0,-1.0,-1.0
487,percentile10Entropy > 2.64,0.4976,0.6231010368941403,1.0,1.0,1.0
488,percentile10Entropy > 2.66,0.2519,0.6468864468864469,1.0,1.0,1.0
489,percentile10Entropy <= 2.62,0.247,0.5578199052132702,-1.0,-1.0,-1.0
490,skewnessEntropy <= 0.01,0.4955,0.5917864476386037,1.0,1.0,1.0
491,percentile10Entropy <= 2.62,0.2551,0.5701522842639594,-1.0,-1.0,-1.0
492,percentile10Entropy > 2.66,0.2482,0.65478772854044,1.0,1.0,1.0
493,percentile10Entropy > 2.64,0.4932,0.6101624323198668,1.0,1.0,1.0
494,skewnessEntropy <= -0.18,0.2452,0.5996905130341627,1.0,1.0,-1.0
495,percentile10Entropy > 2.64,0.5047,0.617550574084199,1.0,1.0,1.0
496,percentile10Entropy > 2.66,0.2456,0.6498800959232613,1.0,1.0,1.0
497,percentile25Entropy > 2.66,0.4971,0.6071210827947812,1.0,1.0,1.0
498,percentile10Entropy <= 2.62,0.2516,0.5502543413436239,-1.0,-1.0,-1.0
499,percentile25Entropy > 2.67,0.2454,0.6315614064322613,1.0,1.0,1.0
500,percentile10Entropy <= 2.62,0.2516,0.5656579122783629,-1.0,-1.0,-1.0
501,percentile10Entropy > 2.64,0.5052,0.6101181460163587,1.0,1.0,1.0
502,percentile10Entropy <= 2.62,0.2442,0.5565227620279967,-1.0,-1.0,-1.0
503,percentile10Entropy <= 2.62,0.2542,0.5537308104248483,-1.0,-1.0,-1.0
505,percentile10Entropy > 2.64,0.5066,0.6291826659352715,1.0,1.0,-1.0
506,percentile10Entropy > 2.64,0.5005,0.6404531822725759,1.0,1.0,1.0
507,skewnessEntropy > 0.20,0.247,0.5262313294654981,-1.0,-1.0,-1.0
508,percentile10Entropy > 2.66,0.2464,0.6447564348011061,1.0,1.0,1.0
509,percentile10Entropy <= 2.62,0.2461,0.559319435928878,-1.0,-1.0,-1.0
510,percentile10Entropy > 2.64,0.5028,0.6212096377643009,1.0,1.0,1.0
511,meanEntropy > 2.68,0.5113,0.600106780565937,1.0,1.0,1.0
512,percentile10Entropy <= 2.62,0.2508,0.5528184321112882,-1.0,-1.0,-1.0
513,meanEntropy > 2.69,0.2474,0.6244274809160305,1.0,1.0,1.0
514,percentile10Entropy > 2.64,0.4902,0.6031657872813108,1.0,1.0,1.0
515,percentile10Entropy > 2.64,0.4974,0.616251232220814,1.0,1.0,1.0
516,percentile10Entropy <= 2.62,0.2532,0.5521199777818923,-1.0,-1.0,-1.0
517,percentile25Entropy > 2.66,0.4979,0.6085664099446021,1.0,1.0,1.0
518,percentile10Entropy > 2.66,0.247,0.6591704147926037,1.0,1.0,1.0
519,percentile10Entropy > 2.66,0.2572,0.6425912137006702,1.0,1.0,1.0
520,skewnessEntropy > 0.20,0.2457,0.5253765346158714,-1.0,-1.0,-1.0
521,percentile25Entropy > 2.67,0.2444,0.6464146944542565,1.0,1.0,1.0
522,percentile25Entropy <= 2.63,0.2525,0.546082209377007,-1.0,-1.0,-1.0
523,percentile10Entropy <= 2.64 AND percentile25Entropy <= 2.66,0.4782,0.8943533697632058,-1.0,-1.0,1.0
524,percentile10Entropy <= 2.62,0.2528,0.5565185321777614,-1.0,-1.0,-1.0
525,percentile10Entropy > 2.66,0.2575,0.6384885079859759,1.0,1.0,1.0
526,percentile10Entropy <= 2.62,0.2532,0.5503602411410087,-1.0,-1.0,1.0
527,percentile25Entropy > 2.67,0.2498,0.6249237897817339,1.0,1.0,1.0
528,percentile10Entropy > 2.64,0.5031,0.6121141525917297,1.0,1.0,1.0
529,percentile10Entropy <= 2.62,0.2477,0.5548056492938382,-1.0,-1.0,1.0
530,percentile10Entropy <= 2.62,0.2464,0.5714601769911505,-1.0,-1.0,1.0
531,skewnessEntropy > 0.20,0.2537,0.5192502532928065,-1.0,-1.0,1.0
532,skewnessEntropy <= -0.18,0.2569,0.6082634358496427,1.0,1.0,1.0
533,percentile10Entropy <= 2.62,0.2534,0.5472873299459106,-1.0,-1.0,-1.0
534,percentile10Entropy > 2.64,0.496,0.611099775556009,1.0,1.0,1.0
535,skewnessEntropy <= -0.18,0.2498,0.6092833460851823,1.0,1.0,1.0
536,skewnessEntropy > 0.20,0.2517,0.5209094600081202,-1.0,-1.0,1.0
537,percentile25Entropy > 2.67,0.2556,0.6196653506298176,1.0,1.0,1.0
538,percentile10Entropy <= 2.62,0.2428,0.5510236470401524,-1.0,-1.0,-1.0
539,skewnessEntropy > 0.20,0.237,0.5141938939475094,-1.0,-1.0,1.0
540,percentile10Entropy > 2.64,0.4967,0.6200475435816165,1.0,1.0,1.0
541,medianEntropy > 2.69,0.2414,0.6082319613397767,1.0,1.0,1.0
542,skewnessEntropy > 0.20,0.244,0.552588040652328,-1.0,-1.0,-1.0
543,percentile25Entropy <= 2.63,0.2465,0.5359300145802958,-1.0,-1.0,-1.0
544,percentile25Entropy > 2.66,0.5038,0.6132515664578057,1.0,1.0,1.0
545,percentile10Entropy > 2.66,0.2477,0.6447284345047923,1.0,1.0,1.0
546,percentile10Entropy > 2.66,0.2542,0.635727378770205,1.0,1.0,1.0
547,percentile25Entropy > 2.66,0.4951,0.6000579206487112,1.0,1.0,1.0
548,percentile10Entropy <= 2.62,0.2462,0.5615658362989324,-1.0,-1.0,1.0
549,percentile25Entropy > 2.67,0.2524,0.6345047923322684,1.0,1.0,1.0
550,percentile10Entropy > 2.66,0.2548,0.6408737504627916,1.0,1.0,-1.0
551,percentile10Entropy > 2.64,0.5052,0.6077985377741674,1.0,1.0,1.0
552,skewnessEntropy <= -0.18,0.2496,0.6066169787311398,1.0,1.0,-1.0
554,percentile25Entropy > 2.66,0.504,0.5981284450711447,1.0,1.0,1.0
555,percentile10Entropy > 2.64,0.5017,0.6244734625105307,1.0,1.0,1.0
557,percentile10Entropy > 2.66,0.2445,0.6375755051031036,1.0,1.0,1.0
558,percentile10Entropy <= 2.62,0.2529,0.5606403866485425,-1.0,-1.0,-1.0
559,percentile10Entropy <= 2.62,0.2487,0.5523716619924399,-1.0,-1.0,-1.0
560,kurtosisEntropy <= -0.36 AND percentile25Entropy <= 2.66,0.14,0.9525294525294525,-1.0,-1.0,1.0
561,meanEntropy > 2.68,0.49,0.599138594062452,1.0,1.0,1.0
562,percentile10Entropy <= 2.62,0.25,0.5512402088772846,-1.0,-1.0,-1.0
563,percentile25Entropy > 2.66,0.4963,0.6014613511088323,1.0,1.0,-1.0
564,meanEntropy > 2.69,0.2482,0.6165773076365744,1.0,1.0,1.0
565,medianEntropy <= 2.66,0.2578,0.5240296742285776,-1.0,-1.0,-1.0
566,percentile25Entropy > 2.66,0.494,0.601974105883861,1.0,1.0,1.0
567,percentile10Entropy > 2.64,0.501,0.6229197387823889,1.0,1.0,1.0
568,percentile10Entropy > 2.66,0.2478,0.6632747456059205,1.0,1.0,1.0
569,percentile10Entropy > 2.64,0.4998,0.6148387096774194,1.0,1.0,1.0
570,percentile10Entropy <= 2.62,0.253,0.5545573105347051,-1.0,-1.0,1.0
571,medianEntropy > 2.68,0.4933,0.5916776944566975,1.0,1.0,1.0
572,skewnessEntropy <= 0.01,0.5067,0.5967417170053084,1.0,1.0,1.0
573,percentile25Entropy <= 2.63,0.25,0.5442299680599917,-1.0,-1.0,-1.0
574,percentile25Entropy > 2.67,0.2518,0.63287423797697,1.0,1.0,1.0
575,rangeEntropy > 0.18,0.2487,0.5033129459734964,-1.0,-1.0,1.0
576,percentile10Entropy <= 2.62,0.2467,0.5507726269315674,-1.0,-1.0,1.0
577,medianEntropy <= 2.66,0.2498,0.5178303303303303,-1.0,-1.0,-1.0
578,skewnessEntropy <= -0.18,0.2576,0.6151665485471297,1.0,1.0,-1.0
579,percentile10Entropy > 2.66,0.2542,0.6358001502629602,1.0,1.0,1.0
580,percentile10Entropy > 2.64,0.498,0.6137975499677627,1.0,1.0,1.0
581,skewnessEntropy <= -0.18,0.2555,0.6058565452504846,1.0,1.0,1.0
582,percentile10Entropy <= 2.64 AND medianEntropy <= 2.68,0.4631,0.9041194892796917,-1.0,-1.0,-1.0
583,skewnessEntropy > 0.20,0.2546,0.5333479837380508,-1.0,-1.0,1.0
584,percentile10Entropy > 2.64,0.5002,0.619413216342199,1.0,1.0,1.0
585,percentile10Entropy <= 2.62,0.2511,0.5553811268096982,-1.0,-1.0,-1.0
586,percentile10Entropy > 2.64,0.498,0.6165833578359307,1.0,1.0,1.0
587,percentile10Entropy > 2.64,0.5003,0.6184151619161319,1.0,1.0,-1.0
588,percentile25Entropy <= 2.63,0.2478,0.5349145795322607,-1.0,-1.0,-1.0
589,percentile10Entropy <= 2.62,0.2527,0.5535744042659557,-1.0,-1.0,-1.0
590,percentile10Entropy > 2.66,0.2467,0.6388269046860058,1.0,1.0,1.0
591,percentile10Entropy <= 2.62,0.2472,0.5589501458130816,-1.0,-1.0,-1.0
592,percentile10Entropy > 2.66,0.2453,0.6460814586090281,1.0,1.0,1.0
593,meanEntropy <= 2.66,0.2541,0.5237839290513303,-1.0,-1.0,-1.0
594,percentile10Entropy > 2.64,0.5053,0.6047187553427936,1.0,1.0,1.0
595,percentile10Entropy <= 2.62,0.246,0.5555381971566943,-1.0,-1.0,-1.0
596,percentile10Entropy <= 2.62,0.2586,0.5560634195114984,-1.0,-1.0,-1.0
597,skewnessEntropy > 0.20,0.2598,0.5311010347633996,-1.0,-1.0,1.0
598,skewnessEntropy > 0.20,0.2482,0.5296576953227071,-1.0,-1.0,-1.0
599,percentile10Entropy <= 2.62,0.2518,0.5616113744075829,-1.0,-1.0,-1.0
600,percentile10Entropy > 2.66,0.248,0.6472081218274112,1.0,1.0,1.0
601,percentile10Entropy <= 2.62,0.253,0.5501012145748988,-1.0,-1.0,-1.0
602,percentile25Entropy <= 2.63,0.2504,0.5464190981432361,-1.0,-1.0,-1.0
603,percentile25Entropy <= 2.66 AND meanEntropy <= 2.68,0.4764,0.9019808743169399,-1.0,-1.0,-1.0
604,percentile10Entropy <= 2.62,0.2521,0.565506384467378,-1.0,-1.0,-1.0
605,percentile10Entropy > 2.64,0.5032,0.6101985430652764,1.0,1.0,1.0
606,skewnessEntropy <= 0.20,0.7495,0.5783869059357128,1.0,1.0,1.0
607,skewnessEntropy <= 0.20,0.7494,0.5870040612308653,1.0,1.0,-1.0
608,percentile10Entropy <= 2.62,0.2481,0.5694444444444444,-1.0,-1.0,-1.0
609,percentile25Entropy > 2.67,0.2434,0.6317159763313609,1.0,1.0,1.0
610,percentile10Entropy <= 2.64 AND medianEntropy <= 2.68,0.4701,0.906145251396648,-1.0,-1.0,1.0
611,percentile25Entropy > 2.66,0.5024,0.61873459326212,1.0,1.0,-1.0
612,skewnessEntropy > 0.20,0.2518,0.5260314906332605,-1.0,-1.0,1.0
613,percentile10Entropy > 2.64,0.4968,0.6134355887777886,1.0,1.0,1.0
614,kurtosisEntropy <= -0.36 AND percentile25Entropy <= 2.66,0.1434,0.9465051258154706,-1.0,-1.0,1.0
615,percentile10Entropy <= 2.62,0.2484,0.5569772091163535,-1.0,-1.0,-1.0
616,percentile10Entropy <= 2.64 AND medianEntropy <= 2.68,0.475,0.9025769956002514,-1.0,-1.0,-1.0
617,skewnessEntropy > 0.20,0.2483,0.5206156611616672,-1.0,-1.0,1.0
618,percentile10Entropy > 2.66,0.2463,0.6407265455757374,1.0,1.0,1.0
619,percentile10Entropy > 2.64,0.5,0.619096160380564,1.0,1.0,1.0
620,percentile10Entropy <= 2.62,0.2513,0.5648991251562221,-1.0,-1.0,-1.0
