Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
200,percentile25Entropy <= 2.66,0.5058,0.5889651849174798,-1.0,-1.0,1.0
201,percentile10Entropy <= 2.62,0.2536,0.680385288966725,-1.0,-1.0,-1.0
202,percentile10Entropy > 2.66,0.2518,0.5593908629441624,1.0,1.0,-1.0
203,percentile10Entropy > 2.66,0.2455,0.5533596837944664,1.0,1.0,1.0
204,percentile10Entropy > 2.66,0.2507,0.5514319606846297,1.0,1.0,1.0
205,percentile10Entropy <= 2.62,0.2468,0.6669793621013134,-1.0,-1.0,1.0
206,percentile10Entropy <= 2.64,0.4897,0.6020299954552341,-1.0,-1.0,1.0
207,skewnessEntropy > 0.20,0.2505,0.6150493526470965,-1.0,-1.0,-1.0
208,percentile25Entropy <= 2.63,0.2488,0.6416711301553294,-1.0,-1.0,-1.0
209,percentile10Entropy > 2.66,0.2459,0.5476045561255543,1.0,1.0,1.0
210,percentile10Entropy <= 2.64,0.5017,0.6052584188726814,-1.0,-1.0,1.0
211,skewnessEntropy <= -0.18 AND kurtosisEntropy > 0.25,0.0972,0.6454151908697363,1.0,1.0,-1.0
212,percentile10Entropy <= 2.62,0.248,0.6501206480523958,-1.0,-1.0,-1.0
213,percentile10Entropy <= 2.64,0.5073,0.6141394905974767,-1.0,-1.0,-1.0
214,percentile10Entropy <= 2.64,0.5015,0.6241558441558441,-1.0,-1.0,1.0
215,skewnessEntropy > 0.20,0.2488,0.6238406046032291,-1.0,-1.0,1.0
216,skewnessEntropy <= 0.20,0.7567,0.504093567251462,1.0,1.0,-1.0
217,percentile10Entropy > 2.66,0.2433,0.5524356519889385,1.0,1.0,1.0
218,percentile10Entropy > 2.66,0.2512,0.5494918250110473,1.0,1.0,1.0
219,percentile10Entropy <= 2.64,0.5065,0.6115392626536138,-1.0,-1.0,1.0
220,percentile10Entropy > 2.66,0.2516,0.5513869132290184,1.0,1.0,1.0
221,percentile10Entropy > 2.66,0.2441,0.5486097016440025,1.0,1.0,1.0
222,percentile10Entropy > 2.66,0.253,0.5347652790079717,1.0,1.0,1.0
223,percentile10Entropy <= 2.62,0.2517,0.6622239146991622,-1.0,-1.0,-1.0
224,percentile25Entropy > 2.66 AND meanEntropy > 2.68,0.493,0.9229569557080474,1.0,1.0,1.0
225,percentile10Entropy > 2.66,0.2542,0.5502265271051399,1.0,1.0,1.0
226,percentile10Entropy <= 2.64,0.4976,0.6172890447699608,-1.0,-1.0,-1.0
227,percentile10Entropy > 2.64,0.5099,0.5186189889025894,1.0,1.0,-1.0
228,percentile10Entropy > 2.64,0.4969,0.5096596136154554,1.0,1.0,1.0
229,percentile10Entropy <= 2.64,0.5011,0.6105021216407355,-1.0,-1.0,-1.0
230,percentile25Entropy > 2.67,0.249,0.5464029558791567,1.0,1.0,1.0
231,percentile25Entropy > 2.66,0.5057,0.5110344827586207,1.0,1.0,1.0
232,percentile10Entropy > 2.66,0.2497,0.5375317116848232,1.0,1.0,1.0
233,percentile10Entropy <= 2.64,0.5026,0.623721881390593,-1.0,-1.0,1.0
234,percentile10Entropy > 2.66,0.2525,0.5540810761679694,1.0,1.0,1.0
235,percentile10Entropy <= 2.64,0.5035,0.6119562316519882,-1.0,-1.0,1.0
236,percentile10Entropy > 2.64,0.5014,0.5226473175021987,1.0,1.0,1.0
237,percentile10Entropy <= 2.64,0.4997,0.614419225634179,-1.0,-1.0,1.0
238,percentile75Entropy > 2.71,0.2455,0.5271134264740706,1.0,1.0,1.0
239,percentile10Entropy > 2.66,0.2485,0.5686385508066799,1.0,1.0,1.0
240,percentile25Entropy > 2.67,0.2483,0.5421027964380566,1.0,1.0,1.0
241,percentile25Entropy <= 2.63,0.2571,0.6322901849217639,-1.0,-1.0,-1.0
242,percentile10Entropy > 2.66,0.2472,0.5540090178396393,1.0,1.0,1.0
243,percentile25Entropy > 2.67,0.2555,0.5421431596781024,1.0,1.0,1.0
244,percentile10Entropy <= 2.62,0.2516,0.6597054886211513,-1.0,-1.0,1.0
245,percentile10Entropy > 2.66,0.2484,0.5505493148993952,1.0,1.0,1.0
246,percentile25Entropy > 2.67,0.2491,0.5332331956440105,1.0,1.0,1.0
247,percentile10Entropy <= 2.62,0.2529,0.6657518133699275,-1.0,-1.0,-1.0
248,percentile10Entropy > 2.66,0.2563,0.543920292801952,1.0,1.0,1.0
249,percentile75Entropy > 2.71,0.2473,0.525958779024263,1.0,1.0,1.0
250,percentile10Entropy > 2.66,0.2456,0.5450680272108843,1.0,1.0,-1.0
251,percentile10Entropy <= 2.62,0.2451,0.6731130808487779,-1.0,-1.0,-1.0
252,percentile10Entropy <= 2.64,0.4942,0.6076736017292623,-1.0,-1.0,1.0
253,percentile10Entropy > 2.66,0.2488,0.5435356200527705,1.0,1.0,1.0
254,percentile10Entropy > 2.64,0.4872,0.5114503816793893,1.0,1.0,1.0
255,skewnessEntropy > 0.20,0.2502,0.6222574078262837,-1.0,-1.0,1.0
256,medianEntropy > 2.69,0.2482,0.5251940534140245,1.0,1.0,1.0
257,percentile75Entropy > 2.71,0.248,0.5182879377431907,1.0,1.0,1.0
258,percentile10Entropy > 2.66,0.2532,0.5454797944729899,1.0,1.0,1.0
259,percentile90Entropy > 2.71,0.5027,0.5072829675665178,1.0,1.0,1.0
260,percentile10Entropy > 2.66,0.2494,0.5463604120925519,1.0,1.0,1.0
261,percentile10Entropy <= 2.64,0.5003,0.6058266058266059,-1.0,-1.0,-1.0
262,medianEntropy > 2.68 AND percentile10Entropy > 2.64,0.465,0.9311853619729514,1.0,1.0,1.0
263,percentile10Entropy > 2.66,0.249,0.5504872486004562,1.0,1.0,-1.0
264,percentile10Entropy <= 2.62,0.243,0.6688327918020495,-1.0,-1.0,-1.0
265,percentile10Entropy <= 2.64,0.5063,0.6106858303390096,-1.0,-1.0,1.0
266,percentile10Entropy <= 2.64,0.4985,0.6061908856405847,-1.0,-1.0,-1.0
267,skewnessEntropy > 0.20,0.2525,0.6149629151886489,-1.0,-1.0,1.0
268,percentile25Entropy > 2.66,0.499,0.5018113316910593,1.0,1.0,1.0
269,percentile10Entropy <= 2.62,0.2534,0.6578171091445427,-1.0,-1.0,-1.0
270,percentile10Entropy <= 2.62,0.2428,0.6608347913021745,-1.0,-1.0,-1.0
271,percentile10Entropy <= 2.62,0.2549,0.6549695740365111,-1.0,-1.0,-1.0
272,percentile10Entropy <= 2.62,0.2549,0.6726348364279399,-1.0,-1.0,-1.0
273,percentile10Entropy > 2.64 AND medianEntropy > 2.68,0.4644,0.930628272251309,1.0,1.0,1.0
274,skewnessEntropy <= 0.20,0.7481,0.5074939003136981,1.0,1.0,-1.0
275,meanEntropy > 2.69,0.248,0.5313256251680559,1.0,1.0,1.0
276,percentile10Entropy > 2.66,0.2441,0.5504374218889484,1.0,1.0,1.0
277,percentile25Entropy <= 2.66,0.4934,0.6041075530333738,-1.0,-1.0,1.0
278,percentile10Entropy > 2.66,0.2524,0.5498385584834913,1.0,1.0,1.0
279,percentile10Entropy > 2.64,0.5057,0.5148960089938167,1.0,1.0,1.0
280,percentile10Entropy <= 2.62,0.2551,0.6484292269678785,-1.0,-1.0,-1.0
281,percentile10Entropy <= 2.62,0.2423,0.6693933197000682,-1.0,-1.0,1.0
282,percentile10Entropy > 2.66,0.247,0.5493107104984093,1.0,1.0,1.0
283,percentile10Entropy > 2.66,0.2472,0.5533980582524272,1.0,1.0,1.0
284,meanEntropy > 2.68,0.4999,0.5098890496864448,1.0,1.0,1.0
285,percentile10Entropy > 2.66,0.2463,0.5570349761526232,1.0,1.0,1.0
286,meanEntropy > 2.68 AND percentile25Entropy > 2.66,0.4744,0.929101838755304,1.0,1.0,1.0
287,percentile10Entropy <= 2.62,0.2616,0.6456876456876457,-1.0,-1.0,-1.0
288,percentile10Entropy > 2.66,0.2475,0.5528592293000787,1.0,1.0,1.0
289,skewnessEntropy > 0.20,0.2513,0.6195965417867435,-1.0,-1.0,-1.0
290,percentile10Entropy <= 2.62,0.248,0.6565379337384827,-1.0,-1.0,-1.0
291,percentile10Entropy <= 2.62,0.2489,0.6526171338953146,-1.0,-1.0,-1.0
292,percentile10Entropy <= 2.64,0.5084,0.6086353733412557,-1.0,-1.0,-1.0
293,percentile10Entropy > 2.66,0.2523,0.5545417680454177,1.0,1.0,1.0
294,percentile10Entropy > 2.64 AND medianEntropy > 2.68,0.4649,0.9284563325813728,1.0,1.0,1.0
295,percentile10Entropy > 2.64,0.4951,0.5081712062256809,1.0,1.0,1.0
296,percentile10Entropy > 2.66,0.2468,0.5643794650274132,1.0,1.0,1.0
297,skewnessEntropy > 0.20,0.2489,0.6180765688725168,-1.0,-1.0,1.0
298,rangeEntropy <= 0.14,0.2473,0.5023604554290475,1.0,1.0,1.0
299,percentile10Entropy <= 2.62,0.2426,0.66873641726172,-1.0,-1.0,-1.0
300,percentile10Entropy > 2.66,0.2553,0.5493785310734464,1.0,1.0,1.0
301,percentile10Entropy <= 2.64,0.5034,0.6128315511734481,-1.0,-1.0,-1.0
302,percentile25Entropy > 2.67,0.2511,0.5405644855081635,1.0,1.0,1.0
