Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
124,medianEntropy <= 2.65,0.2479,0.8145766345123259,-1.0,-1.0,-1.0
125,meanEntropy <= 2.68,0.5026,0.615819209039548,-1.0,-1.0,1.0
126,medianEntropy <= 2.68,0.4954,0.6409060626249167,-1.0,-1.0,-1.0
127,meanEntropy > 2.66,0.7602,0.615629259427533,1.0,1.0,1.0
129,medianEntropy <= 2.68,0.495,0.6499032882011605,-1.0,-1.0,1.0
130,meanEntropy <= 2.66,0.2517,0.8202995008319468,-1.0,-1.0,-1.0
131,medianEntropy > 2.69,0.2483,0.905587668593449,1.0,1.0,1.0
132,medianEntropy > 2.65,0.7523,0.6094450189589796,1.0,1.0,1.0
133,medianEntropy <= 2.68,0.5047,0.6163731556401714,-1.0,-1.0,1.0
134,medianEntropy <= 2.68,0.4895,0.6135909393737509,-1.0,-1.0,-1.0
135,medianEntropy > 2.68,0.5019,0.8202247191011236,1.0,1.0,1.0
136,meanEntropy > 2.68,0.5029,0.8304635761589404,1.0,1.0,1.0
137,meanEntropy > 2.69,0.25,0.9327217125382263,1.0,1.0,1.0
139,medianEntropy <= 2.65,0.2452,0.8455172413793104,-1.0,-1.0,1.0
140,meanEntropy <= 2.66,0.2534,0.8064918851435705,-1.0,-1.0,-1.0
141,medianEntropy <= 2.68,0.5071,0.6231727125067678,-1.0,-1.0,1.0
143,medianEntropy <= 2.65,0.2588,0.8409961685823755,-1.0,-1.0,-1.0
144,medianEntropy <= 2.68,0.4956,0.6535685645549318,-1.0,-1.0,1.0
145,medianEntropy > 2.69,0.2476,0.9077306733167082,1.0,1.0,1.0
146,medianEntropy <= 2.65,0.2562,0.8202247191011236,-1.0,-1.0,-1.0
147,medianEntropy > 2.68,0.5032,0.8382022471910112,1.0,1.0,1.0
148,medianEntropy <= 2.65,0.2479,0.8220064724919094,-1.0,-1.0,-1.0
149,meanEntropy > 2.69,0.2483,0.905123339658444,1.0,1.0,1.0
