meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,y_true,y_conformal
2.7429461,2.7433,0.019901287767127,0.0240499999999999,1.0,-1.0
2.7368653,2.7408,0.0282097071220174,0.0415,-1.0,1.0
2.76022075,2.7583,0.0235658985493339,0.0327249999999996,1.0,-1.0
2.6444125000000005,2.6453,0.0297351582096009,0.037525,1.0,1.0
2.76978645,2.7718,0.0235674827123623,0.0359500000000001,-1.0,-1.0
2.7553162,2.7574,0.0260015164473151,0.0355249999999998,-1.0,-1.0
2.65379265,2.65755,0.0350331530264904,0.0483000000000002,1.0,1.0
2.8000162696106914,2.8003,0.0299290325085472,0.0425999999999997,-1.0,-1.0
2.74777205,2.7502,0.0210237637876166,0.0301999999999997,1.0,-1.0
2.74495155,2.7493,0.0249267315867423,0.029725,-1.0,-1.0
2.74659185,2.7476,0.0309922036741097,0.053925,-1.0,-1.0
2.7442203,2.7415,0.0291874015272,0.0440249999999999,-1.0,-1.0
2.79368335,2.7979,0.0301007745378337,0.0421999999999997,-1.0,-1.0
2.71460175,2.7142,0.0155152554583384,0.0171000000000001,1.0,1.0
2.7796616224648987,2.7816,0.0217646794801722,0.0409000000000001,-1.0,-1.0
2.768689,2.77195,0.0307435711816308,0.0503249999999999,-1.0,-1.0
2.7557002,2.7564,0.0183823736214886,0.0215499999999999,1.0,-1.0
2.76694515,2.7694,0.0246936728025115,0.0288999999999997,1.0,-1.0
2.7113812,2.7101,0.0218292800284388,0.0269249999999998,1.0,1.0
2.75272905,2.7523,0.0233108816027515,0.0351749999999997,-1.0,-1.0
2.7516201,2.7511,0.021223796220045,0.0325499999999996,1.0,-1.0
2.65249095,2.65395,0.0263873206881164,0.0363000000000002,1.0,1.0
2.6974245,2.6992,0.0231918341178527,0.0306999999999999,1.0,1.0
2.70797275,2.7075,0.0295332902406335,0.044,1.0,1.0
2.75036355,2.75045,0.0200960629576417,0.0268999999999999,1.0,-1.0
2.7290505000000005,2.7301,0.018415857019156,0.0245999999999999,1.0,1.0
2.65268985,2.6515,0.038520397219882,0.0578499999999997,1.0,1.0
2.761475159914712,2.76715,0.0246981813342958,0.0449749999999999,-1.0,-1.0
2.6666729,2.6642,0.024618452745654,0.0336250000000002,1.0,1.0
2.72464105,2.7242,0.0248791072970374,0.0299,1.0,1.0
2.7729945000000003,2.7747,0.0280890722479401,0.0470999999999999,-1.0,-1.0
2.77341805,2.777,0.0318567932974664,0.045125,-1.0,-1.0
2.7500176999999995,2.7515,0.0295315889635149,0.0424250000000001,-1.0,-1.0
2.65426945,2.6519,0.0301941819180036,0.0393249999999998,1.0,1.0
2.7932844500000003,2.80215,0.0215816823532712,0.0236999999999998,-1.0,-1.0
2.77511785,2.77175,0.0220103722453188,0.0347999999999997,-1.0,-1.0
2.7478552,2.74825,0.0231589300910037,0.031625,1.0,-1.0
2.75384695,2.75775,0.037776640410411,0.0515750000000001,-1.0,-1.0
2.79480625,2.7969,0.0205708625472414,0.0340499999999996,-1.0,-1.0
2.7991658,2.8014,0.0199543777241987,0.0282,-1.0,-1.0
2.73912785,2.7384,0.027034364970857,0.039025,-1.0,1.0
2.7982184704184703,2.8032,0.0204451359449519,0.0310749999999999,-1.0,-1.0
2.6406572500000003,2.6436,0.0335258632616298,0.0441500000000001,1.0,1.0
2.66843135,2.6675,0.0296403156558343,0.0394999999999998,1.0,1.0
2.7540743,2.75535,0.0221284782465943,0.0308999999999999,1.0,-1.0
2.7504159500000003,2.7518,0.0260047478472201,0.0302000000000002,-1.0,-1.0
2.7722687,2.77375,0.0267545827908042,0.0449250000000001,-1.0,-1.0
2.7035706,2.7057,0.028697158842645,0.0381,1.0,1.0
2.68503275,2.68465,0.0254451512559367,0.0362999999999997,1.0,1.0
2.7650787,2.7672,0.0197151065508152,0.0257999999999998,-1.0,-1.0
2.77931335,2.7768,0.0231679709249105,0.0428000000000001,-1.0,-1.0
2.7427099,2.74195,0.0218531716688905,0.0308250000000001,-1.0,-1.0
2.74380285,2.7433,0.0240568029230299,0.0338000000000002,-1.0,-1.0
2.756614,2.7561,0.0226119064654,0.0281000000000002,-1.0,-1.0
2.77980325,2.78,0.0213833424524207,0.0348000000000001,-1.0,-1.0
2.7886558317399617,2.7951,0.0189862015767249,0.0209999999999999,-1.0,-1.0
2.7856725971370144,2.78735,0.0232603541516239,0.034475,-1.0,-1.0
2.7471198999999995,2.7519,0.0289081731347728,0.0412250000000002,-1.0,-1.0
2.790439580209895,2.7914,0.0173407647340855,0.0323999999999999,-1.0,-1.0
2.6471154,2.6435,0.0307578998444302,0.0391499999999997,1.0,1.0
2.7867907,2.7897,0.0225061439058315,0.0383,-1.0,-1.0
2.74846615,2.7526,0.0260615465615051,0.0264499999999996,1.0,-1.0
2.78548445,2.786,0.022592384407085,0.0330999999999996,-1.0,-1.0
2.77799505,2.782,0.0204680167700121,0.0354249999999995,-1.0,-1.0
2.7613893,2.763,0.0216511506740404,0.0305249999999999,1.0,-1.0
2.73048745,2.739,0.0428168972194097,0.0571749999999995,-1.0,1.0
2.7116462500000003,2.71335,0.0291077861737628,0.0428250000000001,-1.0,1.0
2.73305065,2.73405,0.0223607765870843,0.0314,1.0,1.0
2.7746496,2.7742,0.0204025662562335,0.0284749999999998,-1.0,-1.0
2.70903205,2.7077,0.0243016025767334,0.0367999999999999,1.0,1.0
