SafetyMargin,Eta,Tau,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,output
0.4678607583045959,0.8051384687423706,0.0362806692719459,2.8019742105263155,2.8044,0.0168459402623925,0.031225,20
0.4059863686561584,0.9993098378181458,0.2420926988124847,2.77904925,2.7763,0.0287420441068045,0.0423249999999999,18
0.4321130514144897,0.9803409576416016,0.9931032657623292,2.790300548320768,2.79,0.0250885250970054,0.0319000000000002,20
0.3119769096374511,0.2242040336132049,0.6996430158615112,2.77052675,2.77225,0.0280606587491722,0.036,19
0.4598528742790222,0.8425028920173645,0.0566427707672119,2.8282215499999994,2.8499,0.0326917800157394,0.0480249999999999,18
0.3164381384849548,0.8343767523765564,0.4687645137310028,2.7929964500000004,2.79505,0.0308267681147002,0.0384249999999997,19
0.2884031236171722,0.9875681400299072,0.4342602491378784,2.7733114,2.7722,0.0250266889547938,0.0356499999999999,16
0.3191019594669342,0.6295658946037292,0.3830997347831726,2.80206565,2.8008,0.0342724124490456,0.0511249999999998,19
0.4953113496303558,0.6932381391525269,0.2976130843162536,2.80512780016116,2.8101,0.0186302006490635,0.032,20
0.2597187161445617,0.2256507724523544,0.2822078764438629,2.7560222000000003,2.7559,0.0262062919383876,0.0387249999999999,10
0.4253207445144653,0.7657011151313782,0.0385919697582721,2.79463885,2.8004,0.0184740847047289,0.0116999999999998,16
0.3472807109355926,0.5061482787132263,0.2987875342369079,2.76433925,2.7654,0.0272915046202568,0.039425,18
0.1975596398115158,0.402721643447876,0.2253969609737396,2.7474055,2.7478,0.0299705653892281,0.0468250000000001,8
0.4472517669200897,0.3193021118640899,0.7207029461860657,2.79152424916574,2.7868,0.0251057813533401,0.03845,20
0.0833656564354896,0.7589530348777771,0.5728467106819153,2.69724915,2.69935,0.0267996852458662,0.0325249999999996,0
0.0084244320169091,0.5203023552894592,0.7456998825073242,2.632146,2.63605,0.0348632182106012,0.0416250000000002,0
0.2250122129917144,0.480253666639328,0.8162410259246826,2.75105935,2.7526,0.0173002049865745,0.0222999999999999,0
0.1647372990846634,0.002168177627027,0.8322493433952332,2.7321318000000003,2.7323500000000003,0.0218560924860781,0.0300249999999997,0
0.2295591980218887,0.2263003587722778,0.2319961935281753,2.75505895,2.75715,0.0245260363674504,0.0322999999999997,6
0.3751055598258972,0.1154063194990158,0.8900113105773926,2.7679229191797345,2.76735,0.026252904590536,0.0379249999999999,20
0.2638126611709595,0.0806962549686431,0.5911910533905029,2.7628714,2.7644,0.0220451559767673,0.02685,0
0.3289669454097748,0.0846271961927414,0.0297888591885566,2.7452146,2.7443,0.0294284975294356,0.0444499999999998,18
0.425993263721466,0.664930522441864,0.706360399723053,2.7795669039145907,2.7862,0.021302722513793,0.0370500000000002,20
0.4835726916790008,0.6631245017051697,0.4526975452899933,2.8126573407202216,2.8169,0.0255870933015212,0.0366499999999998,20
0.1915964782238006,0.3322660326957702,0.8992538452148438,2.7350224,2.7384,0.0222701344459345,0.0263249999999999,0
0.364030510187149,0.9871684908866882,0.7082673907279968,2.7797377,2.78705,0.0356916728202812,0.0409999999999999,19
0.3520505428314209,0.614310622215271,0.8696923851966858,2.7771870933333336,2.7829,0.0267571457138329,0.0334500000000002,20
0.2575237154960632,0.1305535435676574,0.774493396282196,2.76099465,2.76115,0.0174466600350181,0.0229249999999998,0
0.2973057329654693,0.055059727281332,0.0239434335380792,2.778111986863711,2.78285,0.0254884758561804,0.0375,20
0.3839714825153351,0.6902308464050293,0.4584066271781921,2.7980793000000004,2.8038,0.0255961854874901,0.0386999999999999,19
0.4140231311321258,0.2073588222265243,0.4175333380699157,2.7902431151241536,2.7837,0.0289212890922327,0.0666500000000001,20
0.1615553200244903,0.7355332374572754,0.5309319496154785,2.74053755,2.7403,0.023431151166716,0.0282249999999999,0
0.4959255158901214,0.9670575261116028,0.2507690489292145,2.8138402564102565,2.8166,0.0152435861227918,0.01295,20
0.263403832912445,0.0127376839518547,0.4299730360507965,2.70030145,2.6981,0.0474975114389954,0.0764999999999997,18
0.4359567761421203,0.4493655860424042,0.7176719307899475,2.8040258,2.8041,0.0221422301126151,0.0394749999999999,19
0.0543661601841449,0.7479054927825928,0.1828071326017379,2.6951214500000003,2.69335,0.0263895953909395,0.0356249999999995,0
