SafetyMargin,Eta,Tau,y_true,y_conformal
0.0561565458774566,0.3749122321605682,0.9128388166427612,-1.0,-1.0
0.0331384316086769,0.1657152622938156,0.8246947526931763,-1.0,-1.0
0.0555061772465705,0.9322236776351928,0.8663495182991028,-1.0,-1.0
0.0306942854076623,0.7094921469688416,0.0178448874503374,1.0,1.0
0.0952916964888572,0.4348685145378113,0.1023314669728279,1.0,1.0
0.0824549049139022,0.7376446723937988,0.3010182082653045,1.0,1.0
0.0069196405820548,0.6697548031806946,0.0662640035152435,-1.0,1.0
0.0124827651306986,0.0585562847554683,0.1454413533210754,-1.0,-1.0
0.0824513286352157,0.4128375649452209,0.996688961982727,-1.0,-1.0
0.0124774053692817,0.5638476014137268,0.5865203738212585,-1.0,-1.0
0.0294670257717371,0.1596855521202087,0.3272516131401062,-1.0,-1.0
0.0150782633572816,0.0577180050313472,0.5490237474441528,-1.0,-1.0
0.0343440733850002,0.2687748968601227,0.4452971816062927,-1.0,-1.0
0.0771505311131477,0.9760979413986206,0.3282815814018249,1.0,1.0
0.0254188366234302,0.4952325224876404,0.003211730858311,1.0,1.0
0.087951585650444,0.5222501158714294,0.0455694384872913,1.0,1.0
0.0382693372666835,0.8772038221359253,0.7438212633132935,1.0,-1.0
0.0387853980064392,0.7212386727333069,0.359790176153183,1.0,1.0
0.0845261439681053,0.4047285318374634,0.037789698690176,1.0,1.0
0.0370080545544624,0.7805010676383972,0.1896421313285827,1.0,1.0
0.024759953841567,0.8506523370742798,0.7278780341148376,-1.0,-1.0
0.0628305375576019,0.7171146273612976,0.2976576089859009,1.0,1.0
0.0821908339858055,0.5603417754173279,0.4849216341972351,1.0,1.0
0.0971671789884567,0.6245869398117065,0.6685006618499756,-1.0,1.0
0.0874173790216445,0.7878809571266174,0.8097777962684631,1.0,1.0
0.0355672948062419,0.9803085923194884,0.7631998658180237,1.0,-1.0
0.0057734153233468,0.8193164467811584,0.2413948625326156,-1.0,1.0
0.027538364753127,0.0691821947693824,0.930834710597992,-1.0,-1.0
0.0820658132433891,0.0625153481960296,0.5534383058547974,1.0,-1.0
0.056308414787054,0.6796911358833313,0.7790277004241943,-1.0,-1.0
0.0112264566123485,0.2225082367658615,0.2115533053874969,-1.0,-1.0
0.0301693975925445,0.6515282988548279,0.3611365258693695,1.0,1.0
0.0818571671843528,0.4591352045536041,0.5555422306060791,1.0,1.0
0.0929892808198928,0.8372409343719482,0.058212973177433,1.0,1.0
0.044760625809431,0.7791629433631897,0.3968351483345032,1.0,1.0
0.0070781991817057,0.6985472440719604,0.6620417237281799,-1.0,-1.0
0.0582276955246925,0.8701241612434387,0.6960659623146057,1.0,1.0
0.055757787078619,0.6996794939041138,0.2057421654462814,1.0,1.0
0.0680963024497032,0.0481812208890914,0.8873330354690552,-1.0,-1.0
0.0725907981395721,0.3084228634834289,0.9234457015991212,1.0,-1.0
0.06143519282341,0.1081651225686073,0.915910542011261,-1.0,-1.0
0.0532135441899299,0.0069306250661611,0.7444194555282593,1.0,-1.0
0.0939806774258613,0.9774527549743652,0.503792405128479,1.0,1.0
0.0064815743826329,0.0604582503437995,0.6919527053833008,-1.0,-1.0
0.0445542968809604,0.1563643217086792,0.234786719083786,1.0,1.0
0.0804561972618103,0.9168120622634888,0.6620619297027588,1.0,1.0
0.024282893165946,0.2060889601707458,0.1514656990766525,-1.0,1.0
0.0151382554322481,0.3397108316421509,0.4595913290977478,-1.0,-1.0
0.0629101991653442,0.9940466284751892,0.3388952016830444,1.0,1.0
0.0397459417581558,0.0746752470731735,0.6557605266571045,-1.0,-1.0
0.0538050793111324,0.2743087410926819,0.5690037608146667,1.0,-1.0
0.0935562252998352,0.096684917807579,0.1299309730529785,1.0,1.0
0.0643022805452346,0.8294432759284973,0.6401328444480896,1.0,1.0
0.0613854192197322,0.7934732437133789,0.050680112093687,1.0,1.0
0.0183589123189449,0.7942169904708862,0.5082263350486755,-1.0,-1.0
0.0648174211382865,0.0468034073710441,0.417738139629364,1.0,-1.0
0.003849493805319,0.6191547513008118,0.667973518371582,-1.0,-1.0
0.0534141473472118,0.1348644345998764,0.0113926492631435,1.0,1.0
0.0062791011296212,0.6187587380409241,0.0295532420277595,-1.0,1.0
0.0003998148313257,0.4204128980636596,0.7300735712051392,-1.0,-1.0
0.043288517743349,0.0155105898156762,0.7635771632194519,-1.0,-1.0
0.0061503034085035,0.3129517436027527,0.0643579810857772,-1.0,1.0
0.0519954338669776,0.5230781435966492,0.874652087688446,-1.0,-1.0
0.0113757168874144,0.2275343835353851,0.2496630847454071,-1.0,-1.0
0.0977990180253982,0.2384119927883148,0.7967209815979004,-1.0,1.0
0.0320602059364318,0.7396252155303955,0.7176233530044556,-1.0,-1.0
0.0137162301689386,0.9614730477333068,0.6067704558372498,-1.0,-1.0
5.357554255169816e-05,0.4074362814426422,0.2003945559263229,-1.0,-1.0
0.0106577156111598,0.7396166920661926,0.0105076283216476,-1.0,1.0
0.0767182409763336,0.766248881816864,0.4091914594173431,1.0,1.0
0.0067231752909719,0.0979004278779029,0.4564125537872314,-1.0,-1.0
0.0276891235262155,0.6813850402832031,0.8032857179641724,-1.0,-1.0
0.064686469733715,0.7559177875518799,0.253580629825592,1.0,1.0
0.00369986705482,0.5074981451034546,0.2139297574758529,-1.0,-1.0
0.0875147059559822,0.3693062365055084,0.345267653465271,1.0,1.0
0.0452537797391414,0.6807454824447632,0.0538678169250488,1.0,1.0
0.0380957648158073,0.0292246527969837,0.244153618812561,1.0,-1.0
0.0997272953391075,0.6209123134613037,0.0259015038609504,1.0,1.0
0.0361249074339866,0.4142544269561767,0.2244585305452346,1.0,1.0
0.0334654375910759,0.6493414044380188,0.5128788948059082,-1.0,-1.0
0.0446071587502956,0.8315525650978088,0.6822021007537842,1.0,-1.0
0.094041459262371,0.3249494731426239,0.808569073677063,1.0,1.0
0.0767619013786315,0.7450675964355469,0.0848079547286033,1.0,1.0
0.0389918200671672,0.7192592024803162,0.7280739545822144,-1.0,-1.0
0.0678557381033897,0.0584308914840221,0.45179483294487,1.0,-1.0
0.0417644008994102,0.4223097562789917,0.6461353898048401,-1.0,-1.0
0.0959609672427177,0.6271171569824219,0.4653237462043762,1.0,1.0
0.0228767860680818,0.218603566288948,0.0070876330137252,-1.0,1.0
0.0694964304566383,0.7847051024436951,0.4246433079242706,1.0,1.0
0.0760156959295272,0.7874432802200317,0.8244785666465759,1.0,1.0
0.0482550151646137,0.1810279041528701,0.6678005456924438,1.0,-1.0
0.0844421535730362,0.7035849094390869,0.9109378457069396,1.0,1.0
0.0160499475896358,0.7891985774040222,0.9504243731498718,-1.0,-1.0
0.092973954975605,0.614002525806427,0.9105613231658936,-1.0,1.0
0.0744064003229141,0.0126600340008735,0.0510742031037807,1.0,1.0
0.058358896523714,0.3961321711540222,0.5459094643592834,-1.0,1.0
0.0029268630314618,0.9178459644317628,0.4815050661563873,-1.0,-1.0
0.0877166539430618,0.4800567328929901,0.6505735516548157,1.0,1.0
0.0930071696639061,0.0761309117078781,0.5927327871322632,1.0,1.0
0.0409769602119922,0.0410398580133914,0.1009353995323181,1.0,1.0
0.0308982338756322,0.2582474946975708,0.5814676880836487,-1.0,-1.0
0.0341602116823196,0.1083847135305404,0.974371612071991,-1.0,-1.0
0.0135961296036839,0.8184038996696472,0.0214353036135435,1.0,1.0
0.0507868602871894,0.2738429307937622,0.3111375868320465,1.0,1.0
0.0815752372145652,0.4131451845169067,0.7322577834129333,1.0,1.0
0.095890998840332,0.6098015904426575,0.653820276260376,1.0,1.0
0.0185665190219879,0.7530522346496582,0.0371480733156204,1.0,1.0
0.0714867860078811,0.7041749954223633,0.554911732673645,1.0,1.0
0.0230247117578983,0.3233348131179809,0.1324047148227691,1.0,1.0
0.0406707748770713,0.0381182357668876,0.049657680094242,1.0,1.0
0.0145837515592575,0.9345865845680236,0.8961005210876465,-1.0,-1.0
0.0992863625288009,0.1725185066461563,0.4439871907234192,1.0,1.0
0.0263955648988485,0.2281565368175506,0.8315555453300476,-1.0,-1.0
0.0736014097929,0.6612316966056824,0.1375695168972015,1.0,1.0
0.0789683386683464,0.6193495988845825,0.3366045355796814,1.0,1.0
0.0776409730315208,0.1329697221517563,0.6401759386062622,-1.0,-1.0
0.0175995416939258,0.9208164215087892,0.6824952960014343,-1.0,-1.0
0.0507284589111804,0.4318183362483978,0.2825126647949219,1.0,1.0
0.0211927499622106,0.8831381797790527,0.4247859120368957,1.0,1.0
0.0979504808783531,0.6809386014938354,0.343906044960022,1.0,1.0
0.0373777262866497,0.0096211824566125,0.9340164065361024,-1.0,-1.0
0.0252956058830022,0.6749305725097656,0.490199476480484,-1.0,-1.0
0.0807285159826278,0.4593323469161987,0.5838834643363953,1.0,1.0
0.0345581248402595,0.9863491654396056,0.8210574388504028,-1.0,-1.0
0.0495915189385414,0.4500192999839782,0.3885708749294281,1.0,1.0
0.0892492085695266,0.7140240669250488,0.1799726039171219,1.0,1.0
0.0850072428584098,0.5441616177558899,0.2159366905689239,1.0,1.0
0.0110357021912932,0.6058712005615234,0.3555156588554382,-1.0,-1.0
0.050545334815979,0.6503742337226868,0.0760107710957527,1.0,1.0
0.0085079288110136,0.961958348751068,0.0198371391743421,1.0,1.0
0.0983977615833282,0.960317075252533,0.1268053352832794,1.0,1.0
0.0403255932033062,0.9976881742477416,0.6902900338172913,-1.0,-1.0
0.0016337673878297,0.4483691453933716,0.4401553571224212,-1.0,-1.0
0.0566655471920967,0.3570177257061004,0.9889867305755616,-1.0,-1.0
0.0105147575959563,0.4685611724853515,0.65718674659729,-1.0,-1.0
0.0628100559115409,0.7516331076622009,0.0012729638256132,1.0,1.0
0.0549275465309619,0.7396165132522583,0.4953302443027496,1.0,1.0
