SafetyMargin,Eta,Tau,y_true,y_conformal
0.0630892813205719,0.8111283779144287,0.180093765258789,1.0,1.0
0.09718968719244,0.5234004855155945,0.4697941541671753,1.0,1.0
0.0532790310680866,0.805540144443512,0.8260089755058289,1.0,-1.0
0.0756110697984695,0.9601343870162964,0.0167624931782484,1.0,1.0
0.0892659425735473,0.7106708288192749,0.3405640125274658,1.0,1.0
0.0150222843512892,0.5904030203819275,0.762732744216919,-1.0,-1.0
0.080428808927536,0.4636623859405517,0.1962182223796844,1.0,1.0
0.0560207478702068,0.9584178924560548,0.1560461372137069,1.0,1.0
0.0352123454213142,0.2197282165288925,0.1181818097829818,1.0,1.0
0.0866823121905326,0.065332256257534,0.9655128121376038,1.0,-1.0
0.0594879873096942,0.3073931038379669,9.22568142414093e-06,1.0,1.0
0.0614585094153881,0.910455048084259,0.9412389993667604,1.0,-1.0
0.0477910861372947,0.8901647329330444,0.0255165956914424,1.0,1.0
0.016983600333333,0.7446737289428711,0.1340305656194687,1.0,1.0
0.0314053930342197,0.7296847701072693,0.8795276284217834,-1.0,-1.0
0.0293003655970096,0.2089565098285675,0.4692736268043518,-1.0,-1.0
0.0803079307079315,0.4699170589447021,0.2313060760498047,1.0,1.0
0.0551203191280365,0.590721845626831,0.7354156970977783,1.0,-1.0
0.074830949306488,0.4942242205142975,0.9202836155891418,1.0,-1.0
0.0307445116341114,0.7566816210746765,0.1086372658610344,1.0,1.0
0.0574548505246639,0.5612618327140808,0.4311417043209076,1.0,1.0
0.0045711542479693,0.886144757270813,0.1463923901319503,-1.0,1.0
0.0657429918646812,0.2288107872009277,0.1254198104143142,1.0,1.0
0.0298731084913015,0.8700562119483948,0.6337705254554749,-1.0,-1.0
0.0600387640297412,0.6068706512451172,0.1771576106548309,1.0,1.0
0.0585753433406353,0.0941186100244522,0.0517418570816516,1.0,1.0
0.0622598305344581,0.9851269125938416,0.6966804265975952,1.0,1.0
0.0740714147686958,0.9476441144943236,0.02924320474267,1.0,1.0
0.0756087824702262,0.5495036840438843,0.8117234706878662,1.0,-1.0
0.0112464250996708,0.1526277065277099,0.092335820198059,-1.0,-1.0
0.0339443311095237,0.2545062899589538,0.1191398724913597,1.0,1.0
0.0414071977138519,0.7664099931716919,0.7755541205406189,-1.0,-1.0
0.0399986952543258,0.769540011882782,0.922814965248108,-1.0,-1.0
0.0177888926118612,0.7358279228210449,0.1722764074802398,1.0,1.0
0.0073400153778493,0.517263650894165,0.1112909615039825,-1.0,1.0
0.0803041011095047,0.6880620121955872,0.0231994930654764,1.0,1.0
0.0612648986279964,0.2135568708181381,0.3899650573730469,-1.0,-1.0
0.0615035258233547,0.6674360036849976,0.8132116794586182,-1.0,-1.0
0.055544625967741,0.2209553122520446,0.0998579040169715,1.0,1.0
0.0406707748770713,0.0381182357668876,0.049657680094242,1.0,1.0
0.0037328440230339,0.5082718133926392,0.9966409802436828,-1.0,-1.0
0.0526190996170043,0.019888961687684,0.99033921957016,-1.0,-1.0
0.0194153171032667,0.043401401489973,0.2292920351028442,-1.0,-1.0
0.0771280601620674,0.999248206615448,0.9240543246269226,1.0,-1.0
0.0702492445707321,0.4846905469894409,0.7682775855064392,1.0,-1.0
0.0808516144752502,0.8200374841690063,0.4286453127861023,1.0,1.0
0.0228666439652442,0.0967520102858543,0.7939866185188293,-1.0,-1.0
0.0818830356001854,0.1306876987218856,0.3164657056331634,1.0,1.0
0.0438441447913646,0.0172559525817632,0.5722873210906982,-1.0,-1.0
0.0324287787079811,0.1498578339815139,0.4047679007053375,-1.0,-1.0
0.0070091793313622,0.9716911315917968,0.8511865139007568,-1.0,-1.0
0.0154413282871246,0.5459288954734802,0.0039577977731823,-1.0,1.0
0.0811506509780883,0.7879519462585449,0.5661879181861877,1.0,1.0
0.0988857075572013,0.0152000449597835,0.1296058744192123,1.0,1.0
0.0720607414841651,0.3921529650688171,0.0903102979063987,1.0,1.0
0.0954901427030563,0.6562641859054565,0.9097386002540588,1.0,-1.0
0.0736036747694015,0.7888444066047668,0.7059088349342346,1.0,1.0
0.0284878946840763,0.0403645634651184,0.5038974285125732,-1.0,-1.0
0.0808360800147056,0.8931483030319214,0.7399891018867493,1.0,1.0
0.0195234976708889,0.8297742009162903,0.5163106322288513,-1.0,-1.0
0.0903587043285369,0.7367401123046875,0.1872373223304748,1.0,1.0
0.0836595818400383,0.6995275616645813,0.1739738136529922,1.0,1.0
0.0693787559866905,0.5565172433853149,0.1797091215848922,1.0,1.0
0.0497366189956665,0.3271278738975525,0.1965589374303817,1.0,1.0
0.0125843528658151,0.7800612449645996,0.9815224409103394,-1.0,-1.0
0.026840254664421,0.1333041787147522,0.3763140439987182,-1.0,-1.0
0.0438721887767314,0.6758254766464233,0.5743975639343262,1.0,-1.0
0.0652623102068901,0.5848807096481323,0.4324482083320617,1.0,1.0
0.0302615445107221,0.4922168850898742,0.3717506229877472,-1.0,-1.0
0.0125268399715423,0.5589028596878052,0.3448795974254608,-1.0,-1.0
0.0130883771926164,0.987910270690918,0.0393006354570388,1.0,1.0
0.0123887648805975,0.3429650366306305,0.4638743102550506,-1.0,-1.0
0.0833953991532325,0.5667053461074829,0.5733100771903992,1.0,1.0
0.0630262866616249,0.6452406644821167,0.6770532131195068,1.0,-1.0
0.0787416845560073,0.4268347918987274,0.1657947152853012,1.0,1.0
0.0187600012868642,0.089565098285675,0.1788828819990158,-1.0,-1.0
0.0927518829703331,0.7817261815071106,0.2397965043783188,1.0,1.0
0.024272097274661,0.8764305710792542,0.9444708824157716,-1.0,-1.0
0.0457328036427497,0.0912231653928756,0.2279370725154876,1.0,1.0
0.0661242306232452,0.8541779518127441,0.348273903131485,1.0,1.0
0.035155065357685,0.2213138043880462,0.8708233833312988,-1.0,-1.0
0.0075905690900981,0.5448700189590454,0.8545671105384827,-1.0,-1.0
0.0922029316425323,0.3573441803455353,0.4122663736343384,1.0,1.0
0.0085760438814759,0.1642441749572754,0.4084036350250244,-1.0,-1.0
0.0714287161827087,0.7669201493263245,0.0920898616313934,1.0,1.0
0.007699420209974,0.1135710552334785,0.1597479581832885,-1.0,-1.0
0.0297108590602874,0.7771915793418884,0.1286285817623138,1.0,1.0
0.0594611465930938,0.055059727281332,0.0239434335380792,1.0,1.0
0.0339109264314174,0.3255874812602997,0.5547763705253601,-1.0,-1.0
0.0810225531458854,0.3610697984695434,0.7499142289161682,-1.0,-1.0
0.0119026275351643,0.398924320936203,0.9411134719848632,-1.0,-1.0
0.0309654474258422,0.2076710164546966,0.8930091857910156,-1.0,-1.0
0.0864590182900428,0.6514204740524292,0.8341880440711975,1.0,-1.0
0.0093888929113745,0.6254315972328186,0.5133110284805298,-1.0,-1.0
0.0118630900979042,0.3574710786342621,0.6875911951065063,-1.0,-1.0
0.0741876661777496,0.189027190208435,0.4923590719699859,1.0,-1.0
0.0737809762358665,0.1007019206881523,0.1784946322441101,1.0,1.0
0.0328828170895576,0.5913430452346802,0.81759113073349,-1.0,-1.0
0.0395379327237606,0.9292132258415222,0.3207540214061737,1.0,1.0
0.0299960281699895,0.3166992962360382,0.6991042494773865,-1.0,-1.0
0.0578506998717784,0.2865508794784546,0.4372654557228088,1.0,-1.0
0.0769462063908577,0.0656775534152984,0.6129847764968872,1.0,-1.0
0.0396632254123687,0.9654349088668824,0.928917646408081,-1.0,-1.0
0.0524164736270904,0.6176870465278625,0.0560151748359203,1.0,1.0
0.0968712493777275,0.2178597003221511,0.4863987267017364,1.0,1.0
0.0737230628728866,0.6050154566764832,0.5997258424758911,1.0,1.0
0.080232910811901,0.6493707895278931,0.4436195492744446,1.0,1.0
0.0983949303627014,0.8615368008613586,0.1009156107902526,1.0,1.0
0.0634807124733924,0.3637000024318695,0.9851489663124084,-1.0,-1.0
0.0899810865521431,0.0288697946816682,0.109648048877716,1.0,1.0
0.0607339404523372,0.1113450974225997,0.0828709825873375,1.0,1.0
0.0386187806725502,0.1877575665712356,0.0744086429476738,1.0,1.0
0.0375725701451301,0.4415528774261474,0.1029104217886924,1.0,1.0
0.0520524680614471,0.3949368894100189,0.9682101607322692,-1.0,-1.0
0.0154175339266657,0.6588499546051025,0.0131875723600387,-1.0,1.0
0.0086923465132713,0.8405601382255554,0.1113233342766761,-1.0,1.0
0.0552863962948322,0.4302276074886322,0.5892933011054993,-1.0,-1.0
0.0263955648988485,0.2281565368175506,0.8315555453300476,-1.0,-1.0
0.0644967779517173,0.1706404387950897,0.1436073184013366,1.0,1.0
0.0404111258685588,0.557772696018219,0.757210910320282,-1.0,-1.0
0.0987804755568504,0.9085585474967957,0.2417647540569305,1.0,1.0
0.0165552832186222,0.6395224332809448,0.560210108757019,-1.0,-1.0
0.0310269147157669,0.1295069307088852,0.2316208481788635,-1.0,-1.0
0.0613946318626403,0.4569168090820312,0.667772114276886,-1.0,-1.0
0.0868151485919952,0.8258448243141174,0.9541412591934204,1.0,-1.0
0.0694549605250358,0.1778633296489715,0.2764328718185425,1.0,1.0
0.0040258807130157,0.683709442615509,0.119192361831665,-1.0,1.0
0.0411845445632934,0.642852783203125,0.5387144088745117,1.0,-1.0
0.0190381221473217,0.3208039104938507,0.1765457093715667,-1.0,1.0
0.006418127566576,0.5811090469360352,0.1717912256717682,-1.0,1.0
0.0546179302036762,0.5822060108184814,0.2063086330890655,1.0,1.0
0.043288517743349,0.0155105898156762,0.7635771632194519,-1.0,-1.0
0.0314094685018062,0.6156200170516968,0.9363032579421996,-1.0,-1.0
0.0772163197398185,0.6223134994506836,0.4875893890857696,1.0,1.0
0.0975612699985504,0.3501901030540466,0.1004259139299392,1.0,1.0
0.038892637938261,0.2838452756404876,0.5493912100791931,-1.0,-1.0
