RULE 1: IF SafetyMargin > 0.041092799976468086 and Tau <= 0.47480344772338867 THEN output = 0, COVERING: 0.5300245098039216, ERROR: 0.039955604883462836
RULE 2: IF SafetyMargin > 0.041092799976468086 and Eta > 0.30444639921188354 and Tau <= 0.6077944934368134 THEN output = 0, COVERING: 0.4701627486437613, ERROR: 0.02621722846441943
RULE 3: IF SafetyMargin > 0.06147272326052189 and Tau > 0.5593787729740143 THEN output = 0, COVERING: 0.22967980295566504, ERROR: 0.3362989323843416
RULE 4: IF SafetyMargin > 0.04133075103163719 and Eta <= 0.31748640537261963 and Tau <= 0.5599760413169861 THEN output = 0, COVERING: 0.18092909535452323, ERROR: 0.16384180790960456
RULE 5: IF SafetyMargin <= 0.04231328144669533 and SafetyMargin > 0.02299954742193222 and Tau <= 0.36027300357818604 THEN output = 0, COVERING: 0.09836065573770492, ERROR: 0.2925764192139738
