SafetyMargin,Eta,Tau,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,output
0.0855451524257659,0.6851553320884705,0.8721957802772522,2.68348225,2.6852,0.0219647729316171,0.02665,0
0.0810729786753654,0.5564922094345093,0.0480935089290142,2.712734,2.7096,0.0242388457645986,0.0349249999999998,0
0.0375824198126792,0.0780226364731788,0.6647412776947021,2.6479939000000003,2.6431,0.029251811273663,0.0457,10
0.0640304610133171,0.3750571310520172,0.7075755596160889,2.6789848000000003,2.6771,0.0328956770558078,0.0415249999999995,17
0.0781389474868774,0.7960444688796997,0.478352278470993,2.68826315,2.6912,0.0248006533598915,0.0330249999999998,0
0.0430206395685672,0.1796761900186538,0.1599320918321609,2.67332945,2.6784,0.0345950623311694,0.0485499999999996,0
0.0734905824065208,0.2179521918296814,0.3311953842639923,2.70876605,2.7087,0.0264255134746233,0.0312999999999998,0
0.0156442578881979,0.0739550739526748,0.2001495659351349,2.6498263,2.6503,0.0401297221309841,0.05545,26
0.0793418511748313,0.1036616936326026,0.0078469654545187,2.7020087000000004,2.7041500000000003,0.0333410904787171,0.0461999999999998,0
0.0978877767920494,0.2957548797130584,0.2936827838420868,2.693229,2.6919,0.0240618721008985,0.0345249999999999,0
0.0824513286352157,0.4128375649452209,0.996688961982727,2.68572275,2.6872,0.0246049457922081,0.0338000000000002,9
0.0668913871049881,0.8293676972389221,0.9040913581848145,2.6817124000000003,2.6781,0.0263545786579865,0.0329999999999999,0
0.0676323398947715,0.9952943325042723,0.1548162996768951,2.70103355,2.702,0.0238795041698419,0.0331249999999996,0
0.0981245934963226,0.9793998599052428,0.7197474837303162,2.7009293,2.6999,0.0257723679841414,0.0325999999999999,0
0.0976784378290176,0.2941898703575134,0.1779255717992782,2.70880855,2.70675,0.0253161760915328,0.0333249999999996,0
0.0796319097280502,0.1814381629228592,0.1668199449777603,2.69710095,2.6967,0.0312852908584449,0.0449250000000001,0
0.0037126564420759,0.3060250282287597,0.7548249959945679,2.6298294,2.6271500000000003,0.0444222908643847,0.0621999999999998,199
0.087433747947216,0.1287271380424499,0.8612651228904724,2.6928647,2.6943,0.0238657525318184,0.0256250000000002,0
0.0653019100427627,0.3551443517208099,0.5345544815063477,2.6782608,2.67625,0.0317163384292701,0.0449250000000001,0
0.0651702433824539,0.6333345174789429,0.124256782233715,2.68559015,2.6838,0.0325881679137919,0.0501,0
