SafetyMargin,Eta,Tau,NumberOfCollisions,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy
0.0523163340985775,0.2232910841703415,0.32665616273880005,4,2.6708096000000006,2.6711,0.029203391033234483,0.04662500000000014
0.0530586801469326,0.29466500878334045,0.18177777528762817,0,2.6834041500000003,2.6807499999999997,0.03055670839238906,0.04402499999999998
0.050545334815979004,0.6503742337226868,0.07601077109575272,0,2.68803675,2.68765,0.028041604883413864,0.03852499999999992
0.07612497359514236,0.09753360599279404,0.43046823143959045,5,2.68868915,2.68665,0.02479128934278127,0.03320000000000034
0.08977137506008148,0.5881307721138,0.8874117136001587,0,2.6995835,2.7007,0.029129746784858947,0.0319250000000002
0.028910964727401733,0.04872487857937813,0.7992718815803528,56,2.6490689499999998,2.65135,0.028082247789261813,0.043524999999999814
0.04816810414195061,0.20846053957939148,0.7019630074501038,15,2.6609061499999997,2.6618,0.029099255783911378,0.042224999999999735
0.09469626098871231,0.5172978639602661,0.6690971255302429,0,2.69973355,2.702,0.02059017774079427,0.030400000000000205
0.06995120644569397,0.9600173234939575,0.2944338023662567,0,2.7031705,2.70345,0.023217878450668136,0.03152500000000025
0.058227695524692535,0.8701241612434387,0.6960659623146057,0,2.67168715,2.6750499999999997,0.03115833660318696,0.03662499999999991
0.05193914845585823,0.3079349398612976,0.7131112217903137,11,2.6629346000000007,2.66255,0.03178839509695323,0.03952499999999981
0.08145837485790253,0.4257214069366455,0.4808014929294586,0,2.6978617,2.69785,0.025570222781782722,0.0369250000000001
0.05612396076321602,0.7290137410163879,0.1708230972290039,0,2.6914744,2.69345,0.02827373382912133,0.03520000000000012
0.028490597382187843,0.8637599945068359,0.8005293011665344,5,2.65587265,2.6571499999999997,0.03363284327822285,0.04400000000000004
0.03807484731078148,0.6441435217857361,0.9169780015945435,5,2.654257,2.6548,0.03346816369327723,0.044524999999999704
0.09581055492162704,0.2860538363456726,0.02899160049855709,0,2.7236324,2.7236,0.022317845331483056,0.029224999999999834
0.03727111592888832,0.8588892817497253,0.05965651199221611,0,2.6894223499999996,2.69115,0.03099233978707481,0.036024999999999974
0.04499754309654236,0.24851012229919434,0.6896826028823853,1,2.66008245,2.6619,0.02765356861234188,0.03299999999999992
0.07801004499197006,0.03856167942285538,0.19576385617256165,0,2.7006687499999997,2.6999,0.03030716216404136,0.04420000000000002
0.03083496168255806,0.45805495977401733,0.44979506731033325,0,2.6727867,2.6746,0.031067134613768293,0.04372499999999979
0.060161422938108444,0.7285072207450867,0.08763899654150009,0,2.7040561000000003,2.7025,0.030431509702773543,0.04242499999999971
0.04640981927514076,0.9444966316223145,0.1392260491847992,0,2.6919460500000003,2.6908,0.028741959473868515,0.042524999999999924
0.08597078174352646,0.3847731053829193,0.8970097899436951,21,2.68379105,2.6833,0.02441116209641606,0.03092499999999987
0.079789899289608,0.5468891859054565,0.0056667570024728775,0,2.6900326000000003,2.69,0.024722007144242955,0.03600000000000003
0.005536604207009077,0.4076870381832123,0.644008219242096,107,2.6499298,2.647,0.029530156822475558,0.03562500000000002
0.004609582480043173,0.25092363357543945,0.6805727481842041,146,2.6493384,2.6484,0.033959160994347315,0.04392499999999977
0.09507142752408981,0.3745401203632355,0.7965430021286011,0,2.7032358000000003,2.7026,0.021690452700669948,0.02762500000000001
0.060906656086444855,0.11505456268787384,0.4968612790107727,0,2.6751810999999996,2.67435,0.032741367759914985,0.03919999999999968
0.010479611344635487,0.8348421454429626,0.43254169821739197,9,2.65879505,2.6609,0.03279605571555061,0.04864999999999986
0.05495447665452957,0.9890115261077881,0.3045364320278168,0,2.6852278,2.68225,0.031013025121068082,0.04360000000000008
0.06348337233066559,0.7838323712348938,0.25804683566093445,0,2.69355335,2.6943,0.020323890591555056,0.0286249999999999
0.09744831174612045,0.11348846554756165,0.8517575263977051,0,2.6909091999999997,2.68925,0.024218494077047813,0.032775
0.08915732800960541,0.017490267753601074,0.42648375034332275,0,2.6980117,2.69815,0.02669667625585627,0.035724999999999785
0.02470618300139904,0.30096444487571716,0.4737371504306793,5,2.61446925,2.6077,0.04901786643089946,0.06622499999999976
0.022808311507105827,0.49460163712501526,0.1291745901107788,1,2.6571897000000004,2.6556,0.032288128064506934,0.03869999999999996
0.0044712177477777,0.6757314205169678,0.32711076736450195,39,2.64348935,2.64365,0.026665733096569836,0.03422500000000017
0.002611798234283924,0.8231103420257568,0.8233742117881775,143,2.63415635,2.63345,0.027796828770158297,0.03864999999999963
0.05611655116081238,0.8466624021530151,0.678754985332489,0,2.67376535,2.6735,0.02850892043514626,0.03465000000000007
0.036323949694633484,0.4201829731464386,0.19393332302570343,0,2.67364615,2.6758,0.031051919991805656,0.04064999999999985
0.09716559201478958,0.09310828149318695,0.6950694918632507,0,2.7090803500000002,2.7097,0.020770006713467862,0.028200000000000003
0.03334122523665428,0.9841918349266052,0.09594022482633591,0,2.6865924,2.6886,0.03130514913301005,0.042400000000000215
0.023047709837555885,0.08734963834285736,0.6119412779808044,44,2.65493915,2.6577,0.031935065715878834,0.03732500000000005
0.045120593160390854,0.3651055693626404,0.8334213495254517,27,2.6522459000000005,2.6513,0.02705347746944928,0.03810000000000002
0.01578705757856369,0.9240351319313049,0.8046168088912964,39,2.6552019999999996,2.6543,0.02711547281535028,0.035025000000000084
0.01869458146393299,0.300873339176178,0.774651288986206,70,2.6561698000000002,2.65815,0.03525635471741229,0.04542500000000027
0.01813497394323349,0.8244694471359253,0.8624314069747925,36,2.6490721999999995,2.64655,0.03108944880759388,0.03949999999999987
0.048910751938819885,0.03375471010804176,0.5423009395599365,1,2.66362325,2.6643,0.027971245850649914,0.03312500000000007
0.03962479159235954,0.553941011428833,0.4860256016254425,0,2.6533243,2.6522,0.031591306391315944,0.04104999999999981
0.05670981481671333,0.3790985345840454,0.7718708515167236,11,2.6640605,2.6645,0.03014974228330982,0.04560000000000031
0.0031402723398059607,0.21864505112171173,0.869204044342041,291,2.6334459499999996,2.63195,0.033169021896907055,0.04800000000000004
0.013369956985116005,0.15428757667541504,0.1954023391008377,40,2.6405727500000005,2.6391,0.030080867714171747,0.04289999999999994
0.0858856663107872,0.5458514094352722,0.7514240145683289,0,2.69187635,2.691,0.02449026001653514,0.03180000000000005
0.004336104728281498,0.25937145948410034,0.4045003652572632,87,2.6500464000000004,2.6504000000000003,0.0337924628732503,0.050225000000000186
0.08090677112340927,0.2962491512298584,0.40157872438430786,0,2.6955175,2.6976500000000003,0.02828409347583903,0.04225000000000012
0.08724262565374374,0.9274805188179016,0.6576529145240784,0,2.7027198499999994,2.703,0.02181891108597081,0.03100000000000014
0.03865993022918701,0.18557527661323547,0.759119987487793,12,2.6712452000000004,2.672,0.030206297968470092,0.04172499999999957
0.06843426078557968,0.10673820227384567,0.9975122809410095,3,2.6781759000000003,2.6782500000000002,0.023328140500048434,0.027924999999999756
0.05386209487915039,0.6426899433135986,0.3053188621997833,0,2.68411585,2.68705,0.030750860211992446,0.04002499999999998
0.07845476269721985,0.20220229029655457,0.42059633135795593,0,2.69823835,2.6972,0.025116507605109032,0.03399999999999981
0.006596423219889402,0.5689402222633362,0.7122250199317932,157,2.6259629,2.6272,0.03503508546571565,0.04954999999999954
0.08189872652292252,0.3108297884464264,0.5179929733276367,0,2.69305435,2.6971499999999997,0.025290048261668065,0.03392499999999998
0.06421955674886703,0.919109046459198,0.032365940511226654,0,2.6986516000000003,2.7,0.027538263152203337,0.03860000000000019
0.06809630244970322,0.04818122088909149,0.8873330354690552,18,2.6806439999999996,2.679,0.0242726649546357,0.03299999999999992
0.04680674523115158,0.5006681084632874,0.39942291378974915,0,2.6790290499999996,2.6768,0.038171102565913655,0.0554749999999995
0.06994064152240753,0.5219157338142395,0.6761563420295715,0,2.68549395,2.6847,0.02316439225184853,0.030349999999999877
0.03408488631248474,0.3554191291332245,0.479583203792572,2,2.6618903,2.6628,0.029620611335858686,0.035800000000000054
0.06392308324575424,0.2752256691455841,0.08801375329494476,0,2.69687755,2.6977,0.03248341101235368,0.04400000000000004
0.0683787614107132,0.25704243779182434,0.5656574964523315,2,2.6885345500000004,2.6871,0.02544187102587976,0.036150000000000126
0.03702423349022865,0.04604099318385124,0.5600804686546326,26,2.66573105,2.6645,0.029048606522473673,0.034025000000000194
0.05089531093835831,0.6203737854957581,0.9000313878059387,2,2.6685724,2.66905,0.03104081020592085,0.04442499999999994
0.020709311589598656,0.2026069462299347,0.9930710196495056,173,2.64017565,2.64,0.028680917734227054,0.037924999999999986
0.09549014270305634,0.6562641859054565,0.9097386002540588,0,2.6937516500000003,2.69315,0.023931757087132154,0.033324999999999605
0.050714969635009766,0.6475510597229004,0.6081786751747131,0,2.6824456,2.6797,0.026377287969766718,0.03169999999999984
0.02559371292591095,0.4996943175792694,0.38783079385757446,2,2.6597962500000003,2.6594,0.027679815587129553,0.03202499999999997
0.015768567100167274,0.15305419266223907,0.8192526698112488,131,2.6482914,2.6475,0.039575533048084144,0.046825000000000117
0.03290204703807831,0.20100359618663788,0.9907841086387634,52,2.65923555,2.659,0.029011226468343254,0.03614999999999968
0.0788581594824791,0.8858804702758789,0.9140233993530273,0,2.6810367999999998,2.6806,0.026428736174096565,0.03482499999999966
0.06575115770101547,0.6063543558120728,0.5793030858039856,0,2.68001975,2.68035,0.027856794591939325,0.04104999999999981
0.060722120106220245,0.7193858027458191,0.7851577401161194,0,2.6839995,2.6830499999999997,0.02793932282196546,0.04004999999999992
0.019068801775574684,0.22880348563194275,0.2583635449409485,26,2.6488316,2.64625,0.03766509354083698,0.061125000000000096
0.09095024317502975,0.21468688547611237,0.47522664070129395,0,2.6895265000000004,2.6883,0.023401411234154235,0.029425000000000257
0.09702358394861221,0.8369441032409668,0.8217340707778931,0,2.6978398500000003,2.7009,0.02816526862959947,0.0405000000000002
0.05671890452504158,0.7322672605514526,0.32461369037628174,0,2.68411545,2.6849,0.024180488752246095,0.029900000000000038
0.048807840794324875,0.6722785830497742,0.7225396633148193,0,2.6701404,2.6687,0.02369143173892199,0.03492499999999987
0.027836939319968224,0.5434049367904663,0.6711556315422058,32,2.65194835,2.6492500000000003,0.03553650175914196,0.05142499999999961
0.05706675723195076,0.5163986086845398,0.5525401830673218,0,2.6845307000000003,2.68415,0.022350690761361272,0.02839999999999998
0.06759869307279587,0.5976815819740295,0.39755743741989136,0,2.692724,2.6921,0.024533296231856003,0.03512499999999985
0.017421526834368706,0.4321112036705017,0.2590940296649933,8,2.6552387,2.6567499999999997,0.02985646567010234,0.04109999999999969
0.02282983623445034,0.147920623421669,0.12434141337871552,1,2.6624418999999997,2.6574,0.0345691660933555,0.04545000000000021
0.0333506278693676,0.08373992145061493,0.32826533913612366,1,2.6596453500000004,2.6588,0.027468347208696422,0.03504999999999958
0.09543066471815109,0.008564796298742294,0.6945669651031494,0,2.69473675,2.6955,0.024319942319781518,0.027349999999999763
0.07547809183597565,0.1627049595117569,0.9910581707954407,0,2.69496715,2.6931,0.022070343809680443,0.02994999999999992
0.003438762156292796,0.23361113667488098,0.9072186350822449,293,2.6386314499999997,2.6343,0.03583346098128814,0.045624999999999805
0.049142640084028244,0.6114605069160461,0.6353805661201477,0,2.6686687499999997,2.66445,0.027027603453460315,0.03642499999999993
0.0658455416560173,0.11605885624885559,0.8128532767295837,3,2.6787425000000002,2.6788499999999997,0.025626350379053198,0.03379999999999983
0.016906974837183952,0.6121701598167419,0.12075778096914291,0,2.66239675,2.6646,0.03166888574669939,0.04709999999999992
0.06403046101331711,0.3750571310520172,0.7075755596160889,17,2.6789848000000003,2.6771,0.03289567705580781,0.04152499999999959
0.007390359882265329,0.851985514163971,0.12319295853376389,1,2.6527253,2.6523,0.03810232236898428,0.05224999999999991
0.08687452971935272,0.15163196623325348,0.12641876935958862,0,2.7020557,2.7037,0.02315606761758136,0.028449999999999864
0.07027744501829147,0.19609230756759644,0.29156693816185,0,2.6892719,2.6882,0.026294934120282557,0.03629999999999978
0.03487074002623558,0.3751686215400696,0.5768851041793823,12,2.6641254,2.665,0.030213357060081887,0.04380000000000006
0.02993331290781498,0.4514111280441284,0.7902624607086182,31,2.6527887,2.6493,0.03353209287100941,0.03742499999999982
0.05791379138827324,0.9426515698432922,0.11409664899110794,0,2.69324935,2.693,0.028463439700385826,0.038349999999999884
0.049783121794462204,0.8478437662124634,0.16788159310817719,0,2.6845966500000005,2.68445,0.023263708512992934,0.028349999999999653
0.05129588395357132,0.6779555678367615,0.3655495047569275,0,2.6771251499999997,2.67495,0.03239840987575625,0.04107499999999975
0.021076757460832596,0.11133082211017609,0.7912226915359497,87,2.6470481500000003,2.64935,0.029301543586942647,0.03897499999999976
0.07022100687026978,0.1569918394088745,0.7963638305664062,11,2.6726594500000003,2.6719,0.02908790729319488,0.03647499999999981
0.02861393429338932,0.6964691877365112,0.7129552960395813,19,2.65006625,2.65095,0.030486720977131992,0.04135
0.07454714924097061,0.10606490075588226,0.6977779269218445,0,2.6822076,2.6836,0.021166991808946302,0.02582500000000021
0.0057530696503818035,0.5067260265350342,0.981974184513092,244,2.6281421,2.6252,0.0520015884141052,0.07212500000000022
0.012814407236874104,0.10517212003469467,0.9640833139419556,271,2.6170852000000004,2.6209499999999997,0.032184722632951177,0.04744999999999999
0.003996297251433134,0.5238333344459534,0.05501367151737213,25,2.6486375500000006,2.64145,0.04712107092371204,0.075075
0.02631448581814766,0.8666370511054993,0.8920190334320068,40,2.6528251,2.6481500000000002,0.03606874394805009,0.05184999999999995
0.026825977489352226,0.5705316066741943,0.479164183139801,1,2.66509915,2.66175,0.0302781298015168,0.039924999999999766
0.031154436990618706,0.14163026213645935,0.9315087795257568,35,2.6583364,2.65735,0.029629367779957772,0.039000000000000146
0.09481091797351837,0.6501535773277283,0.777426540851593,0,2.6957857999999995,2.6945,0.021108743647124055,0.0286249999999999
0.038114454597234726,0.7809038758277893,0.08226676285266876,0,2.6792627,2.6783,0.03304682342843257,0.043725000000000236
0.012966086156666279,0.41950860619544983,0.362746924161911,43,2.6463058499999996,2.6446,0.03935333328674332,0.05074999999999985
0.04477642476558685,0.8114036321640015,0.21409930288791656,0,2.67799365,2.67855,0.026420456556946553,0.03359999999999985
0.032769471406936646,0.6613289713859558,0.11627702414989471,0,2.6731887999999997,2.6749,0.026139281829461194,0.03340000000000032
0.014816783368587494,0.1532159298658371,0.9440820813179016,200,2.63835075,2.6378,0.037236024887701155,0.05792499999999956
0.008854403160512447,0.9438502192497253,0.5061460137367249,36,2.6366613,2.6314,0.030211371572803514,0.03572500000000023
0.07052301615476608,0.7493422627449036,0.8085767030715942,4,2.6740041000000003,2.6754,0.0272253090559134,0.03130000000000033
0.07532448321580887,0.4909623861312866,0.18689532577991486,0,2.6969322,2.6992,0.03213652521913345,0.04132499999999961
0.010873232036828995,0.7479054927825928,0.18280713260173798,3,2.65830695,2.6584,0.02987747172532342,0.040200000000000014
0.05223948881030083,0.917385458946228,0.35617077350616455,0,2.6855873999999997,2.6889,0.029700296820739006,0.04414999999999969
0.05578075721859932,0.9020615220069885,0.37655049562454224,0,2.6857881,2.6824500000000002,0.030678674488804108,0.0409250000000001
0.03399547562003136,0.7377549409866333,0.7734761834144592,0,2.65307765,2.6548,0.029688095012605647,0.042999999999999705
0.08909430354833603,0.0933440551161766,0.3843768537044525,0,2.7039552,2.7045,0.0254739738352696,0.036499999999999755
0.00020298012532293797,0.28304195404052734,0.14449836313724518,61,2.641111,2.6377,0.033429791339462465,0.04369999999999985
0.061890698969364166,0.4981094300746918,0.6940352320671082,1,2.6756298000000003,2.6733,0.026609309122185044,0.039300000000000335
0.06329813599586487,0.3666955828666687,0.19223588705062866,0,2.6830761499999998,2.6806,0.027414547528228514,0.034949999999999815
0.014030841179192066,0.5754058361053467,0.16438007354736328,9,2.6662838,2.66925,0.03158027988413022,0.04342500000000005
0.09797035902738571,0.8813075423240662,0.16133177280426025,0,2.7128857500000003,2.714,0.023387989052877117,0.028999999999999915
0.025797164067626,0.90858393907547,0.9318147897720337,9,2.64627095,2.6432,0.03667895787910965,0.0394000000000001
0.017682170495390892,0.7697943449020386,0.17417757213115692,0,2.6493593,2.64975,0.029214905502328765,0.037125000000000075
0.07436438649892807,0.9487277865409851,0.3018050789833069,0,2.7022267,2.7032,0.02176329839684233,0.02909999999999968
0.052918441593647,0.14769984781742096,0.6848868727684021,6,2.67420375,2.6775,0.025311010666061916,0.036599999999999966
0.06305506080389023,0.5077237486839294,0.641852080821991,0,2.68220755,2.6827,0.02092476255534337,0.0268250000000001
0.09211229532957077,0.6523263454437256,0.36310872435569763,0,2.7028604000000005,2.7039,0.026236372878887047,0.035125000000000295
0.05590003728866577,0.3136194944381714,0.9011628031730652,4,2.6747689,2.6746499999999997,0.024925986094636254,0.032500000000000195
0.0585220567882061,0.7974020838737488,0.42440569400787354,0,2.6953032,2.6933,0.025630503306802232,0.03770000000000007
0.015500674024224281,0.09626934677362442,0.2022814005613327,17,2.6562685,2.6537,0.02554083940965919,0.03622499999999995
0.019639212638139725,0.7888463735580444,0.2181219607591629,1,2.6573157000000003,2.6571499999999997,0.033030697290702175,0.048900000000000166
0.032343458384275436,0.8333927989006042,0.4762580692768097,7,2.6630368500000006,2.66125,0.029035559010935193,0.0315249999999998
0.03512082248926163,0.9406735897064209,0.14449617266654968,0,2.6734614499999996,2.6755,0.02502023938529566,0.028699999999999726
0.07557552307844162,0.3210000693798065,0.7622047066688538,0,2.69265395,2.6927,0.021804025646597922,0.030100000000000016
0.04740896448493004,0.6889638304710388,0.2735185921192169,0,2.6755996,2.6771,0.026605821916264868,0.03854999999999986
0.03067023493349552,0.3569827377796173,0.19072598218917847,2,2.6785378499999997,2.6777,0.024691018455655085,0.03134999999999977
0.06159002333879471,0.8262228965759277,0.9779536724090576,3,2.66955545,2.67005,0.026706611172095572,0.034624999999999684
0.08272770792245865,0.29773902893066406,0.17168433964252472,0,2.7035690999999997,2.70245,0.030209007351947193,0.040374999999999606
0.016511550173163414,0.8983790278434753,0.7691053748130798,25,2.6456720000000002,2.6444,0.02622654639863968,0.0383
0.05208462104201317,0.597798764705658,0.09258776903152466,0,2.68562515,2.6811,0.029256882138695157,0.04449999999999976
0.09075746685266495,0.6695907711982727,0.11134184896945953,0,2.7203616000000004,2.7204,0.021222582440410028,0.025700000000000056
0.022686179727315903,0.052645422518253326,0.3395876884460449,26,2.65170285,2.6516,0.028440675921600385,0.037724999999999564
0.08844764530658722,0.6577461957931519,0.668237030506134,0,2.69580795,2.69395,0.022663100224759633,0.02882499999999988
0.012460811994969845,0.14940184354782104,0.12190619856119156,38,2.6474746,2.644,0.02843092778718274,0.038149999999999906
0.07092150300741196,0.09325747936964035,0.024550803005695343,0,2.7032146000000004,2.7024,0.03020189856350094,0.04072499999999968
0.08963155001401901,0.4600387215614319,0.6275993585586548,0,2.69055185,2.6916,0.025029094601633117,0.037125000000000075
0.02660147286951542,0.8020878434181213,0.41777268052101135,1,2.6531121,2.65555,0.02920844849679627,0.03970000000000029
0.021260494366288185,0.35743778944015503,0.934637725353241,130,2.6474155,2.6481,0.035581665078379905,0.04985000000000017
0.07858043164014816,0.5028311014175415,0.7870823740959167,0,2.6915569500000003,2.69545,0.03590474205028494,0.042625000000000135
0.003836000105366111,0.5245962738990784,0.14941327273845673,13,2.6422913500000003,2.641,0.03534796529048737,0.05420000000000025
0.029052734375,0.9504550695419312,0.906309187412262,38,2.6467909,2.6463,0.03542924409566199,0.04947500000000016
0.009526276960968971,0.5627231001853943,0.961502730846405,208,2.62643585,2.6228,0.03560471078070289,0.04402499999999998
0.011408956721425056,0.5240231156349182,0.15977726876735687,15,2.6485326,2.6510499999999997,0.041401751499664845,0.05479999999999974
0.006286346819251776,0.8765671849250793,0.44621506333351135,36,2.641745,2.63575,0.03899986403822454,0.057725000000000026
0.08926223963499069,0.8233533501625061,0.704203188419342,0,2.7023510500000003,2.7018500000000003,0.026712909405332476,0.03770000000000007
0.050528187304735184,0.06845603138208389,0.26702508330345154,0,2.6728013500000003,2.6777,0.035109112252768505,0.05550000000000033
0.05150474235415459,0.13055354356765747,0.774493396282196,0,2.67146345,2.6708,0.029237676875865152,0.03434999999999988
0.0675482228398323,0.5426986813545227,0.0509398877620697,0,2.6989807999999997,2.6989,0.026551257811260092,0.03782500000000022
0.05499037727713585,0.4200409948825836,0.5702832341194153,12,2.67223005,2.6731,0.027585265305911055,0.03182499999999999
0.07896899431943893,0.5119776129722595,0.6040897369384766,0,2.6959137,2.6966,0.019777457175026315,0.022825000000000095
0.03778984770178795,0.42270922660827637,0.22672803699970245,0,2.6714862,2.6741,0.03578306931441181,0.05105000000000004
0.06271868199110031,0.74512779712677,0.7306840419769287,0,2.6706372000000003,2.6744,0.03126872153062865,0.03992500000000021
0.02555089257657528,0.5416097640991211,0.8659324645996094,77,2.6527982000000003,2.6537,0.03412719819674625,0.051249999999999574
0.036594174802303314,0.7572996616363525,0.1078481525182724,0,2.68117715,2.68175,0.03186021677386235,0.03600000000000003
0.06631370633840561,0.401988685131073,0.28466400504112244,0,2.6957904,2.6964,0.02819985598970321,0.03570000000000029
0.07185368239879608,0.9676985144615173,0.40874966979026794,0,2.69199385,2.69,0.029626565565004325,0.03434999999999988
0.009817151352763176,0.8873276710510254,0.7497718930244446,63,2.6291613,2.6285999999999996,0.037872015028382104,0.05612499999999976
0.05779753997921944,0.6895092725753784,0.39192017912864685,0,2.6881305,2.69,0.03388125941800275,0.04807499999999987
0.07847028970718384,0.8679067492485046,0.6610128283500671,0,2.7001016,2.6994,0.023452872690568213,0.030324999999999935
0.09589099884033203,0.6098015904426575,0.653820276260376,0,2.70257175,2.7018,0.023351799222704448,0.03275000000000006
0.09820392727851868,0.6547917127609253,0.5670648217201233,0,2.6997061,2.6996,0.020292463201642134,0.02430000000000021
0.022654742002487183,0.9476322531700134,0.49414363503456116,3,2.66015485,2.6592,0.026494726012501055,0.033424999999999816
0.07478808611631393,0.11390459537506104,0.529537558555603,0,2.6904554000000003,2.6929,0.02584613144824579,0.036824999999999886
0.02640542946755886,0.22420617938041687,0.0817667618393898,0,2.67544395,2.6742,0.03700176149046826,0.049925
0.01889384351670742,0.8479000329971313,0.6672279834747314,13,2.6381736,2.6395,0.03374475756380537,0.042300000000000004
0.03812027722597122,0.9305565357208252,0.6553329825401306,0,2.66538375,2.6668,0.028305549825740895,0.037349999999999994
0.0560942105948925,0.9602606892585754,0.15792818367481232,0,2.6939610000000003,2.6959,0.029720334436207144,0.042625000000000135
0.04848911985754967,0.42732423543930054,0.9990278482437134,19,2.668974,2.6695,0.03100674110576602,0.04659999999999975
0.03660225495696068,0.5029648542404175,0.8481897115707397,19,2.64953835,2.6508,0.02879743173058146,0.042300000000000004
0.08079720288515091,0.1109064593911171,0.7047212719917297,21,2.6914337,2.6905,0.02995096950534323,0.0371999999999999
0.03381167724728584,0.8432838320732117,0.8731365203857422,14,2.6471351999999997,2.646,0.031550586856031695,0.03942500000000004
0.030284810811281204,0.09992420673370361,0.46789219975471497,11,2.6566429,2.661,0.034572636717352064,0.04812499999999975
0.0692828819155693,0.7813680768013,0.13110245764255524,0,2.71109085,2.7102,0.024340334658288904,0.03742499999999982
0.09116896241903305,0.23290163278579712,0.1666366010904312,0,2.7058734999999996,2.7046,0.02688315992866166,0.0319499999999997
0.09190463274717331,0.21842654049396515,0.5837205052375793,0,2.69498775,2.6939,0.021899498052181467,0.02952499999999958
0.03557247295975685,0.04824402555823326,0.859623372554779,42,2.6671888,2.6659,0.026442053902070467,0.03422499999999973
0.04895651340484619,0.15392158925533295,0.06434974819421768,0,2.68008845,2.6757,0.025898657911125434,0.03929999999999989
0.07796446979045868,0.03558903560042381,0.4162314534187317,0,2.6904062000000004,2.6917,0.02896189464727748,0.04590000000000005
0.07934185117483139,0.10366169363260269,0.007846965454518795,0,2.7020087000000004,2.7041500000000003,0.033341090478717104,0.0461999999999998
0.014888319186866283,0.3342536985874176,0.9323297142982483,129,2.64223695,2.6405,0.03488108914150331,0.05272499999999969
0.02761673368513584,0.013493403792381287,0.12326973676681519,1,2.6661638,2.6687,0.02901584187232898,0.04202499999999976
0.03736534342169762,0.3601522147655487,0.4433733820915222,0,2.6758892,2.67575,0.02625822677486048,0.035800000000000054
0.09643074125051498,0.5465707182884216,0.13539403676986694,0,2.70155675,2.7009,0.031121603661082443,0.04632499999999995
0.06853171437978745,0.5260284543037415,0.21243025362491608,0,2.68799225,2.6891,0.02803933157080425,0.03489999999999993
0.07883670181035995,0.8153854608535767,0.717801570892334,0,2.68929005,2.6896,0.02301466371680238,0.02450000000000019
0.04370483383536339,0.48143503069877625,0.45508983731269836,0,2.6745044,2.67295,0.04080407345645775,0.05372500000000002
0.053515542298555374,0.2921656668186188,0.6335969567298889,7,2.6699992999999993,2.669,0.030699122617918576,0.04249999999999998
0.0344826839864254,0.8949572443962097,0.26712730526924133,0,2.6763258999999997,2.67615,0.028004146464229183,0.037949999999999484
0.058056801557540894,0.1274714469909668,0.10071229189634323,0,2.6894634,2.6918,0.035331129481520965,0.043524999999999814
0.0541742742061615,0.42381080985069275,0.21727636456489563,0,2.6915869000000003,2.6922,0.026751321993314644,0.04102499999999987
0.07385572046041489,0.09702499955892563,0.9920474886894226,0,2.6938031000000002,2.6919500000000003,0.024200477482686163,0.029725
0.0882304310798645,0.6309999823570251,0.03338545560836792,0,2.7091678000000003,2.7039,0.03184338177957862,0.04259999999999975
0.05842091515660286,0.7814940214157104,0.6055834889411926,0,2.6835950000000004,2.6829,0.027326401061976677,0.02922500000000028
0.034613873809576035,0.3270963132381439,0.7805758714675903,6,2.6568652999999998,2.65735,0.02868685737249725,0.0411999999999999
0.08922155946493149,0.14946913719177246,0.48855680227279663,0,2.7027101499999997,2.7024,0.020896476544563683,0.028124999999999734
