NumberOfCollisions,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy
4,2.6430929,2.645,0.03848270416161,0.0541999999999998
12,2.6488274,2.6459,0.0306323170726603,0.0378500000000001
30,2.6545393,2.6557,0.0353546757234456,0.0501249999999999
6,2.6691634,2.67145,0.0305321894144524,0.0445249999999997
0,2.67001185,2.66935,0.0336564909724335,0.0439749999999996
215,2.62749545,2.6272,0.0408706304612187,0.05125
0,2.7043737,2.70255,0.0263176812867319,0.0375999999999998
76,2.654906,2.6498,0.0369956034414901,0.0479249999999997
0,2.6874537499999995,2.6884,0.030101898875943,0.0428249999999996
0,2.69174245,2.687,0.0346822408877728,0.0491000000000001
27,2.65617145,2.65805,0.0288647007588421,0.0396249999999995
0,2.67816385,2.6771,0.0308591394594453,0.043225
13,2.6934528500000003,2.6955,0.0342989402442334,0.043625
47,2.6580806000000003,2.6577,0.0368090398358881,0.0531000000000001
0,2.71446605,2.7119,0.0266196717184397,0.0370249999999998
73,2.6434897,2.6403,0.0325744595336591,0.0412249999999998
0,2.69997085,2.6991,0.0298193044063321,0.0390999999999999
0,2.7052426,2.70495,0.0250352646329133,0.03255
5,2.68897195,2.6895,0.0243481592363262,0.0341499999999999
21,2.6588051,2.6618,0.0302784714605939,0.037725
0,2.6995417500000003,2.69935,0.0205468655015187,0.0278999999999998
0,2.67048425,2.6687,0.0285851943659213,0.0398999999999998
22,2.6507942999999994,2.64685,0.0418122896707415,0.0520249999999999
8,2.68824385,2.68975,0.0252687906750105,0.0334249999999998
0,2.6946964,2.693,0.0284965407907696,0.0401249999999997
4,2.6705094,2.6692,0.023514325668409,0.032925
0,2.68330395,2.68555,0.035967121227553,0.0415499999999999
253,2.62733245,2.6271,0.0351185798687461,0.0505249999999999
0,2.6573279000000003,2.6579,0.0292531270395149,0.0394249999999996
0,2.6954041500000003,2.6937,0.0302822284149878,0.035625
129,2.6456487,2.64415,0.0329705155906,0.041525
0,2.6628370500000003,2.6639,0.0278552210958286,0.0370499999999998
0,2.6723985000000003,2.67475,0.0308445920340989,0.0353250000000002
125,2.6418929,2.6428,0.0375497709658794,0.0602
5,2.6733646,2.67145,0.034123430320529,0.0381249999999999
0,2.69231655,2.6937,0.0251770838481643,0.0318249999999999
0,2.69592795,2.6962,0.0265770809871494,0.0401000000000002
0,2.70580405,2.7049,0.0232669228433306,0.0341
121,2.6369829,2.6348,0.0335136271923825,0.0359000000000002
0,2.6980865999999994,2.6979,0.0243463750985644,0.0323250000000001
0,2.7014126500000004,2.70155,0.0236702417600137,0.0324999999999997
1,2.68400885,2.6784,0.0338605396690232,0.0441249999999997
22,2.6496603,2.6485,0.0264338458024934,0.0357249999999997
4,2.6659253,2.66445,0.0299763086438273,0.0384000000000002
23,2.6368674000000003,2.6375,0.0330549540498848,0.0522
0,2.69438755,2.6944,0.0231713504137652,0.0301249999999999
160,2.6384327,2.63565,0.0319866409725997,0.0485249999999997
0,2.6928647,2.6943,0.0238657525318184,0.0256250000000002
0,2.63773645,2.63685,0.0355174210268355,0.0494500000000002
0,2.7045077,2.7048,0.0297369576572654,0.0387249999999999
18,2.65293225,2.65185,0.0361309571550145,0.0550999999999999
0,2.6958358,2.6935,0.022347108724844,0.0262999999999999
122,2.6258359,2.6222,0.0357478156142441,0.0477249999999997
0,2.66640725,2.67025,0.028774658511223,0.0321500000000001
35,2.66996395,2.6667,0.029054399071354,0.0439499999999997
11,2.6575257,2.6571,0.0299176020013302,0.0373999999999998
0,2.67032065,2.6702,0.0330394383816901,0.0479000000000002
0,2.6791691,2.6794,0.0305690242760543,0.0359249999999997
0,2.6956651000000003,2.6958,0.0253494548657362,0.0377
63,2.6434942500000003,2.64375,0.0384875793203145,0.0596249999999995
12,2.6691412,2.6709,0.0263260631800502,0.0357000000000002
0,2.6712794,2.6735,0.0261998306414373,0.0391249999999998
0,2.6766601,2.67685,0.0249613352605584,0.035625
0,2.70545215,2.7059,0.0298518832802471,0.0385249999999999
0,2.6888985,2.69065,0.0248030570242863,0.0319249999999997
4,2.6618479500000003,2.65645,0.0434634939437397,0.0630999999999999
216,2.62624985,2.62385,0.0342633285011468,0.0474999999999998
94,2.6476490000000004,2.64685,0.0343946780621653,0.0487250000000001
0,2.6790495,2.678,0.0297488231657993,0.0442999999999997
55,2.65356475,2.6501,0.0320076508422205,0.0405999999999999
16,2.6596459,2.6604,0.0316775667182629,0.0415999999999998
0,2.6613601500000006,2.65775,0.0270380771686431,0.0366249999999999
0,2.69641095,2.6966,0.0205178109236219,0.0237000000000002
0,2.6946484,2.703,0.0392172747324441,0.0552999999999999
32,2.6468273,2.6451,0.0344807912425164,0.049725
194,2.63768675,2.6367,0.034250633416588,0.0454999999999996
20,2.6514853,2.6513,0.0312891181388993,0.0403000000000002
0,2.67970445,2.681,0.0248590769176472,0.0310000000000001
0,2.67803595,2.68115,0.0235533490739109,0.0290249999999998
62,2.6453162000000003,2.6439,0.0224772724670943,0.02705
0,2.66675955,2.6683,0.0402071084361646,0.0634749999999995
0,2.70192455,2.7015,0.0249236283935044,0.035025
0,2.68793185,2.6858,0.0331927590082159,0.0444249999999999
2,2.6545681999999995,2.65585,0.0423978429729626,0.0671499999999998
4,2.6674149500000004,2.6615,0.02849345243205,0.0427249999999999
6,2.64383065,2.6404,0.0407234703282701,0.0602
68,2.65287425,2.65245,0.0254623385009605,0.029525
11,2.69275405,2.6942,0.0247812944294179,0.0330999999999996
0,2.67546885,2.67345,0.0238890268675285,0.0308250000000001
4,2.64264625,2.6441,0.0330562740782668,0.0456499999999997
0,2.6679016,2.6655,0.0248042560348017,0.0323999999999999
0,2.6801387,2.6815,0.026468854760076,0.0352000000000001
0,2.6836353,2.6834,0.0293749143643007,0.0412249999999998
437,2.6125805,2.6119,0.0307117212111271,0.0397500000000001
76,2.6477803000000004,2.6515500000000003,0.0318540200274627,0.0451999999999999
33,2.6333985,2.63075,0.0360915866615753,0.0519500000000001
0,2.7079480999999994,2.7073,0.0215262473829044,0.0275000000000003
3,2.6616968,2.6601,0.0218182407576779,0.0268250000000001
0,2.67713405,2.6773,0.024462797992002,0.0301999999999997
46,2.6355498,2.6386,0.0265819626807352,0.0359000000000002
0,2.69969565,2.6986,0.0238003150415598,0.0350249999999996
1,2.6661143000000003,2.6656,0.0231437005578191,0.0327999999999999
53,2.6429895,2.6399,0.0439163084713412,0.0649749999999995
0,2.6993186000000007,2.7003,0.0210775094363636,0.0261249999999999
0,2.6784861500000003,2.6771,0.0335398697549274,0.050875
0,2.68387435,2.6839,0.0237950067677548,0.0316
27,2.6340889,2.6356,0.0341754086557864,0.0536000000000003
16,2.64918675,2.6486,0.030454460583591,0.0399249999999997
63,2.64603025,2.64215,0.0443443609711257,0.0534249999999998
461,2.61074385,2.6096,0.027980340637267,0.0339249999999999
0,2.6717931,2.67445,0.0255189398759039,0.029725
4,2.67485175,2.6757,0.0217769168372729,0.0303249999999999
144,2.63879235,2.6388,0.0315005074003181,0.037725
5,2.6763245500000004,2.6784,0.0300257469898335,0.0362999999999997
0,2.67356895,2.67305,0.0255115203564487,0.0360249999999999
6,2.6533129,2.6535,0.0357972034325308,0.0491000000000001
0,2.6998032,2.6988,0.0229796433775635,0.0298500000000001
16,2.6593487,2.6592,0.0343543839751202,0.0509999999999997
0,2.6560337,2.65675,0.0253463769464197,0.0344250000000001
0,2.6901968,2.68555,0.0320210956989294,0.0420500000000001
192,2.6368221,2.63505,0.0335081787268422,0.0377
4,2.68045035,2.6815,0.0240645047710835,0.0354000000000001
0,2.678414,2.6775,0.0265901928161493,0.0364249999999999
73,2.6346040000000004,2.6336,0.0355381705212859,0.0463499999999998
0,2.6689442000000003,2.6681,0.0293442523564666,0.0346250000000001
0,2.6849637500000005,2.6868,0.019546304022436,0.0259
0,2.6911375000000004,2.69065,0.0298229071981589,0.0434249999999996
2,2.68910925,2.6876,0.0273869760915202,0.0354999999999998
0,2.680687,2.6822,0.0283000033745581,0.0386000000000001
0,2.6875328,2.6881,0.0244091166198205,0.0324249999999999
0,2.70682795,2.70365,0.0349309466490317,0.0490999999999997
0,2.6779539,2.67535,0.0246003261114563,0.0330249999999998
4,2.64950185,2.6495,0.0253055124741132,0.0325999999999999
0,2.6972334,2.69695,0.0233597764210191,0.0307249999999998
0,2.70121965,2.701,0.0227097558084075,0.02875
119,2.6524696,2.6521,0.0314035951101143,0.0458749999999996
6,2.64672275,2.6486,0.0370466566296811,0.045725
8,2.68409345,2.6849,0.0299006456802775,0.0384249999999997
0,2.7053182,2.7059,0.0236451123651379,0.033325
5,2.6612778,2.66035,0.0281914128266037,0.0410499999999998
0,2.7058686,2.70405,0.0336975125794174,0.0469250000000003
0,2.7074991500000007,2.709,0.0207244670444742,0.0253000000000001
0,2.6808216,2.6816,0.03072636837376,0.0446249999999999
189,2.639964,2.64115,0.0366514226736152,0.0517500000000001
38,2.64817225,2.64645,0.0326123808535577,0.041525
20,2.6613584,2.6586,0.0321157690152361,0.0366499999999998
29,2.6538653999999995,2.64905,0.0411587950848904,0.0644249999999999
0,2.6661925,2.66345,0.0272045518939386,0.0318
0,2.7121944999999994,2.7154,0.0335508604919456,0.0442999999999997
27,2.6669234,2.6696,0.0373735044174345,0.0519999999999996
14,2.6646184,2.6645,0.0250990442335958,0.032
0,2.7030066,2.6974,0.0303163160103598,0.039825
7,2.6640982,2.66305,0.0266302100397274,0.0317500000000001
46,2.6665199000000004,2.66435,0.0249442216553253,0.0336250000000002
5,2.69888725,2.69635,0.0283429811847219,0.0360249999999999
6,2.65672165,2.6573,0.0317673895099597,0.0444249999999999
0,2.6631956,2.662,0.0261817402141263,0.0320249999999999
90,2.6303234000000004,2.6283,0.0419276818157169,0.0528249999999999
0,2.67100835,2.67055,0.0254896105360105,0.0387499999999998
135,2.6348590999999995,2.6338,0.0329062976828144,0.0420249999999997
0,2.68615085,2.6886,0.025094634073393,0.0357000000000002
5,2.6756585,2.6727,0.0386908054678369,0.0474999999999998
13,2.67053295,2.6668000000000003,0.033400761058657,0.0405999999999999
0,2.66079595,2.66075,0.0317247642796207,0.0434000000000001
80,2.6403383,2.6417,0.0309963859685286,0.0401249999999997
8,2.6568332,2.66055,0.0306761402030959,0.0379249999999999
0,2.6764254000000003,2.6782,0.0243729486283461,0.0325999999999999
0,2.67678285,2.6824,0.0315780012172635,0.043625
0,2.7004459,2.69915,0.0304664904967736,0.0434749999999999
0,2.70446155,2.7049,0.0244782807116329,0.0270249999999996
25,2.64931075,2.64675,0.0278289534376968,0.0362749999999998
169,2.6383453,2.6361,0.0313149047245876,0.0415249999999995
0,2.6887694,2.6859,0.0348883771998641,0.0485999999999999
100,2.6365976,2.6375,0.0368325831871727,0.0534249999999998
0,2.69188965,2.69085,0.0236891563352834,0.0332000000000003
0,2.6915947,2.6903,0.027337034438834,0.0377
169,2.63970065,2.6370500000000003,0.0330027278354002,0.047025
0,2.6876873,2.6877,0.0217813720575633,0.0257
26,2.6564952,2.65465,0.0369660942886856,0.0460250000000002
41,2.6440641,2.6424,0.0383694563577593,0.0530249999999998
0,2.7083453,2.7097,0.0270600522525363,0.0369250000000001
0,2.69318595,2.6946,0.026440974407111,0.0359499999999997
130,2.6358977999999995,2.6323,0.0356405570265112,0.0486249999999999
16,2.6808705,2.68125,0.0255754004807353,0.0283250000000001
0,2.7066441,2.7059,0.0287094549789786,0.0361250000000001
17,2.65053375,2.6516,0.0280987022109118,0.0350749999999999
104,2.6399820499999995,2.6371,0.026193289652075,0.0346999999999999
0,2.695871,2.6949,0.0285922992954396,0.0355000000000003
16,2.6526181,2.65375,0.0270630832018452,0.0323999999999999
25,2.65048275,2.6477,0.0246947439233027,0.039825
0,2.6914758999999995,2.6927,0.0226102861368448,0.0321250000000001
15,2.6777959,2.67765,0.0313737513407306,0.0390249999999996
117,2.63987875,2.6369,0.0378035697181826,0.0487250000000001
0,2.6830148,2.6858,0.0287945812777334,0.0419249999999999
0,2.6647667,2.66655,0.0286056519084952,0.0369499999999995
0,2.7089144000000003,2.70915,0.0241148983543368,0.0324499999999998
100,2.6506991,2.6486,0.0359037954705348,0.0499249999999995
0,2.70110565,2.7035,0.0269854185270026,0.0350249999999996
25,2.65875785,2.65525,0.0270530020215409,0.0318249999999999
100,2.6395089,2.6422,0.0334634234768351,0.0411000000000001
0,2.7047024,2.7067,0.019750668703616,0.0267249999999998
11,2.6611699,2.6598,0.036881089110681,0.0450249999999998
0,2.6558662,2.6494,0.0384037753034776,0.0505749999999998
0,2.7049528,2.70325,0.0300396663123943,0.0385249999999999
20,2.66295725,2.662,0.0295866716181036,0.0467749999999997
0,2.67906815,2.6804,0.0272135030927203,0.0347499999999998
14,2.6898582500000003,2.6897,0.0208032147019997,0.027625
0,2.6977731,2.6961,0.0221674151941537,0.0316
22,2.6541607,2.65395,0.0324025496760671,0.0476999999999998
0,2.6855038,2.68795,0.0233879671104608,0.0289999999999999
186,2.6259227000000003,2.61995,0.0406711256877652,0.0544000000000002
0,2.68252055,2.6827,0.0219724268731858,0.0287000000000001
54,2.6220763,2.6176000000000004,0.0423522969661623,0.0550999999999999
0,2.6660714500000005,2.6668,0.0301139241862879,0.0423999999999997
0,2.6791304,2.6799,0.0363341341694005,0.0468249999999996
0,2.70606715,2.704,0.0288566211791592,0.03655
55,2.6401704,2.643,0.0337326588611096,0.0364249999999999
0,2.68481525,2.6851,0.0220948962984101,0.0298499999999997
1,2.6633509,2.665,0.0263546339225192,0.0375999999999998
194,2.6284981000000003,2.6234,0.0389968835471502,0.0523250000000001
0,2.6596320500000004,2.65895,0.0348629087684533,0.0447999999999999
0,2.6693578500000004,2.6738,0.0334331601613951,0.0427250000000003
4,2.6674482,2.66695,0.0325860774988337,0.0466000000000002
62,2.6333719,2.6306,0.0316464449881815,0.0414000000000003
0,2.70550865,2.70765,0.0269602106849612,0.0362999999999997
0,2.67907745,2.67715,0.0372730211613909,0.0383249999999999
0,2.6724188000000004,2.67095,0.0321641253038225,0.0395250000000002
7,2.6653505500000003,2.6665,0.0276864333148475,0.0362999999999997
374,2.6118753,2.6077,0.0382102166954075,0.0471249999999998
0,2.6827404,2.685,0.034819871450653,0.0450250000000003
0,2.6983874,2.69835,0.0245044818602638,0.0337499999999999
0,2.7075947,2.707,0.0297583462563026,0.0414249999999998
0,2.6604414,2.6614,0.0321064411923838,0.0421249999999999
131,2.6451173,2.646,0.048779879773427,0.0715249999999998
0,2.678734,2.678,0.0271695035655788,0.0377
0,2.6792413500000003,2.6806,0.0325142291186105,0.0437499999999997
0,2.67693095,2.67445,0.0297745041452834,0.0335
19,2.6565855000000003,2.6575,0.0295737175503858,0.0404749999999998
0,2.673567,2.6748,0.0354172700952515,0.0527999999999999
79,2.6385304,2.6404,0.034292268747343,0.0464999999999999
0,2.670615,2.6705,0.0324792375988107,0.0350000000000001
151,2.6392014,2.6352,0.0327631930379198,0.0421499999999999
8,2.66322375,2.6624,0.0273580118235499,0.0393000000000003
50,2.6350645,2.63595,0.0383006984237885,0.0529249999999996
241,2.6354784,2.6317500000000003,0.0330189308342956,0.0447999999999999
0,2.7111379,2.7101,0.0210494587481483,0.0327000000000001
18,2.65282075,2.65315,0.0368812280765906,0.0598499999999995
0,2.7052146,2.7094,0.0318399209615853,0.0447250000000001
0,2.6890402,2.6884,0.024694622571726,0.0318249999999999
23,2.6483343999999995,2.6476,0.0362725154440659,0.0454249999999998
11,2.6879636,2.6889,0.0239651066144092,0.0343999999999997
0,2.69118145,2.6965,0.041820368373527,0.05545
12,2.6825836,2.68335,0.033110439759085,0.0463749999999998
0,2.71140465,2.7094,0.0224121728838928,0.0302999999999999
0,2.7006523500000004,2.6989,0.020457085678989,0.0216000000000002
0,2.68318845,2.6826,0.0261676319447805,0.0349249999999998
0,2.6734715500000004,2.6692,0.039695701349107,0.059625
0,2.69523475,2.6967,0.0227534260593322,0.0244999999999997
1,2.66453375,2.66065,0.0267364295659966,0.0393249999999998
0,2.6761457500000003,2.677,0.0292906565637832,0.0359249999999997
12,2.6770489500000005,2.6752,0.0279696002634556,0.0357500000000001
0,2.7011291500000003,2.7017,0.0203505288697247,0.0262999999999999
286,2.6320637,2.6321,0.0299131865957139,0.04325
0,2.6972004500000004,2.6981,0.0324258462464358,0.0375999999999998
0,2.6914958,2.6942500000000003,0.0297398004761296,0.0404249999999999
106,2.6429051,2.6438,0.0257305299982336,0.0358249999999999
0,2.6845446,2.6822,0.0306124984416496,0.0402249999999999
0,2.6901342000000006,2.6869,0.0293039454742872,0.0443000000000002
0,2.6840916500000005,2.68265,0.0247362453755112,0.0288249999999998
3,2.6685668,2.66865,0.0392252047510271,0.0628250000000001
0,2.71299115,2.7137,0.028308793981332,0.0386499999999996
75,2.64904775,2.6498,0.0245795092493218,0.0317499999999997
0,2.7219404000000003,2.7214,0.0265352272995729,0.0356499999999999
0,2.6825085,2.68295,0.0262957442897135,0.0322249999999999
0,2.69519615,2.69565,0.0274422058183648,0.0357249999999997
89,2.634435250000001,2.63265,0.0307952293779004,0.0460249999999997
9,2.6533835,2.6508,0.0324436737708601,0.04515
1,2.6733562,2.67565,0.0248712229606829,0.0308000000000001
28,2.6502429000000003,2.6522,0.03660790569795,0.0581499999999994
0,2.67221615,2.67035,0.0282785668692297,0.0381249999999999
45,2.6417635500000003,2.64005,0.0360395067446476,0.049725
0,2.6589740500000003,2.65755,0.0220664061776606,0.0277000000000002
12,2.6590272,2.6564,0.0354736089249458,0.0552499999999995
173,2.6307129,2.6334,0.0333742655887736,0.0461499999999999
25,2.6526761,2.64795,0.0315037535666783,0.0426250000000001
0,2.6846147,2.68495,0.0312681304831293,0.0479999999999996
10,2.65208885,2.6537,0.026623470297418,0.0325000000000001
0,2.6980323000000004,2.6967,0.0264118959317577,0.033725
3,2.6530048,2.65335,0.0297691005399894,0.0399250000000002
35,2.65169225,2.6541,0.0287834969198931,0.0392000000000001
29,2.6507899500000005,2.64535,0.0377877512429292,0.0543
0,2.7071276499999994,2.7069,0.0292659937551674,0.0406999999999997
126,2.64821625,2.64635,0.0248420005421765,0.0384250000000001
9,2.6749016,2.6725,0.02510425058511,0.0293999999999998
28,2.65533275,2.65165,0.0426391797814815,0.0581499999999999
19,2.649932,2.6471,0.0340324719349035,0.0416249999999998
0,2.65882225,2.6612,0.0296714677752466,0.03925
0,2.6829864,2.6821,0.0223634721150361,0.0212999999999996
10,2.645865,2.6478,0.0315745537577334,0.0441249999999997
7,2.65351955,2.6539,0.0325296489805454,0.0435499999999997
74,2.64977355,2.6475,0.0318815339247894,0.0423249999999999
0,2.6701127,2.6673,0.0259413129719758,0.0322
0,2.66204555,2.6604,0.0290374923193704,0.0373249999999996
2,2.6686147,2.6684,0.0304615253050466,0.0405999999999999
0,2.6601918,2.66385,0.0331654202861956,0.0464249999999997
0,2.67631435,2.67945,0.0356737179037663,0.0408249999999998
6,2.6646112000000004,2.66215,0.0316542298051934,0.041725
18,2.6584773,2.6583,0.032191319710599,0.04
10,2.6480696500000005,2.65145,0.0421723159653047,0.0580499999999997
0,2.6929319000000005,2.6976,0.0310499006824498,0.0443999999999999
0,2.70448555,2.7073,0.0301052552920167,0.0360249999999999
70,2.65264225,2.6507,0.0306777134079041,0.0412249999999998
0,2.67586755,2.6793,0.0348881901507874,0.0494000000000003
3,2.6657544,2.6681,0.0372421215915527,0.0514999999999998
7,2.6571155500000003,2.6582,0.024780511560448,0.0311499999999997
1,2.64723665,2.651,0.0333067436381508,0.0469249999999998
32,2.65350125,2.64985,0.0390315124410712,0.0535499999999995
0,2.6767775,2.6771,0.0244066805147689,0.0358
16,2.6694465,2.66965,0.025446277286668,0.03715
0,2.70134065,2.702,0.0283289234277884,0.0351249999999998
0,2.68591695,2.68525,0.0225572562094218,0.0292499999999997
0,2.6797964000000003,2.6803,0.0323222727703359,0.0451999999999999
1,2.6841574500000003,2.6834,0.0361098046865044,0.0542250000000001
70,2.6619095,2.66545,0.0431601883655528,0.0651000000000001
0,2.68693195,2.6842,0.0281554984718349,0.0388999999999999
67,2.6387935500000004,2.63545,0.0373552872214563,0.0455
0,2.6853613,2.68485,0.0256824693577155,0.0317249999999997
3,2.69091365,2.69125,0.0271249213579965,0.0355250000000002
76,2.64269035,2.6438,0.0269228765528035,0.0364249999999999
0,2.6784447,2.6773,0.0334795497566798,0.047625
0,2.7012078500000003,2.7003500000000003,0.0260832778495629,0.0359250000000002
195,2.6162125,2.6195,0.0465731425152952,0.069325
0,2.68077765,2.67995,0.0396970102838677,0.0527249999999996
0,2.6786972500000004,2.6803,0.0295848717664535,0.0370249999999998
0,2.6986812,2.69865,0.0271915500948364,0.043225
0,2.6887160000000003,2.6892,0.0283329949705286,0.0369999999999999
0,2.69331435,2.69145,0.0275727131250716,0.0354000000000001
0,2.69058775,2.68865,0.0318241995176233,0.0461249999999999
23,2.6775208000000004,2.6781,0.0283011806707776,0.0351249999999998
94,2.6491729,2.6492,0.0280729267371608,0.0379249999999999
0,2.6653199000000005,2.66425,0.0256828897126082,0.0337
0,2.6960517,2.6989,0.0352659563475882,0.0499499999999994
0,2.6967250000000003,2.6989,0.0311932958342012,0.0402
78,2.6400258,2.63565,0.033771185859546,0.0414999999999996
0,2.649795,2.6523,0.032610183915458,0.0445749999999995
0,2.6936521,2.6900500000000003,0.0273698987135502,0.0395249999999998
1,2.67023225,2.66965,0.0322984574699396,0.0420250000000002
15,2.6436855,2.641,0.0360817226549675,0.0487250000000001
0,2.71954555,2.71805,0.0233192377705082,0.0351250000000002
0,2.6644623500000004,2.6643,0.035288765031912,0.0442750000000002
2,2.6664079000000003,2.66435,0.0364229291462122,0.0507249999999999
215,2.6364681,2.635,0.0360419806946011,0.0474999999999998
73,2.64643735,2.6428,0.0281231619839857,0.0357250000000002
341,2.6267392,2.6318,0.0360312771541614,0.0473249999999998
12,2.6447705,2.6436,0.0329933885763496,0.0365249999999997
0,2.6948805,2.6891,0.0327161168195432,0.0499499999999999
5,2.63608605,2.6348,0.0309560165460205,0.0442
16,2.6545082000000004,2.653,0.0322510124299997,0.0435249999999998
9,2.6664184,2.66635,0.0307350929954669,0.0349999999999997
22,2.66078225,2.6625,0.032915978793551,0.0480249999999999
288,2.6239869,2.6219,0.0383398921280433,0.0473499999999997
26,2.66385665,2.6573,0.0359249671645987,0.0476499999999995
122,2.6306168000000003,2.6304,0.0273199435899856,0.0369999999999999
92,2.6340745,2.63455,0.0359200764162605,0.0425249999999999
0,2.6935697,2.6941,0.0284409834905546,0.0380250000000002
0,2.71334265,2.7126,0.0192332926452414,0.0270000000000001
0,2.6647882,2.6613,0.0287982733989383,0.0356999999999998
63,2.63123655,2.6294000000000004,0.0428716065607238,0.0571499999999995
26,2.65379485,2.6505,0.0368904498275298,0.0447250000000001
10,2.6535599000000003,2.6535,0.0278033854411652,0.0385249999999999
0,2.7031147,2.7064,0.0270390603370383,0.0372000000000003
0,2.7085272,2.7093,0.0327061593611967,0.040175
0,2.6881975,2.69095,0.0236548072017084,0.032925
9,2.65732395,2.65485,0.0328952113748718,0.0468999999999999
408,2.60741455,2.6078,0.0502954017112648,0.0689999999999999
4,2.7057101500000003,2.7071,0.025441773365422,0.03695
0,2.68696385,2.68825,0.0326780883494965,0.0382249999999997
0,2.6889522500000003,2.6893,0.0257671359475107,0.0335999999999998
42,2.6539171500000003,2.6526,0.0273807061793062,0.0307249999999998
0,2.714919,2.7176,0.0287037645440454,0.0378249999999997
14,2.6524988999999994,2.6558,0.0315921184599893,0.0361500000000001
0,2.6703602500000003,2.67045,0.0227611494643284,0.0306999999999999
0,2.6986211,2.7001,0.026298579140136,0.0349000000000003
24,2.6801693,2.6796,0.0239885736864449,0.0307999999999997
78,2.6318544000000004,2.6368,0.0338527486423185,0.0443249999999997
0,2.6840868,2.68605,0.0314176771222826,0.0406499999999998
0,2.7239124,2.7215,0.0225334310800641,0.0299
0,2.6825426500000003,2.6823,0.0279071690785271,0.0367000000000001
20,2.6647106000000003,2.6604,0.0428372372783306,0.0595250000000002
3,2.6905044,2.6903,0.0239906069252113,0.032925
0,2.68082825,2.6797,0.0232209824714093,0.0307000000000003
0,2.69060815,2.6903,0.0288129470651216,0.038675
26,2.66899025,2.6714,0.0280950292745442,0.0308249999999996
0,2.70666095,2.7047,0.024618570837835,0.0388999999999999
86,2.6442558,2.6477500000000003,0.0308970939792078,0.0334499999999997
71,2.65423245,2.6534,0.0307383280611925,0.0401250000000001
0,2.68528505,2.6857,0.0283913731879509,0.033725
0,2.67939675,2.67915,0.027371675952296,0.0369250000000001
0,2.69415975,2.69745,0.0266497839566758,0.0346999999999999
9,2.69747275,2.69885,0.0205943400583145,0.0291000000000001
0,2.69650355,2.69485,0.0250423855173084,0.036575
0,2.6879618,2.6854,0.0249430371198055,0.0362999999999997
2,2.6535214500000004,2.65265,0.0320063408545478,0.043825
0,2.66913945,2.6660500000000003,0.0240249270279328,0.0335499999999999
0,2.65627315,2.6581,0.0279234887519002,0.0415
0,2.68731585,2.6874,0.0241536186476788,0.0343499999999998
36,2.6490939,2.65415,0.0400265789543648,0.0524749999999998
0,2.6837603,2.6849,0.0301387964907359,0.0434749999999999
2,2.67605805,2.6781,0.0378674231391244,0.0524249999999999
25,2.66087965,2.662,0.034121294536953,0.0517249999999998
67,2.6402822,2.6413,0.0299694464940545,0.0393999999999996
0,2.70438635,2.7037,0.0205836991009269,0.027025
0,2.6781116000000003,2.67775,0.0249716978886098,0.0354999999999998
0,2.6984513000000003,2.7017,0.0301475419944976,0.0363499999999996
42,2.6467944,2.6449,0.0304172838800574,0.036
12,2.667882,2.66865,0.03546720197591,0.0408249999999998
0,2.6982688,2.69505,0.0278581269391895,0.0395250000000002
0,2.6733433000000004,2.6722,0.0230207618273157,0.027225
2,2.6752004,2.6755,0.0205555345306318,0.0268999999999999
0,2.69404215,2.69325,0.0306981080586002,0.0403500000000001
0,2.68965925,2.69065,0.0206862390114177,0.0299249999999999
0,2.705197,2.70525,0.019134062846139,0.0234
0,2.66542325,2.6644,0.0276812220546257,0.03925
0,2.697187,2.6992,0.0253035936380586,0.0358999999999998
0,2.6832768500000004,2.6818,0.0299296080675557,0.0324999999999997
0,2.6758538,2.6742,0.0259229503637221,0.0345999999999997
2,2.68589005,2.68485,0.0274044201908652,0.0351249999999998
0,2.69847405,2.69915,0.0277808781646207,0.0358
0,2.6680365000000004,2.66615,0.0342524246988443,0.0496250000000002
32,2.67783755,2.6784,0.0258432357687171,0.0339999999999998
0,2.7110984,2.70945,0.0245165033689553,0.0341
0,2.6784877,2.67805,0.033884075444226,0.0465249999999999
0,2.6852014,2.68555,0.024378887137029,0.0305499999999998
164,2.6250161000000003,2.62125,0.032891191538009,0.0503
0,2.7073752,2.70745,0.0253429687479584,0.0337
19,2.65015195,2.6491,0.0269704066746777,0.0375
0,2.691797,2.69235,0.0225310414983417,0.0339
189,2.62569045,2.6265,0.0421109483839713,0.0558499999999999
0,2.6578911,2.6528,0.0368152926212735,0.0460249999999997
0,2.6790616,2.6775,0.0235442637480979,0.0355249999999998
0,2.6778308,2.6768,0.0228685568272245,0.0328999999999997
1,2.6578794500000003,2.6556,0.0281994534113251,0.0383249999999999
0,2.70840125,2.70655,0.0285399835921028,0.0430999999999999
41,2.64241515,2.6436,0.0345676235150393,0.0443000000000002
0,2.6865037000000003,2.68605,0.0274296109398219,0.0361250000000001
0,2.71044935,2.7138,0.0237645952958913,0.0322
22,2.65480715,2.65705,0.026927359021588,0.0371749999999995
0,2.670106,2.6697,0.0270906549201011,0.0357249999999997
0,2.6995034,2.6995500000000003,0.0206208488777741,0.0257249999999999
0,2.67328435,2.6748,0.0249535141829262,0.0329000000000001
19,2.65960745,2.6586,0.0289079964628733,0.0386999999999999
8,2.6770797,2.67545,0.0285017606107061,0.0332749999999997
