Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
625,medianEntropy <= 2.72,0.2472,0.6376021798365122,1.0,1.0,-1.0
626,medianEntropy > 2.78,0.2525,1.0,-1.0,-1.0,-1.0
627,medianEntropy > 2.78,0.2519,1.0,-1.0,-1.0,-1.0
628,medianEntropy <= 2.72,0.2511,0.6185800604229608,1.0,1.0,1.0
629,meanEntropy > 2.75,0.4991,0.9301745635910225,-1.0,-1.0,-1.0
630,medianEntropy <= 2.72,0.2498,0.651336898395722,1.0,1.0,1.0
632,medianEntropy > 2.78,0.243,1.0,-1.0,-1.0,-1.0
633,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4932,0.6684100418410042,1.0,1.0,-1.0
634,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4943,0.6300287356321839,1.0,1.0,1.0
635,meanEntropy > 2.72,0.7403,0.7707231040564374,-1.0,-1.0,-1.0
636,medianEntropy > 2.78,0.2477,1.0,-1.0,-1.0,-1.0
637,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4916,0.6434846266471449,1.0,1.0,1.0
638,medianEntropy <= 2.72,0.2451,0.6359600443951166,1.0,1.0,-1.0
640,meanEntropy <= 2.72,0.2486,0.6114732724902217,1.0,1.0,-1.0
642,medianEntropy <= 2.72,0.2473,0.6287471176018448,1.0,1.0,-1.0
644,medianEntropy > 2.75,0.4965,0.9451371571072319,-1.0,-1.0,-1.0
645,medianEntropy <= 2.72,0.2501,0.6053370786516854,1.0,1.0,1.0
646,medianEntropy <= 2.72,0.25,0.6533523537803139,1.0,1.0,-1.0
647,meanEntropy > 2.78,0.2564,0.9900497512437811,-1.0,-1.0,-1.0
652,medianEntropy <= 2.72,0.2533,0.6310530361260569,1.0,1.0,1.0
653,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.492,0.651564185544768,1.0,1.0,-1.0
655,medianEntropy <= 2.72,0.2493,0.6403596403596403,1.0,1.0,1.0
657,medianEntropy > 2.75,0.5019,0.9667774086378738,-1.0,-1.0,1.0
659,medianEntropy > 2.72,0.7496,0.7708779443254818,-1.0,-1.0,1.0
662,medianEntropy > 2.78,0.2519,1.0,-1.0,-1.0,-1.0
663,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4866,0.6226158038147139,1.0,1.0,1.0
664,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4798,0.6229327453142227,1.0,1.0,-1.0
665,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4935,0.6342082980524979,1.0,1.0,1.0
666,medianEntropy > 2.72,0.7582,0.7548500881834215,-1.0,-1.0,1.0
668,medianEntropy > 2.78,0.2504,1.0,-1.0,-1.0,-1.0
669,medianEntropy > 2.75,0.5006,0.9568106312292359,-1.0,-1.0,-1.0
670,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4902,0.6434219985621855,1.0,1.0,1.0
671,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.488,0.631578947368421,1.0,1.0,1.0
673,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4955,0.6432098765432098,1.0,1.0,1.0
674,medianEntropy <= 2.72,0.2497,0.6183816183816184,1.0,1.0,1.0
678,medianEntropy <= 2.72,0.2512,0.6340361445783133,1.0,1.0,1.0
683,iqrsEntropy > 0.04,0.253,0.7362908194701171,-1.0,-1.0,-1.0
685,medianEntropy > 2.72,0.7462,0.7745696835091616,-1.0,-1.0,-1.0
686,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4957,0.6444792482380579,1.0,1.0,1.0
687,medianEntropy <= 2.72,0.2552,0.6367041198501873,1.0,1.0,1.0
688,medianEntropy > 2.72,0.7492,0.7701694915254237,-1.0,-1.0,-1.0
689,medianEntropy <= 2.72,0.2475,0.6202712348322627,1.0,1.0,1.0
691,medianEntropy > 2.75,0.5013,0.9476309226932669,-1.0,-1.0,1.0
693,medianEntropy <= 2.72,0.2521,0.6313686313686314,1.0,1.0,-1.0
694,medianEntropy <= 2.72,0.2502,0.615321923390383,1.0,1.0,1.0
698,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.5031,0.6412795125666413,1.0,1.0,1.0
699,medianEntropy <= 2.72,0.2466,0.638739431206764,1.0,1.0,1.0
700,medianEntropy > 2.75,0.5005,0.9626556016597511,-1.0,-1.0,-1.0
702,medianEntropy > 2.78,0.2522,1.0,-1.0,-1.0,-1.0
705,medianEntropy <= 2.72,0.2506,0.6155896069287142,1.0,1.0,1.0
706,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4886,0.6306068601583114,1.0,1.0,1.0
707,medianEntropy <= 2.72,0.2502,0.6028309741881765,1.0,1.0,1.0
714,medianEntropy <= 2.72,0.2475,0.6169220519653564,1.0,1.0,-1.0
715,meanEntropy > 2.75,0.509,0.9303370786516854,-1.0,-1.0,-1.0
716,medianEntropy > 2.78,0.2537,1.0,-1.0,-1.0,-1.0
718,medianEntropy <= 2.72,0.2571,0.6221111805121798,1.0,1.0,-1.0
719,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4852,0.6391639163916392,1.0,1.0,1.0
721,medianEntropy <= 2.72,0.2572,0.6229180546302465,1.0,1.0,1.0
724,iqrsEntropy > 0.04,0.2505,0.7734412184673964,-1.0,-1.0,-1.0
725,medianEntropy > 2.78,0.2508,1.0,-1.0,-1.0,-1.0
726,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4906,0.6335697399527187,1.0,1.0,1.0
729,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4936,0.6092636579572447,1.0,1.0,1.0
730,iqrsEntropy > 0.04,0.2494,0.7671022290545734,-1.0,-1.0,-1.0
731,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4885,0.6655082536924414,1.0,1.0,1.0
732,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4821,0.6453172205438067,1.0,1.0,1.0
733,medianEntropy <= 2.72,0.2544,0.6290949472515269,1.0,1.0,1.0
734,medianEntropy > 2.78,0.2479,1.0,-1.0,-1.0,-1.0
736,medianEntropy <= 2.72,0.2551,0.6413586413586414,1.0,1.0,1.0
740,medianEntropy > 2.75,0.5055,0.9534883720930233,-1.0,-1.0,1.0
741,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4865,0.6382978723404256,1.0,1.0,-1.0
742,meanEntropy > 2.78,0.2466,1.0,-1.0,-1.0,-1.0
743,medianEntropy <= 2.72,0.2457,0.6142571618920719,1.0,1.0,1.0
744,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4852,0.653010033444816,1.0,1.0,1.0
746,medianEntropy <= 2.72,0.2501,0.6217228464419475,1.0,1.0,1.0
749,medianEntropy > 2.78,0.2487,1.0,-1.0,-1.0,-1.0
752,medianEntropy > 2.78,0.2485,1.0,-1.0,-1.0,-1.0
753,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4847,0.6410432395332876,1.0,1.0,1.0
755,meanEntropy <= 2.72,0.2564,0.5821256038647343,1.0,1.0,1.0
758,medianEntropy <= 2.72,0.2495,0.6311413454270597,1.0,1.0,1.0
760,medianEntropy > 2.75,0.4969,0.9401197604790419,-1.0,-1.0,-1.0
763,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4889,0.6409883720930233,1.0,1.0,1.0
766,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4851,0.630716134598792,1.0,1.0,1.0
768,medianEntropy <= 2.72,0.2561,0.6198563030698889,1.0,1.0,1.0
769,medianEntropy <= 2.72,0.2514,0.6139912554653342,1.0,1.0,1.0
772,medianEntropy <= 2.72,0.2499,0.6294117647058823,1.0,1.0,1.0
773,medianEntropy > 2.78,0.2531,1.0,-1.0,-1.0,-1.0
775,medianEntropy > 2.78,0.2547,1.0,-1.0,-1.0,-1.0
776,medianEntropy <= 2.72,0.2509,0.6219816819317235,1.0,1.0,1.0
777,medianEntropy <= 2.72,0.2453,0.6364275668073136,1.0,1.0,1.0
779,medianEntropy > 2.78,0.2496,1.0,-1.0,-1.0,-1.0
780,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4889,0.6164259927797834,1.0,1.0,1.0
781,medianEntropy <= 2.72,0.2627,0.6234458259325044,1.0,1.0,-1.0
782,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4821,0.6450252951096122,1.0,1.0,1.0
783,medianEntropy > 2.75,0.5008,0.940149625935162,-1.0,-1.0,-1.0
784,medianEntropy <= 2.72,0.2502,0.6272780717225162,1.0,1.0,1.0
787,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4852,0.634703196347032,1.0,1.0,1.0
788,medianEntropy > 2.72,0.7557,0.7807118254879449,-1.0,-1.0,-1.0
789,medianEntropy > 2.75,0.4989,0.9526184538653366,-1.0,-1.0,-1.0
791,medianEntropy > 2.78,0.2461,1.0,-1.0,-1.0,-1.0
792,medianEntropy <= 2.72,0.2512,0.6154806491885143,1.0,1.0,1.0
794,medianEntropy > 2.78,0.2466,1.0,-1.0,-1.0,-1.0
795,medianEntropy <= 2.72,0.2507,0.6373626373626373,1.0,1.0,-1.0
796,medianEntropy > 2.78,0.2446,0.9950248756218906,-1.0,-1.0,-1.0
798,medianEntropy > 2.72,0.7536,0.7568287808127915,-1.0,-1.0,-1.0
799,medianEntropy > 2.75,0.5026,0.9534883720930233,-1.0,-1.0,-1.0
801,medianEntropy <= 2.72,0.2547,0.6221616712079927,1.0,1.0,1.0
806,medianEntropy <= 2.72,0.2531,0.631244323342416,1.0,1.0,-1.0
808,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4881,0.648619957537155,1.0,1.0,1.0
810,medianEntropy > 2.78,0.2448,1.0,-1.0,-1.0,-1.0
811,meanEntropy > 2.75,0.4983,0.9321357285429142,-1.0,-1.0,1.0
815,medianEntropy <= 2.72,0.2421,0.6211490424646128,1.0,1.0,1.0
821,medianEntropy > 2.75,0.5033,0.9401993355481728,-1.0,-1.0,-1.0
822,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4848,0.6392830470500374,1.0,1.0,1.0
823,medianEntropy > 2.78,0.2473,1.0,-1.0,-1.0,-1.0
824,medianEntropy <= 2.72,0.2569,0.6143031784841075,1.0,1.0,-1.0
825,iqrsEntropy > 0.04,0.2517,0.7534507377439315,-1.0,-1.0,1.0
828,medianEntropy <= 2.72,0.2553,0.630527817403709,1.0,1.0,1.0
