SafetyMargin,Eta,Tau,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,output
0.4747151136398315,0.3418779075145721,0.9412043690681458,2.80707165,2.80995,0.0180624885128683,0.0302000000000002,1
0.1714489161968231,0.7978873252868652,0.496703028678894,2.7441117,2.745,0.0218258070437269,0.0276999999999998,0
0.4663771390914917,0.553290605545044,0.4763091802597046,2.7869996751137096,2.7921,0.0210504223068483,0.0317499999999997,1
0.1919602453708648,0.4128501713275909,0.5776365995407104,2.7422064,2.7432,0.0222078251758248,0.0298499999999997,0
0.4390061199665069,0.3068810403347015,0.7995163202285767,2.8030474316939893,2.8021,0.0264204007420594,0.0293999999999998,1
0.1555605381727218,0.0754285603761673,0.918013334274292,2.7143674,2.7172,0.0260180878859304,0.0344249999999997,0
0.0224682968109846,0.4135136902332306,0.6908603310585022,2.6614068,2.65835,0.0303358562391108,0.0362,1
0.2022255212068557,0.2008815705776214,0.3705435395240783,2.739812,2.7381,0.0225711130873069,0.0285000000000001,0
0.1634332090616226,0.3001650869846344,0.4368897676467895,2.74481295,2.7451,0.0230777795140152,0.0304250000000001,0
0.0785757973790168,0.1415725797414779,0.8660719990730286,2.68750805,2.6849,0.0225960713443178,0.0304249999999997,0
0.3520677089691162,0.0566739551723003,0.8592697978019714,2.7591466,2.7614,0.0250874896799181,0.0336250000000002,1
0.492768257856369,0.0566160157322883,0.4905576407909393,2.8036642958748224,2.8103,0.0220733238789417,0.0318499999999994,1
0.3398157656192779,0.5184859037399292,0.3720646202564239,2.774040290909091,2.7805,0.0198430362024956,0.0221999999999997,1
0.1397840976715088,0.8331148624420166,0.9744457006454468,2.69299845,2.7014,0.0418321803471621,0.0605500000000001,1
0.3278645277023315,0.6146787405014038,0.312387079000473,2.80034995,2.8041,0.0244304578343816,0.0336249999999997,1
0.1268045306205749,0.5424096584320068,0.9702826142311096,2.7152188,2.7166,0.0184965209312454,0.0206999999999997,0
0.1515253037214279,0.4123241603374481,0.0721772462129592,2.7501355,2.75355,0.024382554824095,0.0314999999999998,0
0.2717471420764923,0.6811652779579163,0.9897563457489014,2.74821145,2.7489,0.0295812027121532,0.0417,1
0.1158344596624374,0.7236779928207397,0.6719830632209778,2.71460175,2.7142,0.0155152554583384,0.0171000000000001,0
0.089785061776638,0.4114287197589874,0.6009885668754578,2.6872944500000004,2.6846,0.0302239457086181,0.0381,1
0.4558769464492798,0.8134124279022217,0.2170260995626449,2.8040664302600478,2.7936,0.0305622692378779,0.0678499999999999,1
0.1438355147838592,0.6263554692268372,0.986952543258667,2.7212781999999995,2.71985,0.0221764971255606,0.0284249999999999,0
0.3985173106193542,0.8755819201469421,0.287701278924942,2.7982059499999994,2.7994000000000003,0.0276609640034019,0.0453999999999998,1
0.4691683948040008,0.4658937454223633,0.8056625723838806,2.8009931000000003,2.7984,0.0195916806933453,0.0301499999999999,1
0.3137733936309814,0.8549728393554688,0.0158762410283088,2.7914968,2.7917,0.0287768050651909,0.0461249999999999,1
0.2135166972875595,0.9691864252090454,0.7318527698516846,2.76113105,2.7593,0.0204510056206901,0.0257249999999999,0
0.4463129043579101,0.9450921416282654,0.9656718373298644,2.80655215,2.80885,0.0198951706546463,0.0365999999999999,1
0.4018036127090454,0.285575807094574,0.3784711360931396,2.8002201025641025,2.8019,0.02724234761505,0.0414500000000002,1
0.4928384721279144,0.9888741970062256,0.2192142754793167,2.806384025854109,2.8014,0.0251508940866626,0.0525999999999999,1
0.1562329828739166,0.5984745621681213,0.6449006795883179,2.7353005,2.7354,0.0171371677867143,0.0239250000000001,0
0.3108509182929992,0.05073918774724,0.7703909873962402,2.7366071,2.7359,0.031886069052017,0.0386999999999995,1
0.433411568403244,0.065332256257534,0.9655128121376038,2.78633625,2.78085,0.0255690236602319,0.05085,1
0.319281667470932,0.4278786480426788,0.3646948337554931,2.768838339313173,2.7709,0.0227064309224945,0.0249499999999995,1
0.4554291367530823,0.9041741490364076,0.5676809549331665,2.8165751,2.81575,0.0212521620074288,0.0308999999999999,1
0.4151756763458252,0.7256917953491211,0.3226882219314575,2.8003272500000005,2.797,0.022672970745747,0.0338249999999997,1
0.134324312210083,0.7232645153999329,0.7697139978408813,2.7228970500000007,2.72365,0.0211512469206309,0.0270000000000001,0
0.1731125712394714,0.6865052580833435,0.9195743203163148,2.73363005,2.7328,0.0176275498013053,0.0232000000000001,0
0.4166625738143921,0.484670877456665,0.0904890298843383,2.802106150793651,2.8167,0.035528085551594,0.0659499999999999,1
0.0919681936502456,0.5188091397285461,0.996791124343872,2.700098,2.7031,0.0218281019788711,0.0277500000000001,0
0.2728960514068603,0.5652782320976257,0.6874231696128845,2.757452028042063,2.7597,0.0274459669860421,0.0352000000000001,1
0.4892488420009613,0.2031289488077163,0.8783329725265503,2.795877353689568,2.79325,0.0213073526861791,0.0322249999999999,1
0.0751640573143959,0.7230734825134277,0.3556937873363495,2.69754745,2.69895,0.0223324771016898,0.0308249999999996,0
0.0770257115364074,0.5956681370735168,0.7366756796836853,2.6967579,2.6951,0.0243442370508915,0.0309500000000002,0
0.3190056383609772,0.3914176821708679,0.285675972700119,2.75892245,2.7601,0.0266451055730222,0.049525,1
0.3573061823844909,0.4110462665557861,0.8214525580406189,2.77670795,2.7734,0.0286368334806329,0.0465249999999999,1
0.3426317572593689,0.0744799673557281,0.5006027817726135,2.7396667500000005,2.73735,0.041996863804783,0.0606249999999999,1
0.0015221565263345,0.0029646372422575,0.5356921553611755,2.6348495,2.63625,0.0376262591782653,0.0495499999999999,1
0.3789458274841308,0.4411119520664215,0.7449718713760376,2.7595312,2.7623,0.0282791539222799,0.0373999999999998,1
0.4766029715538025,0.4711656272411346,0.5326768159866333,2.7665733178654293,2.7769500000000003,0.029944912034287,0.0517250000000002,1
0.4503139853477478,0.2665488719940185,0.834359884262085,2.786130249632893,2.7905,0.0218763554850038,0.0287749999999999,1
0.4422573447227478,0.5185304880142212,0.3921419084072113,2.8045295081967216,2.809,0.0265965834380621,0.0347999999999997,1
0.1764405667781829,0.777836263179779,0.9912816286087036,2.7357737,2.73595,0.0193812620412087,0.0269249999999998,0
0.1376878917217254,0.3301158249378204,0.8001969456672668,2.7191884500000003,2.72035,0.0218180409660789,0.0272249999999996,0
0.4431975781917572,0.0119938841089606,0.6735901236534119,2.7771068000000003,2.784,0.0141912872481674,0.0222000000000002,1
0.2545628845691681,0.98824542760849,0.9660019278526306,2.74847005,2.74905,0.0283455444117325,0.0435499999999997,1
0.4270006716251373,0.7679536938667297,0.1787071377038955,2.8115765432098767,2.8101,0.0167101385836547,0.0298500000000001,1
0.3517971038818359,0.9210003018379213,0.357587605714798,2.7826549450549445,2.77965,0.0301424316261585,0.0362999999999997,1
0.3778125941753387,0.5554376244544983,0.3472492396831512,2.7864726,2.7842,0.0240338286429773,0.0258250000000002,1
0.1421867311000824,0.9318777918815612,0.9414011240005492,2.7147186000000003,2.7163,0.0194616865672017,0.0233000000000003,0
0.1791535317897796,0.6464754939079285,0.0017651529051363,2.75324985,2.75505,0.0243639173774969,0.0322249999999999,0
0.4145770967006683,0.5267553925514221,0.2983976602554321,2.80823315,2.8154,0.0240302175620093,0.039025,1
0.309402197599411,0.5790674686431885,0.4181987941265106,2.7615256,2.76325,0.0256019035354795,0.0345249999999999,1
0.2857718169689178,0.6734160780906677,0.8015874028205872,2.7458287,2.7503,0.0280219934392612,0.0443249999999997,1
0.232415959239006,0.22774438560009,0.619025707244873,2.73139795,2.72985,0.0314951216984075,0.05295,1
0.2629806101322174,0.1010496616363525,0.9987648129463196,2.7364706,2.7381,0.0284147313138801,0.0469999999999997,1
0.1915400028228759,0.9298312067985536,0.0369806885719299,2.75630515,2.7585,0.0252299448766242,0.0287000000000001,0
0.4859484434127807,0.5234004855155945,0.4697941541671753,2.8116831978319783,2.82195,0.036187447135067,0.0368999999999997,1
0.0785186663269996,0.4637583792209625,0.8710456490516663,2.68566245,2.6857,0.0255916141538102,0.0296000000000002,0
0.0278879646211862,0.6314602494239807,0.4824834167957306,2.66636175,2.66595,0.0278884350930183,0.03485,1
0.042880218476057,0.1642441749572754,0.4084036350250244,2.66846215,2.67055,0.0310866907595115,0.04055,1
0.2528671622276306,0.3492249250411987,0.9864280819892884,2.7558929,2.756,0.0177914069030529,0.0239000000000002,0
0.4913992285728454,0.9766938090324402,0.697884202003479,2.8191096579476858,2.81845,0.0171798665352416,0.02665,1
0.2290009111166,0.4985790550708771,0.000123418867588,2.73550115,2.7398,0.0273697903477081,0.0428749999999995,1
0.0100431255996227,0.4895089864730835,0.1634286493062973,2.6666358,2.6698,0.0457707457701969,0.0599000000000002,1
0.4710415005683899,0.8323023319244385,0.3501866459846496,2.800553023255814,2.8067,0.0205127930059861,0.0299500000000003,1
0.3206597566604614,0.7116009593009949,0.1419759690761566,2.791925,2.8101,0.0363577145183797,0.0307000000000003,1
0.1167720854282379,0.5759546756744385,0.8511354923248291,2.7144523,2.713,0.0235988187142916,0.0301,0
0.1822890639305114,0.9199482202529908,0.1550914347171783,2.7418428,2.7454,0.0232723908990889,0.0315499999999997,1
0.494191825389862,0.1386070698499679,0.2856538295745849,2.8128443641618497,2.8261,0.0247644465930118,0.0437000000000002,1
0.3315692245960235,0.1754219532012939,0.7562121748924255,2.7686764000000004,2.76805,0.0262688902133303,0.0439499999999997,1
0.0482296198606491,0.5045255422592163,0.8963537216186523,2.6736059000000005,2.6703,0.0320251044524447,0.0466000000000002,1
0.449753850698471,0.3905426859855652,0.916382610797882,2.797091958041958,2.7934,0.0167874694677639,0.0179749999999998,1
0.2797974944114685,0.4145902991294861,0.0001172227784991,2.7853284000000005,2.7879,0.0356157754855906,0.0578249999999997,1
0.387454092502594,0.4748152196407318,0.9610337615013124,2.77563525,2.7761,0.0257659968260011,0.0383249999999999,1
0.4970946609973907,0.1473421305418014,0.3752351105213165,2.767507080745341,2.7679,0.0497652368082735,0.0626000000000002,1
0.3050126433372497,0.8865450620651245,0.9422789812088012,2.74282475,2.7464000000000004,0.0337383438010448,0.0433249999999998,1
0.0460083782672882,0.1948138326406479,0.5070499181747437,2.665277,2.66495,0.030275138661945,0.0445499999999996,1
0.2516794800758362,0.0024888385087251,0.0387234278023242,2.74655855,2.7444,0.0243293988190727,0.0340250000000001,1
0.4512748420238495,0.3358587026596069,0.9965810179710388,2.7685578,2.7627,0.0231306655580854,0.031225,1
0.2807827293872833,0.3749122321605682,0.9128388166427612,2.7538276500000003,2.7534,0.0214798589491993,0.0315249999999998,1
0.3599056303501129,0.6633697152137756,0.0724225267767906,2.764355781683626,2.759,0.0242974431024694,0.0442,1
