SafetyMargin,Eta,Tau,output
0.0416903086006641,0.4667642116546631,0.7506380081176758,1
0.04611561819911,0.1289882957935333,0.0428043492138385,0
0.0339841395616531,0.9745184183120728,0.0036180780734866,0
0.0420857593417167,0.387662798166275,0.9082232117652892,1
0.0386727191507816,0.1928521990776062,0.1297653019428253,0
0.0658455416560173,0.1160589009523391,0.8128532767295837,1
0.0023241830058395,0.8510658144950867,0.449425607919693,1
0.0377022288739681,0.6228597164154053,0.0016390479868277,0
0.0252053905278444,0.5918585062026978,0.2292035073041916,0
0.0163362491875886,0.5708786845207214,0.2607834935188293,1
0.0742954388260841,0.0528616495430469,0.2017959952354431,0
0.0982080325484275,0.9026057720184326,0.8521676063537598,0
0.0319433286786079,0.1203826963901519,0.6782432198524475,1
0.0737613663077354,0.3333376049995422,0.6881340146064758,1
0.0804561972618103,0.9168121218681335,0.6620619297027588,0
0.0551949106156826,0.9448243975639344,0.5512868762016296,0
0.049530129879713,0.3930735886096954,0.7746102213859558,1
0.0176653694361448,0.8460409045219421,0.5922607779502869,1
0.0891068130731582,0.6723570823669434,0.0759465023875236,0
0.0958385691046714,0.3062157928943634,0.3614243865013122,0
0.0632892772555351,0.1653386950492859,0.1520988941192627,0
0.0763039365410804,0.8614619970321655,0.618412971496582,0
0.0599395297467708,0.2489178031682968,0.4185918867588043,1
0.058638721704483,0.5882501006126404,0.5866444706916809,0
0.0249445792287588,0.7415485978126526,0.8632568717002869,1
0.0598766095936298,0.5331469774246216,0.2647238075733185,0
0.0357103906571865,0.4122335016727447,0.6153705716133118,1
0.0300414804369211,0.4834373891353607,0.0344550907611846,0
0.0157399903982877,0.6901025176048279,0.1259541064500808,1
0.0933211371302604,0.9405087232589722,0.0046394760720431,0
0.0068042250350117,0.0540358014404773,0.7657961845397949,1
0.0585054382681846,0.4275757968425751,0.3153527081012726,0
0.0362308099865913,0.7328320741653442,0.3895289003849029,0
0.0623953789472579,0.2242040038108825,0.6996430158615112,0
0.0443055294454097,0.8021553158760071,0.5269683003425598,0
0.0288539603352546,0.8269286751747131,0.1059349030256271,0
0.0812222063541412,0.1752405017614364,0.832783579826355,0
0.0864226073026657,0.9803410172462464,0.993103325366974,0
0.0134352799504995,0.8252105712890625,0.5246952176094055,1
0.031851440668106,0.1101583018898963,0.4614796936511993,1
0.0985799133777618,0.5377506017684937,0.8873518109321594,0
0.0301403906196355,0.0537367016077041,0.8709192276000977,1
0.0596235282719135,0.1107522994279861,0.5495613813400269,0
0.0840118825435638,0.0325098112225532,0.415719598531723,0
0.081054076552391,0.1171023026108741,0.9791380167007446,1
0.058892048895359,0.8044611811637878,0.5360577702522278,0
0.080842949450016,0.6941248774528503,0.7177801728248596,0
0.0142841795459389,0.091664932668209,0.7575650811195374,1
0.0450543910264968,0.1598652005195617,0.9540147185325624,1
0.0030164630152285,0.9219297170639038,0.366879791021347,1
0.0061270208097994,0.3259918987751007,0.9331601858139038,1
0.0979089364409446,0.9475911259651184,0.0056337779387831,0
0.0618981309235096,0.4262781143188476,0.2089637070894241,0
0.0270120091736316,0.8882235884666443,0.4361158907413482,0
0.095713697373867,0.0101329898461699,0.6478930711746216,0
0.0784307196736335,0.412543386220932,0.98784738779068,0
0.0445543006062507,0.156364306807518,0.2347867041826248,0
0.0801609084010124,0.8844581246376038,0.4429152011871338,0
0.0280677806586027,0.3039343953132629,0.0332398787140846,0
0.0456935986876487,0.0226527601480484,0.2340915948152542,1
0.0860835313796997,0.5064342021942139,0.9472416043281556,0
0.0049704588018357,0.0322209894657135,0.0442502498626709,1
0.0375798009335994,0.2232656031847,0.5578023195266724,1
0.090622566640377,0.685149073600769,0.7706453800201416,0
0.0121801104396581,0.1061111986637115,0.6838799118995667,1
0.0531756617128849,0.0904572084546089,0.1738945990800857,0
0.0142532801255583,0.0939739271998405,0.8294932842254639,1
0.0986514687538147,0.0189777892082929,0.8361771702766418,1
0.0833813026547432,0.1888915002346038,0.707638680934906,0
0.0428211390972137,0.6254593729972839,0.1817684024572372,0
0.0586050190031528,0.158573105931282,0.4164505004882812,0
0.0598358288407325,0.838786780834198,0.6814247965812683,0
0.0933403000235557,0.3001205027103424,0.6584358811378479,0
0.0922349318861961,0.6843103170394897,0.0465456917881965,0
0.0811719968914985,0.9649922251701356,0.7735198140144348,0
0.0049809631891548,0.8101264834403992,0.2657924890518188,1
0.0769830197095871,0.4000897109508514,0.9488996267318726,0
0.0808939412236213,0.1898269951343536,0.8823819160461426,0
0.0993659123778343,0.3964925110340118,0.5843209028244019,0
0.0678446814417839,0.2399670034646988,0.1875797063112259,0
0.0097145540639758,0.773449718952179,0.7269219756126404,1
0.016983600333333,0.7446737289428711,0.134030595421791,0
0.0824803933501243,0.6820052862167358,0.5158333778381348,0
0.0418858118355274,0.3135501146316528,0.5453311204910278,1
0.0976883918046951,0.1846805959939956,0.3075102865695953,0
0.0430206395685672,0.179676204919815,0.1599321067333221,0
0.0223537907004356,0.3223639130592346,0.1457660049200058,0
0.068685233592987,0.7673414945602417,0.4745821952819824,0
0.0843301936984062,0.7497379183769226,0.5846248269081116,0
0.0355872884392738,0.7544481754302979,0.8604776263237,1
0.0671468898653984,0.4779725968837738,0.6815454959869385,0
0.0444636903703212,0.959705114364624,0.0241086296737194,0
0.0904663428664207,0.925553023815155,0.4416632056236267,0
0.0481094904243946,0.3629207015037536,0.8507425785064697,1
0.0574681088328361,0.4125674068927765,0.4298883974552154,0
0.0619859099388122,0.8379430770874023,0.3448826968669891,0
0.0452537797391414,0.6807454824447632,0.0538678206503391,0
0.0897815972566604,0.5435293912887573,0.7042909860610962,0
0.0554259605705738,0.60845947265625,0.9233750104904176,0
0.028768079355359,0.2664620876312256,0.6716359257698059,1
0.0705004036426544,0.5332865118980408,0.177432894706726,0
0.0977667495608329,0.960729479789734,0.9919626712799072,0
0.0002136148978024,0.1469769030809402,0.1793227046728134,1
0.0096613075584173,0.4131444096565246,0.7827550172805786,1
0.0248305890709161,0.9125128984451294,0.5944129824638367,1
0.0563484504818916,0.8972517251968384,0.6385247111320496,0
0.0464453510940074,0.4790185987949371,0.7302587032318115,0
0.0262425392866134,0.0186469499021768,0.7531437873840332,1
0.0096424520015716,0.0560475997626781,0.4491553902626037,1
0.0657933875918388,0.0846272036433219,0.0297888591885566,0
0.0599389411509037,0.2708258032798767,0.8391938805580139,1
0.0995350629091262,0.053423810750246,0.4793683886528015,0
0.0555741302669048,0.6984974145889282,0.8516833186149597,0
0.020345440134406,0.2930744886398315,0.0828275978565216,1
0.0392587110400199,0.6186869144439697,0.6605026125907898,0
0.0286252200603485,0.7102692127227783,0.123887799680233,0
0.0751255974173545,0.2224486023187637,0.2145887017250061,0
0.061800081282854,0.217193603515625,0.2657709121704101,0
0.0177379194647073,0.1046459004282951,0.6525381803512573,1
0.0829375237226486,0.8091046214103699,0.4872207939624786,0
0.0014322369825094,0.992140293121338,0.3649249076843261,1
0.0615524314343929,0.4827432930469513,0.3223676979541778,0
0.0731870383024215,0.8640398979187012,0.9775816798210144,0
0.0194720402359962,0.9902427792549132,0.3559114933013916,0
0.0551151111721992,0.905327081680298,0.5287492871284485,0
0.0870349407196044,0.0602258406579494,0.3370308876037597,0
0.0997605174779892,0.055246889591217,0.4744692146778106,0
0.0662023574113845,0.6792256832122803,0.9507887959480286,0
0.0208195392042398,0.5909845232963562,0.8431329131126404,1
0.0045346789993345,0.2693819105625152,0.928892195224762,1
0.0314039811491966,0.7729086875915527,0.9306020140647888,1
0.0136748198419809,0.4742574989795685,0.4700804948806762,1
0.0012569839600473,0.2995854020118713,0.1535302996635437,1
0.0243494305759668,0.6984114050865173,0.1396750956773758,0
0.0034069409593939,0.8166869878768921,0.1861893981695175,0
0.0253477003425359,0.2781724035739898,0.8611223101615906,1
0.0295022390782833,0.3595221936702728,0.4813404083251953,1
0.0688196197152137,0.4212551116943359,0.0325882285833358,0
0.021338390186429,0.5652698278427124,0.4449340105056762,0
0.0881176516413688,0.4905509948730469,0.844990074634552,0
0.054089430719614,0.5987163782119751,0.3682450950145721,0
0.0755973607301712,0.4373219907283783,0.5130177736282349,0
0.0904123932123184,0.9906846284866332,0.905367374420166,0
0.0256604291498661,0.5440409779548645,0.9946523904800416,1
0.073738120496273,0.082547478377819,0.9471629858016968,1
0.0681852996349334,0.6055939793586731,0.1479347050189972,0
0.0394563414156436,0.8276079893112183,0.3534497022628784,0
0.0860722735524177,0.7578129768371582,0.571970522403717,0
0.0806256905198097,0.7236362099647522,0.4445297122001648,0
0.0992470830678939,0.9255710244178772,0.9262701869010924,0
0.0250242203474044,0.114519402384758,0.2544722855091095,1
0.0054112211801111,0.618565022945404,0.4694919884204864,1
0.0990901365876197,0.3409520983695984,0.2318944036960601,0
0.0356314592063427,0.0410551615059375,0.6116908192634583,1
0.0727918073534965,0.2108058929443359,0.394437700510025,0
0.0429456606507301,0.1980149000883102,0.0903622731566429,0
0.0044397781603038,0.7963197827339172,0.9109603762626648,1
0.015800280496478,0.6838927268981934,0.130450502038002,1
0.0572881214320659,0.435376912355423,0.0385599508881568,0
0.0655599534511566,0.1837659031152725,0.0537766106426715,0
0.0792134404182434,0.0490441508591175,0.235610693693161,0
0.0255758501589298,0.1736025959253311,0.5860251784324646,1
0.0219644196331501,0.5239617824554443,0.2538715898990631,0
0.027657089754939,0.93491792678833,0.944769024848938,1
0.0308680403977632,0.0447393395006656,0.3216663897037506,1
0.0718793272972107,0.9035947918891908,0.6972383856773376,0
0.0797076076269149,0.7351683974266052,0.6076881289482117,0
0.0533830784261226,0.8201525211334229,0.5624833106994629,0
0.0557393804192543,0.1674796044826507,0.0251450091600418,0
0.0566117204725742,0.4002828896045685,0.3141610026359558,0
0.0686579570174217,0.6810541749000549,0.1568921953439712,0
0.0384154208004474,0.7294942140579224,0.0799416527152061,0
0.0119962198659777,0.4913519024848938,0.2768898904323578,1
0.0571927092969417,0.3870407044887543,0.729864776134491,0
0.0924243777990341,0.0245093591511249,0.99643212556839,1
0.0485087111592292,0.0563822016119957,0.7448351979255676,1
0.0874173790216445,0.7878810167312622,0.8097777962684631,0
0.0606735609471797,0.476098895072937,0.3518916070461273,0
0.078266367316246,0.2925116121768951,0.8890671133995056,1
0.0069146608002483,0.2291959971189499,0.8807513117790222,1
0.0167317409068346,0.7286363840103149,0.0858984366059303,1
0.0527914687991142,0.5150297284126282,0.3363375961780548,0
0.0231245793402194,0.438849002122879,0.1792968064546585,0
0.0202479902654886,0.059142630547285,0.6815782785415649,1
0.0106138503178954,0.7617788910865784,0.907262921333313,1
0.0952383875846862,0.964610517024994,0.4732817113399505,0
0.0050800992175936,0.4309203028678894,0.030386870726943,1
0.0948370471596717,0.3205757141113281,0.6939880847930908,0
0.0277757197618484,0.2031801044940948,0.9892712235450744,1
0.0631997510790824,0.4242889881134033,0.4320588111877441,0
0.0732670426368713,0.0826947465538978,0.2609966099262237,0
0.0760966464877128,0.9676187038421632,0.1493459939956665,0
0.0444580800831317,0.3847627937793731,0.6591439843177795,0
0.0537376292049884,0.941071391105652,0.4224937856197357,0
0.099013052880764,0.1363548040390014,0.7575951814651489,1
0.023568570613861,0.2021299004554748,0.8929811120033264,1
0.0158549007028341,0.5145803093910217,0.1610666960477829,1
0.0528764687478542,0.4926823079586029,0.9853553771972656,1
0.0368643291294574,0.1415832936763763,0.9779955744743348,1
0.0239473395049572,0.8130046129226685,0.0865420326590538,0
0.0041577890515327,0.2347408980131149,0.4761962890625,1
0.0020712499972432,0.3769604861736297,0.1191691011190414,1
0.0656716972589492,0.2773548066616058,0.5307239294052124,0
0.0886034965515136,0.1022787019610405,0.968633770942688,1
