Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
410,y > 2.17,0.744,0.5457340507302075,-1.0,-1.0,-1.0
411,x > 7.65,0.2486,0.8302828618968386,1.0,1.0,1.0
412,y <= 5.00,0.4962,0.8604651162790697,1.0,1.0,1.0
413,y <= 8.02,0.7457,0.7402885682574917,1.0,1.0,-1.0
414,y <= 5.00,0.5004,0.8338870431893688,1.0,1.0,1.0
415,y <= 2.17,0.257,0.9758064516129032,1.0,1.0,1.0
416,y > 5.00,0.5002,0.559533721898418,-1.0,-1.0,-1.0
417,y <= 5.00,0.5074,0.8802395209580839,1.0,1.0,1.0
418,y <= 2.17,0.2513,0.9752066115702479,1.0,1.0,1.0
419,y > 2.17,0.7577,0.5581632653061225,-1.0,-1.0,-1.0
421,y <= 5.00,0.4948,0.857707509881423,1.0,1.0,-1.0
422,x > 7.65,0.2484,0.8219633943427621,1.0,1.0,1.0
423,y <= 2.17,0.249,0.9900497512437811,1.0,1.0,1.0
424,y <= 2.17,0.2475,0.967741935483871,1.0,1.0,1.0
425,y > 2.17,0.7439,0.5339043540328337,-1.0,-1.0,-1.0
426,y <= 5.00,0.5062,0.8569051580698835,1.0,1.0,1.0
428,y <= 5.00,0.4984,0.833810888252149,1.0,1.0,1.0
429,y > 2.17,0.745,0.5764235764235764,-1.0,-1.0,-1.0
430,y <= 2.17,0.2515,0.9800995024875622,1.0,1.0,1.0
431,x > 7.65,0.2463,0.8202995008319468,1.0,1.0,1.0
432,x > 7.65,0.2516,0.8229426433915212,1.0,1.0,1.0
433,y <= 2.17,0.2487,0.9900990099009901,1.0,1.0,1.0
434,y <= 2.17,0.2519,0.9701492537313433,1.0,1.0,1.0
435,y > 2.17,0.7465,0.602996254681648,-1.0,-1.0,-1.0
436,y > 2.17,0.7588,0.5676905574516496,-1.0,-1.0,-1.0
437,x <= 2.47 AND y <= 8.02,0.2549,0.5,-1.0,-1.0,-1.0
438,y > 2.17,0.7519,0.563768115942029,-1.0,-1.0,-1.0
439,y > 2.17,0.7541,0.5649072753209701,-1.0,-1.0,-1.0
440,y <= 5.00,0.5034,0.8585690515806988,1.0,1.0,1.0
441,y <= 8.02,0.7517,0.7472527472527473,1.0,1.0,-1.0
442,y > 2.17,0.7481,0.5514018691588785,-1.0,-1.0,-1.0
443,y <= 2.17,0.2489,0.9493087557603687,1.0,1.0,1.0
444,y > 2.17,0.7558,0.5480059084194978,-1.0,-1.0,-1.0
445,y > 2.17,0.7487,0.5520833333333334,-1.0,-1.0,-1.0
446,x > 7.65,0.2515,0.8192488262910798,1.0,1.0,1.0
447,y > 2.17,0.7586,0.5317630264097074,-1.0,-1.0,-1.0
448,y <= 5.00,0.5039,0.8602794411177644,1.0,1.0,1.0
449,y > 2.17,0.7507,0.5380774032459426,-1.0,-1.0,-1.0
450,y <= 5.00,0.5049,0.8483033932135728,1.0,1.0,1.0
451,y <= 2.17,0.2521,0.9763779527559056,1.0,1.0,1.0
452,y <= 2.17,0.2506,0.9751243781094527,1.0,1.0,1.0
453,y <= 2.17,0.255,0.9900990099009901,1.0,1.0,1.0
454,y > 2.17,0.7501,0.562874251497006,-1.0,-1.0,-1.0
455,y <= 8.02,0.7599,0.766541822721598,1.0,1.0,1.0
456,y > 2.17,0.751,0.554670528602462,-1.0,-1.0,-1.0
457,y > 2.17,0.7545,0.5588009223674096,-1.0,-1.0,-1.0
458,y <= 5.00,0.5099,0.8806584362139918,1.0,1.0,1.0
459,y > 2.17,0.7547,0.5403535741737125,-1.0,-1.0,-1.0
460,y > 2.17,0.7445,0.5576748410535877,-1.0,-1.0,-1.0
461,y <= 2.17,0.2474,0.9751243781094527,1.0,1.0,1.0
462,y > 2.17,0.7503,0.5611205432937182,-1.0,-1.0,-1.0
463,y > 2.17,0.7508,0.5842696629213483,-1.0,-1.0,-1.0
464,y <= 2.17,0.2617,0.9590163934426229,1.0,1.0,1.0
465,y > 2.17,0.7489,0.5740551583248212,-1.0,-1.0,-1.0
466,y > 2.17,0.7391,0.609704641350211,-1.0,-1.0,-1.0
467,y > 2.17,0.7477,0.5579896907216495,-1.0,-1.0,-1.0
468,y <= 5.00,0.509,0.8592057761732852,1.0,1.0,1.0
469,y <= 2.17,0.2493,1.0,1.0,1.0,1.0
470,y > 5.00,0.4935,0.5534204458109147,-1.0,-1.0,-1.0
471,y > 5.00,0.5062,0.5648628613787992,-1.0,-1.0,-1.0
472,y > 2.17,0.7455,0.5877318116975749,-1.0,-1.0,-1.0
473,y <= 2.17,0.2524,0.9914529914529915,1.0,1.0,1.0
474,x > 7.65,0.2542,0.8188679245283019,1.0,1.0,1.0
475,y > 2.17,0.7405,0.5776744186046512,-1.0,-1.0,-1.0
476,y <= 2.17,0.2569,0.9751243781094527,1.0,1.0,1.0
477,y <= 2.17,0.2558,0.9915966386554622,1.0,1.0,1.0
478,y <= 2.17,0.2516,0.9751243781094527,1.0,1.0,1.0
479,y <= 2.17,0.2556,0.9900332225913622,1.0,1.0,1.0
480,y > 2.17,0.7473,0.5594405594405595,-1.0,-1.0,-1.0
481,y <= 5.00,0.4989,0.8376470588235294,1.0,1.0,1.0
482,y > 2.17,0.7509,0.5585585585585585,-1.0,-1.0,-1.0
483,x > 7.65,0.2488,0.8402282453637661,1.0,1.0,1.0
484,y > 2.17,0.7527,0.5006242197253433,-1.0,-1.0,-1.0
485,y <= 5.00,0.4913,0.8389830508474576,1.0,1.0,1.0
486,y > 2.17,0.7516,0.5563435776201734,-1.0,-1.0,-1.0
487,x > 7.65,0.2497,0.8445078459343794,1.0,1.0,1.0
488,y > 2.17,0.7486,0.5537052456286428,-1.0,-1.0,-1.0
489,y <= 2.17,0.2519,0.9850746268656716,1.0,1.0,1.0
490,y <= 2.17,0.258,0.9751243781094527,1.0,1.0,1.0
492,y <= 2.17,0.2514,0.9688888888888889,1.0,1.0,1.0
493,y <= 5.00,0.4951,0.8353413654618473,1.0,1.0,1.0
494,y > 2.17,0.7476,0.5584415584415584,-1.0,-1.0,-1.0
495,y <= 2.17,0.2497,0.9850746268656716,1.0,1.0,1.0
496,y <= 5.00,0.4999,0.8851351351351351,1.0,1.0,1.0
497,y <= 2.17,0.2511,0.9800995024875622,1.0,1.0,1.0
498,y <= 5.00,0.4957,0.8553615960099751,1.0,1.0,1.0
499,x > 7.65,0.2475,0.8085106382978723,1.0,1.0,1.0
500,y <= 8.02,0.7454,0.7384196185286104,1.0,1.0,1.0
501,y <= 2.17,0.2568,0.9900990099009901,1.0,1.0,1.0
502,y <= 2.17,0.2424,0.9701492537313433,1.0,1.0,1.0
503,y <= 2.17,0.2436,0.9751243781094527,1.0,1.0,1.0
504,y > 2.17,0.7522,0.5588009223674096,-1.0,-1.0,-1.0
506,x > 5.12,0.5007,0.7523302263648469,1.0,1.0,1.0
508,y > 2.17,0.7508,0.560067681895093,-1.0,-1.0,-1.0
509,y <= 5.00,0.4928,0.844,1.0,1.0,-1.0
510,y > 2.17,0.7437,0.5743707093821511,-1.0,-1.0,-1.0
511,y <= 5.00,0.5062,0.8552412645590682,1.0,1.0,1.0
512,y <= 5.00,0.4995,0.8640226628895185,1.0,1.0,1.0
513,y <= 2.17,0.2426,0.9651741293532339,1.0,1.0,1.0
515,y > 2.17,0.75,0.5710206995003569,-1.0,-1.0,-1.0
516,y <= 5.00,0.5007,0.8770764119601329,1.0,1.0,1.0
517,y > 2.17,0.7503,0.5708582834331337,-1.0,-1.0,-1.0
518,y <= 2.17,0.2524,0.9751243781094527,1.0,1.0,1.0
519,y > 2.17,0.7453,0.5626441199077633,-1.0,-1.0,-1.0
520,y > 2.17,0.7409,0.5554285714285714,-1.0,-1.0,-1.0
521,y <= 2.17,0.2537,0.9649122807017544,1.0,1.0,1.0
522,x > 7.65,0.2468,0.7802197802197802,1.0,1.0,1.0
523,x > 7.65,0.2375,0.8139825218476904,1.0,1.0,1.0
525,y > 2.17,0.7383,0.5664095972579263,-1.0,-1.0,-1.0
526,x > 7.65,0.2467,0.8475750577367206,1.0,1.0,1.0
527,y <= 5.00,0.4943,0.847457627118644,1.0,1.0,1.0
528,y > 2.17,0.7463,0.5935162094763092,-1.0,-1.0,-1.0
529,y > 2.17,0.7598,0.5622161671207992,-1.0,-1.0,-1.0
530,y > 2.17,0.7493,0.5598455598455598,-1.0,-1.0,-1.0
531,y > 2.17,0.7424,0.5395095367847411,-1.0,-1.0,-1.0
532,y > 5.00,0.5027,0.5694305694305695,-1.0,-1.0,-1.0
533,y > 2.17,0.7507,0.5758477096966091,-1.0,-1.0,-1.0
534,y > 2.17,0.7458,0.5496074232690935,-1.0,-1.0,-1.0
535,y > 2.17,0.7502,0.5518831667947732,-1.0,-1.0,-1.0
536,y > 2.17,0.7477,0.5661080074487895,-1.0,-1.0,-1.0
537,y > 2.17,0.7482,0.5676657584014533,-1.0,-1.0,-1.0
538,y <= 5.00,0.5037,0.8396501457725948,1.0,1.0,-1.0
539,y > 2.17,0.7472,0.5403830141548709,-1.0,-1.0,-1.0
540,y > 2.17,0.753,0.5526518063028439,-1.0,-1.0,-1.0
541,y <= 2.17,0.2494,0.9751243781094527,1.0,1.0,1.0
542,y <= 5.00,0.5038,0.8651685393258427,1.0,1.0,1.0
543,y > 2.17,0.7547,0.5667574931880109,-1.0,-1.0,-1.0
544,y <= 8.02,0.7585,0.721881390593047,1.0,1.0,1.0
545,y > 5.00,0.5039,0.5488086087624904,-1.0,-1.0,-1.0
546,y > 2.17,0.7549,0.5647743813682679,-1.0,-1.0,-1.0
547,y <= 2.17,0.2436,0.9800995024875622,1.0,1.0,1.0
548,y > 2.17,0.7527,0.5664335664335665,-1.0,-1.0,-1.0
549,y <= 2.17,0.2502,0.9751243781094527,1.0,1.0,1.0
550,y <= 5.00,0.4871,0.8575498575498576,1.0,1.0,1.0
551,y > 2.17,0.7435,0.5676595744680851,-1.0,-1.0,-1.0
552,y > 5.00,0.5003,0.5613079019073569,-1.0,-1.0,-1.0
553,y <= 5.00,0.5051,0.8764940239043825,1.0,1.0,1.0
554,y <= 5.00,0.4942,0.8492753623188406,1.0,1.0,1.0
555,y <= 5.00,0.5043,0.8803986710963455,1.0,1.0,1.0
556,y <= 2.17,0.2475,0.9766355140186916,1.0,1.0,1.0
557,y > 2.17,0.745,0.547683923705722,-1.0,-1.0,-1.0
558,y <= 2.17,0.2512,0.984,1.0,1.0,1.0
561,x > 7.65,0.2529,0.8383233532934131,1.0,1.0,1.0
562,y > 2.17,0.7566,0.5349682107175295,-1.0,-1.0,-1.0
563,y > 2.17,0.7538,0.531063829787234,-1.0,-1.0,-1.0
564,y <= 5.00,0.495,0.8543417366946778,1.0,1.0,1.0
565,y <= 2.17,0.2538,0.992,1.0,1.0,-1.0
566,y > 2.17,0.7407,0.5549500454132607,-1.0,-1.0,-1.0
567,x > 7.65,0.2458,0.8018867924528302,1.0,1.0,1.0
568,y > 2.17,0.7499,0.5611068408916219,-1.0,-1.0,-1.0
569,y > 2.17,0.7523,0.5514485514485514,-1.0,-1.0,-1.0
570,y > 2.17,0.7553,0.5764235764235764,-1.0,-1.0,-1.0
571,y > 5.00,0.4973,0.5479930191972077,-1.0,-1.0,-1.0
572,y > 2.17,0.7566,0.5800227014755959,-1.0,-1.0,-1.0
573,y > 2.17,0.7471,0.586975149957155,-1.0,-1.0,-1.0
574,y <= 5.00,0.5062,0.8430769230769231,1.0,1.0,1.0
575,y > 2.17,0.7568,0.5641227380015735,-1.0,-1.0,-1.0
576,x > 5.12,0.4925,0.762906309751434,1.0,1.0,1.0
577,x > 2.47,0.7512,0.632065775950668,1.0,1.0,-1.0
578,y > 2.17,0.751,0.556203164029975,-1.0,-1.0,-1.0
579,y > 2.17,0.7437,0.5469686875416389,-1.0,-1.0,-1.0
580,y <= 8.02,0.7458,0.766541822721598,1.0,1.0,1.0
581,y <= 5.00,0.4978,0.8448275862068966,1.0,1.0,1.0
582,y > 2.17,0.7516,0.5599060297572436,-1.0,-1.0,-1.0
583,y > 2.17,0.7436,0.5544267053701016,-1.0,-1.0,-1.0
584,y <= 2.17,0.2482,0.9642857142857143,1.0,1.0,1.0
585,x > 7.65,0.2476,0.8345221112696148,1.0,1.0,1.0
586,x > 7.65,0.2479,0.7843601895734598,1.0,1.0,1.0
587,y <= 5.00,0.4953,0.891156462585034,1.0,1.0,1.0
588,y > 2.17,0.7411,0.5451428571428572,-1.0,-1.0,-1.0
589,x > 7.65,0.2525,0.8403193612774451,1.0,1.0,1.0
590,y <= 5.00,0.4964,0.8535773710482529,1.0,1.0,1.0
591,y > 2.17,0.7514,0.5854383358098069,-1.0,-1.0,-1.0
592,y > 2.17,0.7495,0.5585185185185185,-1.0,-1.0,-1.0
593,y > 2.17,0.7525,0.5634365634365635,-1.0,-1.0,-1.0
594,x > 7.65,0.2521,0.8266978922716628,1.0,1.0,1.0
595,y > 2.17,0.7529,0.5453226976069616,-1.0,-1.0,-1.0
596,y <= 2.17,0.2544,0.9900990099009901,1.0,1.0,1.0
597,x > 7.65,0.2536,0.812933025404157,1.0,1.0,1.0
598,y > 2.17,0.7556,0.5727699530516432,-1.0,-1.0,-1.0
599,y <= 8.02,0.7486,0.7537399309551208,1.0,1.0,1.0
600,x > 7.65,0.2499,0.8287037037037037,1.0,1.0,1.0
601,x > 7.65,0.2502,0.8189102564102564,1.0,1.0,1.0
602,y <= 2.17,0.2524,0.9752066115702479,1.0,1.0,1.0
603,y <= 2.17,0.2498,0.9691629955947136,1.0,1.0,1.0
604,y <= 5.00,0.5003,0.827968923418424,1.0,1.0,1.0
605,y > 2.17,0.7506,0.5390946502057613,-1.0,-1.0,-1.0
607,x > 7.65,0.2505,0.8102710413694721,1.0,1.0,1.0
608,y > 2.17,0.7512,0.5551020408163265,-1.0,-1.0,-1.0
609,x > 7.65,0.2514,0.8184615384615385,1.0,1.0,-1.0
610,y <= 2.17,0.2475,0.9850746268656716,1.0,1.0,1.0
611,y <= 2.17,0.2521,0.9751243781094527,1.0,1.0,1.0
612,y > 2.17,0.7482,0.5774358974358974,-1.0,-1.0,-1.0
613,y > 2.17,0.7554,0.5408759124087591,-1.0,-1.0,-1.0
614,y <= 2.17,0.2517,0.9900990099009901,1.0,1.0,1.0
615,y > 2.17,0.7439,0.5753040224508886,-1.0,-1.0,-1.0
616,y > 2.17,0.7558,0.5731153496821072,-1.0,-1.0,-1.0
617,y <= 2.17,0.2554,1.0,1.0,1.0,1.0
618,y <= 2.17,0.2544,0.9921259842519685,1.0,1.0,1.0
619,y > 2.17,0.7463,0.5764235764235764,-1.0,-1.0,-1.0
620,y > 2.17,0.7504,0.5914085914085914,-1.0,-1.0,-1.0
621,y > 2.17,0.7473,0.58157602663707,-1.0,-1.0,-1.0
622,y <= 2.17,0.249,0.9800995024875622,1.0,1.0,1.0
623,y <= 2.17,0.2502,0.9651741293532339,1.0,1.0,1.0
624,y > 2.17,0.7488,0.5570400822199383,-1.0,-1.0,-1.0
625,y > 2.17,0.7548,0.563412759415834,-1.0,-1.0,-1.0
626,y <= 5.00,0.5019,0.8658536585365854,1.0,1.0,1.0
627,y > 2.17,0.7455,0.5437135720233139,-1.0,-1.0,-1.0
629,y > 5.00,0.5019,0.5409119300437226,-1.0,-1.0,-1.0
631,y <= 2.17,0.2564,0.9751243781094527,1.0,1.0,1.0
632,y <= 2.17,0.2469,0.9900990099009901,1.0,1.0,1.0
633,x > 7.65,0.2456,0.8446170921198668,1.0,1.0,1.0
634,y > 2.17,0.7518,0.5607043558850788,-1.0,-1.0,-1.0
635,y > 2.17,0.7499,0.561025641025641,-1.0,-1.0,-1.0
637,y <= 2.17,0.2555,0.9596412556053812,1.0,1.0,1.0
638,x <= 2.47 AND y <= 5.00,0.225,0.5178571428571429,-1.0,-1.0,-1.0
639,y <= 5.00,0.4923,0.8753117206982544,1.0,1.0,1.0
640,y > 2.17,0.7466,0.5576748410535877,-1.0,-1.0,-1.0
641,y <= 2.17,0.2441,0.9900990099009901,1.0,1.0,1.0
642,y > 2.17,0.7463,0.5827956989247312,-1.0,-1.0,-1.0
643,y > 2.17,0.7471,0.5768872320596459,-1.0,-1.0,-1.0
644,x > 7.65,0.2485,0.8268590455049944,1.0,1.0,1.0
645,x > 7.65,0.2504,0.8018867924528302,1.0,1.0,-1.0
646,y <= 2.17,0.25,0.9914529914529915,1.0,1.0,1.0
647,y > 2.17,0.7506,0.556745182012848,-1.0,-1.0,-1.0
648,y > 5.00,0.5062,0.5728559533721899,-1.0,-1.0,-1.0
649,y <= 2.17,0.2534,0.9779735682819384,1.0,1.0,1.0
650,x > 7.65,0.2522,0.8516405135520685,1.0,1.0,1.0
651,y <= 5.00,0.4935,0.8363273453093812,1.0,1.0,1.0
652,y <= 8.02,0.7437,0.7190226876090751,1.0,1.0,-1.0
653,x > 5.12,0.5132,0.7394312067640276,1.0,1.0,1.0
654,y <= 5.00,0.4939,0.8483033932135728,1.0,1.0,1.0
655,y <= 2.17,0.2441,0.9733333333333334,1.0,1.0,1.0
656,y <= 2.17,0.2562,0.983739837398374,1.0,1.0,1.0
657,y <= 5.00,0.5025,0.8455056179775281,1.0,1.0,1.0
658,y <= 2.17,0.2472,0.9751243781094527,1.0,1.0,-1.0
659,y > 2.17,0.7474,0.5534950071326676,-1.0,-1.0,-1.0
660,x > 7.65,0.2489,0.8369384359400999,1.0,1.0,1.0
661,y <= 5.00,0.5074,0.8538205980066446,1.0,1.0,1.0
662,y <= 8.02,0.7556,0.7661498708010336,1.0,1.0,1.0
663,y > 2.17,0.7425,0.53125,-1.0,-1.0,-1.0
664,y > 2.17,0.7568,0.5673913043478261,-1.0,-1.0,-1.0
665,y > 5.00,0.4921,0.5549633577614923,-1.0,-1.0,-1.0
666,x > 7.65,0.2508,0.8428927680798005,1.0,1.0,-1.0
667,y > 2.17,0.7476,0.5967741935483871,-1.0,-1.0,-1.0
668,y > 2.17,0.7515,0.5710991544965411,-1.0,-1.0,-1.0
669,y > 2.17,0.7456,0.5613079019073569,-1.0,-1.0,-1.0
670,y > 2.17,0.7518,0.5480349344978166,-1.0,-1.0,-1.0
671,x > 5.12,0.5067,0.7541371158392435,1.0,1.0,-1.0
672,y <= 2.17,0.2554,0.991869918699187,1.0,1.0,1.0
673,y <= 2.17,0.2484,0.9800995024875622,1.0,1.0,1.0
674,y > 2.17,0.7564,0.5541890853189854,-1.0,-1.0,-1.0
675,y > 2.17,0.7474,0.5416204217536071,-1.0,-1.0,-1.0
677,y > 2.17,0.7448,0.5884115884115884,-1.0,-1.0,-1.0
678,y > 2.17,0.7485,0.5446109921484654,-1.0,-1.0,-1.0
679,y > 2.17,0.7524,0.5295186194368756,-1.0,-1.0,-1.0
680,y <= 5.00,0.5,0.8870431893687708,1.0,1.0,1.0
681,y <= 2.17,0.2493,0.9841269841269841,1.0,1.0,1.0
682,y <= 2.17,0.2506,0.9836065573770492,1.0,1.0,1.0
683,y <= 2.17,0.2537,0.984251968503937,1.0,1.0,-1.0
684,y > 2.17,0.7469,0.5630323679727428,-1.0,-1.0,-1.0
685,y > 2.17,0.7507,0.5318352059925093,-1.0,-1.0,-1.0
686,y <= 2.17,0.2435,0.9751243781094527,1.0,1.0,1.0
687,y > 5.00,0.4925,0.547683923705722,-1.0,-1.0,-1.0
688,y > 5.00,0.4895,0.5434281322059954,-1.0,-1.0,-1.0
689,y <= 5.00,0.5068,0.8905472636815921,1.0,1.0,1.0
690,y > 2.17,0.749,0.5587010824313072,-1.0,-1.0,-1.0
691,y > 5.00,0.4951,0.5505226480836237,-1.0,-1.0,-1.0
692,y > 2.17,0.7434,0.580387685290764,-1.0,-1.0,-1.0
693,y > 2.17,0.749,0.562962962962963,-1.0,-1.0,-1.0
694,y <= 2.17,0.2491,0.9800995024875622,1.0,1.0,1.0
695,y <= 2.17,0.2517,0.9701492537313433,1.0,1.0,1.0
696,y > 2.17,0.7551,0.5685740236148955,-1.0,-1.0,-1.0
697,x > 7.65,0.2369,0.7961783439490446,1.0,1.0,1.0
698,y > 5.00,0.4945,0.5557083906464925,-1.0,-1.0,-1.0
699,x > 7.65,0.2523,0.8628428927680798,1.0,1.0,1.0
700,y <= 5.00,0.4983,0.8548387096774194,1.0,1.0,1.0
701,y > 2.17,0.7483,0.5653104925053534,-1.0,-1.0,-1.0
702,x > 7.65,0.2562,0.842948717948718,1.0,1.0,1.0
703,y <= 2.17,0.2456,0.9900990099009901,1.0,1.0,1.0
704,x > 7.65,0.2508,0.7858823529411765,1.0,1.0,-1.0
705,y > 2.17,0.7598,0.5514485514485514,-1.0,-1.0,-1.0
706,y <= 8.02,0.7487,0.7538659793814433,1.0,1.0,-1.0
707,y <= 2.17,0.2488,0.9900497512437811,1.0,1.0,1.0
708,y > 2.17,0.7443,0.5568760611205433,-1.0,-1.0,-1.0
709,y <= 2.17,0.2489,0.9651741293532339,1.0,1.0,1.0
710,y <= 2.17,0.2529,0.984251968503937,1.0,1.0,1.0
711,y > 2.17,0.7606,0.5658783783783784,-1.0,-1.0,-1.0
712,y <= 5.00,0.508,0.8805970149253731,1.0,1.0,1.0
713,y > 5.00,0.5053,0.5580322828593389,-1.0,-1.0,-1.0
714,y > 2.17,0.7472,0.5688575899843505,-1.0,-1.0,-1.0
715,x > 7.65,0.2563,0.8124306326304107,1.0,1.0,1.0
716,y > 2.17,0.7552,0.5553176302640971,-1.0,-1.0,-1.0
718,x > 7.65,0.2508,0.8459214501510574,1.0,1.0,-1.0
719,y > 2.17,0.7434,0.5372790161414297,-1.0,-1.0,-1.0
720,y > 2.17,0.7464,0.5538290788013318,-1.0,-1.0,-1.0
721,y <= 5.00,0.5048,0.8660968660968661,1.0,1.0,1.0
722,y <= 5.00,0.4942,0.8528678304239401,1.0,1.0,1.0
723,y > 2.17,0.7465,0.5403830141548709,-1.0,-1.0,-1.0
724,y <= 2.17,0.2487,0.984,1.0,1.0,1.0
725,y > 2.17,0.7624,0.5604956268221575,-1.0,-1.0,-1.0
726,y > 2.17,0.7474,0.5489021956087824,-1.0,-1.0,-1.0
727,y > 2.17,0.7533,0.5330739299610895,-1.0,-1.0,-1.0
728,y > 2.17,0.7463,0.5603663613655288,-1.0,-1.0,-1.0
729,x > 7.65,0.249,0.8369384359400999,1.0,1.0,1.0
730,y > 2.17,0.7466,0.5513169845594914,-1.0,-1.0,-1.0
731,y <= 5.00,0.4998,0.8535773710482529,1.0,1.0,1.0
732,x > 7.65,0.2497,0.8323353293413174,1.0,1.0,1.0
733,y <= 2.17,0.2472,0.974025974025974,1.0,1.0,1.0
734,y > 2.17,0.7396,0.558960692871419,-1.0,-1.0,-1.0
735,y > 2.17,0.7471,0.5738758029978587,-1.0,-1.0,-1.0
736,y <= 2.17,0.2479,0.9751243781094527,1.0,1.0,1.0
737,y <= 5.00,0.5041,0.8903654485049833,1.0,1.0,1.0
738,y <= 5.00,0.4887,0.8858267716535433,1.0,1.0,1.0
739,x > 5.12,0.493,0.7420526793823796,1.0,1.0,-1.0
740,y > 2.17,0.7528,0.554176072234763,-1.0,-1.0,-1.0
741,y <= 5.00,0.5049,0.8739837398373984,1.0,1.0,1.0
742,x > 7.65,0.2549,0.7976470588235294,1.0,1.0,-1.0
743,y > 2.17,0.7419,0.5748930099857347,-1.0,-1.0,-1.0
744,y <= 2.17,0.2521,0.9900497512437811,1.0,1.0,1.0
745,y > 2.17,0.7521,0.5661948376353039,-1.0,-1.0,-1.0
746,y > 5.00,0.511,0.5497412305922944,-1.0,-1.0,-1.0
747,y > 5.00,0.5086,0.5538900785153462,-1.0,-1.0,-1.0
748,y <= 2.17,0.2476,0.9552238805970149,1.0,1.0,1.0
749,y <= 2.17,0.2492,0.9590163934426229,1.0,1.0,1.0
750,y > 2.17,0.7542,0.5562958027981346,-1.0,-1.0,-1.0
751,y > 2.17,0.7509,0.5661948376353039,-1.0,-1.0,-1.0
752,y <= 2.17,0.2463,0.9651741293532339,1.0,1.0,1.0
753,y <= 2.17,0.2456,0.9751243781094527,1.0,1.0,1.0
754,y <= 2.17,0.2522,0.960352422907489,1.0,1.0,-1.0
755,y <= 8.02,0.7497,0.7870216306156406,1.0,1.0,1.0
756,y <= 2.17,0.2513,0.9396551724137931,1.0,1.0,1.0
757,y <= 2.17,0.251,0.9734513274336283,1.0,1.0,-1.0
758,y > 2.17,0.7451,0.5562180579216355,-1.0,-1.0,-1.0
759,y > 2.17,0.7426,0.543728813559322,-1.0,-1.0,-1.0
760,y > 2.17,0.7476,0.5518831667947732,-1.0,-1.0,-1.0
761,y > 2.17,0.7519,0.5457340507302075,-1.0,-1.0,-1.0
762,y > 2.17,0.7482,0.5881326352530541,-1.0,-1.0,-1.0
763,y <= 2.17,0.248,0.9506726457399103,1.0,1.0,1.0
764,y <= 5.00,0.4973,0.8687589158345221,1.0,1.0,1.0
765,x > 7.65,0.2488,0.7938342967244701,1.0,1.0,1.0
766,x > 7.65,0.2406,0.8304761904761905,1.0,1.0,1.0
767,y <= 2.17,0.2506,0.9701492537313433,1.0,1.0,1.0
768,y > 2.17,0.7472,0.5615050651230101,-1.0,-1.0,-1.0
771,y <= 2.17,0.2503,0.9900497512437811,1.0,1.0,1.0
772,y <= 2.17,0.2483,0.96875,1.0,1.0,1.0
773,y <= 2.17,0.2439,0.984,1.0,1.0,1.0
774,y <= 2.17,0.2411,0.9850746268656716,1.0,1.0,1.0
775,y > 2.17,0.7486,0.5384615384615384,-1.0,-1.0,-1.0
776,y > 2.17,0.7498,0.5985037406483791,-1.0,-1.0,-1.0
777,y > 2.17,0.7495,0.5940337224383917,-1.0,-1.0,-1.0
778,y > 2.17,0.7448,0.5345545378850958,-1.0,-1.0,-1.0
779,y > 2.17,0.7598,0.5685740236148955,-1.0,-1.0,-1.0
780,y <= 2.17,0.2434,0.9767441860465116,1.0,1.0,1.0
781,x > 7.65,0.2453,0.874251497005988,1.0,1.0,1.0
782,y <= 5.00,0.5035,0.8560250391236307,1.0,1.0,1.0
783,y <= 8.02,0.7593,0.7674750356633381,1.0,1.0,1.0
784,y > 5.00,0.5024,0.5376602564102564,-1.0,-1.0,-1.0
785,x > 7.65,0.2393,0.8141176470588235,1.0,1.0,1.0
786,y > 2.17,0.7523,0.5593008739076155,-1.0,-1.0,-1.0
787,y > 2.17,0.7467,0.5454545454545454,-1.0,-1.0,-1.0
788,y <= 5.00,0.4914,0.847457627118644,1.0,1.0,1.0
789,y <= 2.17,0.2493,0.967479674796748,1.0,1.0,1.0
790,y <= 5.00,0.5065,0.8504983388704319,1.0,1.0,1.0
791,y > 2.17,0.7498,0.555699481865285,-1.0,-1.0,-1.0
792,y > 2.17,0.7507,0.5495772482705611,-1.0,-1.0,-1.0
793,y > 2.17,0.7506,0.5664335664335665,-1.0,-1.0,-1.0
794,y > 2.17,0.7597,0.5221112696148359,-1.0,-1.0,-1.0
795,y <= 5.00,0.4944,0.8485523385300668,1.0,1.0,1.0
796,y <= 5.00,0.4968,0.8827930174563591,1.0,1.0,1.0
797,y > 2.17,0.7545,0.5410726408689749,-1.0,-1.0,-1.0
798,y <= 5.00,0.5057,0.8653366583541147,1.0,1.0,1.0
799,y <= 5.00,0.4972,0.8504983388704319,1.0,1.0,1.0
800,y > 2.17,0.7436,0.5664873174481169,-1.0,-1.0,-1.0
802,y > 5.00,0.4931,0.5441967717140661,-1.0,-1.0,-1.0
803,y <= 2.17,0.2505,0.9751243781094527,1.0,1.0,1.0
804,x > 7.65,0.2512,0.8078703703703703,1.0,1.0,1.0
805,y <= 5.00,0.5,0.8591954022988506,1.0,1.0,1.0
806,y > 2.17,0.7562,0.5587010824313072,-1.0,-1.0,-1.0
807,y > 2.17,0.7529,0.5676657584014533,-1.0,-1.0,-1.0
808,x > 7.65,0.243,0.8221797323135756,1.0,1.0,1.0
