RULE 1: IF meanEntropy > 2.6634804010391235 and medianEntropy <= 2.757949948310852 and iqrsEntropy <= 0.040037499740719795 THEN output = 0, COVERING: 0.8207282913165266, ERROR: 0.271748135874068
RULE 2: IF medianEntropy <= 2.756624937057495 and medianEntropy > 2.6713500022888184 and stdsEntropy <= 0.02991117537021637 THEN output = 0, COVERING: 0.8057889822595705, ERROR: 0.2630230572160547
RULE 3: IF meanEntropy <= 2.754297971725464 and meanEntropy > 2.6722307205200195 and stdsEntropy <= 0.029967069625854492 THEN output = 0, COVERING: 0.793233082706767, ERROR: 0.2583479789103691
RULE 4: IF meanEntropy <= 2.753678560256958 and medianEntropy > 2.668500065803528 and stdsEntropy <= 0.028100933879613876 THEN output = 0, COVERING: 0.7155009451795841, ERROR: 0.2414829659318637
